logged_at,decision_time,contract_ticker,close_ts,spot,strike,offset_pct,p_market,p_market_source,p_yes_model,z_score,vol_60m,vol_60m_model,vol_implied_kalshi,vol_ratio,spread,vol_eff,structure_bias,confirmation_bias,confirmation_score,no_score,obi_score,obi_raw,obi_exchanges,vpin_score,vpin_raw,funding_bias,avg_funding_rate,vol_score,vwap_score,vwap_signal,vwap_total,vwap_stretch_score,vwap_distance_pct,bearish_rejection,bullish_rejection,ema_stretch_score,stoch_bias,stoch_k,stoch_d,stoch_crossover_active,ema_stack_bias,ema_alignment,z_shift,direction_strength,raw_edge,net_edge,decision,side,neutral_gate,pure_edge_gate,contracts_scanned,tau_minutes,gate_blocked,kelly_fraction,bet_fraction,bet_amount,bankroll,composite_trend,composite_rev,composite_p_up,chg_30m,chg_10m,chg_5m,sharp_move_active,stoch_flipped,resolved_yes,would_win,would_pnl,logged_at_parsed,asset,cmf_raw,cmf_score,p_up_v2,bp_5m,body_15m,dir_15m,p_gbdt,smc_4h,smc_1h,choch_1h,choch_4h,supply_pct,demand_pct,in_supply_zone,in_demand_zone,squeeze_1h,adx_1h,rvol_1h,pm_drift_5m,hour_utc,liq_score,liq_bias,ls_long_pct,oi_chg_pct,markov_regime_daily,ob_imbalance,ob_path_ask_usd,ob_path_bid_usd,ob_ask_frac,ob_bid_wall_pct,ob_ask_wall_pct,spot_at_expiry,price_move_pct,miss_pct,stoch_k_4h,bp_1h,chg_1h,chg_2h,chg_3h,arima_forecast_1h,markov_regime_7state,hmm_vol_state,hmm_r1_prob,hmm_vol_k10,hmm_time_in_state,ou_z_score,ou_halflife_min,ou_tau_drift,hs_pattern_type,hs_bars_since_break,hs_r2,hs_neck_slope,hs_head_height,hs_head_width,flag_signal,flag_bull_bars_ago,flag_bear_bars_ago,flag_bull_tip_y,flag_bear_tip_y,flag_bull_pole_pct,flag_bear_pole_pct,pip_last_slope,pip_up_frac,pip_n_turns,v_hawk,hawk_vol_regime,pc1_rsi,ou_theta,hurst_exponent,autocorr1_15,autocorr1_30,kalman_velocity,kalman_residual,hmm_ms_state,hmm_ms_prob,hmm_of_state,hmm_of_prob,hmm_vd_state,hmm_vd_prob,hmm_pnl_state,hmm_ps_state,hmm_gd_state,hmm_zdrift_state,loss_margin_pct,loss_category,kc_pct_1h,kc_bo_1h,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,cg_spot_cb_ratio_4h,cg_liq_ratio_4h,cg_liq_total_4h,hl_ls_ratio,hl_squeeze_idx,hl_liq_ratio_4h,all_liq_ratio_1h,all_liq_ratio_4h,max_pain_nearest,max_pain_dist_pct,opt_pc_ratio,p_up_v3,state3,week,yw,be,macro_bull,macro_sideways,macro_bear,garch_ratio,macd_hist_1h_recon,donch_1h_recon,hmm_ms_state_recon,hmm_vd_state_recon,hmm_of_state_recon
2026-04-16 17:31:57,2026-04-16 17:00,KXBTCD-26APR1614-T74099.99,2026-04-16T18:00:00Z,74281.75,74099.99,-0.2447,0.745,real,0.796019,-0.8275,0.00100899,0.00079839,0.00070277,1.1361,0.03,0.00073624,-1.0,-1.0,0,0.0,0,0.0751,2.0,0.0,0.5786,0,-4.198e-05,0,0.0,0,1.0,1.0,-0.5326,False,False,0.0,0.0,55.2,49.14,False,-1,neutral,0.0,0.0,0.039393,0.011095,trade,yes,False,False,104.0,28.0,,0.154484,0.05,50.0,1000.0,-1.0,1.0,0.4839,0.1737,0.2215,0.0619,False,,True,True,17.11,2026-04-16 17:31:57+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.745,0.0018124180037497,8.989394485011057e-05,0.998097688051408,1.4065573274561058,-75.23104313879045,0.415263089490378,2,2,
2026-04-16 17:37:13,2026-04-16 17:00,KXBTCD-26APR1614-T73999.99,2026-04-16T18:00:00Z,74158.94,73999.99,-0.2143,0.745,real,0.796222,-0.8282,0.00086669,0.0007741,0.00068295,1.1335,0.01,0.00071485,-1.0,-1.0,0,0.0,0,-0.0146,2.0,0.0,0.6646,0,-4.006e-05,0,0.0,0,1.0,1.0,-0.7137,False,False,1.0,0.0,46.07,46.1,False,-1,neutral,0.0,0.0,0.039603,0.011305,trade,yes,False,False,102.0,22.74,,0.155307,0.05,50.0,1000.0,-1.0,1.0,0.4839,0.1503,-0.1219,-0.1836,False,,True,True,17.11,2026-04-16 17:37:13+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.745,0.0018124180037497,8.989394485011057e-05,0.998097688051408,1.4065573274561058,-75.23104313879045,0.415263089490378,2,2,
2026-04-16 17:37:14,2026-04-16 17:00,KXBTCD-26APR1614-T73999.99,2026-04-16T18:00:00Z,74157.71,73999.99,-0.2127,0.745,real,0.795583,-0.8259,0.00086669,0.0007741,0.00067806,1.1416,0.01,0.00071167,-1.0,-1.0,0,0.0,0,0.0182,2.0,0.0,0.6646,0,-4.057e-05,0,0.0,0,1.0,1.0,-0.7137,False,False,1.0,0.0,46.07,46.1,False,-1,neutral,0.0,0.0,0.038943,0.010644,trade,yes,False,False,102.0,22.72,,0.152716,0.05,20.0,400.0,-1.0,1.0,0.4839,0.1503,-0.1219,-0.1836,False,,True,True,6.85,2026-04-16 17:37:14+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.745,0.0018124180037497,8.989394485011057e-05,0.998097688051408,1.4065573274561058,-75.23104313879045,0.415263089490378,2,2,
2026-04-18 07:00:14,2026-04-18 07:00,KXBTCD-26APR1804-T77099.99,2026-04-18T08:00:00Z,77151.95,77099.99,-0.0673,0.57,real,0.649809,-0.3848,0.00017919,0.00016088,0.0004943,0.3255,0.04,0.00037761,-1.0,0.0,1,0.0,0,0.0163,2.0,0.0,0.5153,1,-0.00010278,0,0.0,0,0.0,0.0,0.0111,False,False,0.0,0.0,61.77,64.07,False,-1,bullish,0.0,0.0,0.238979,0.206822,trade,yes,False,False,102.0,59.72,,0.555764,0.05,20.0,400.0,2.0,0.0,0.6684,0.0038,-0.0403,-0.0221,False,,False,False,-20.0,2026-04-18 07:00:14+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.57,4.55240680627811e-06,0.0002051774242433,0.9997902701689496,0.6048216747169252,-126.85535439317232,0.4839837332488551,1,1,
2026-04-18 07:05:34,2026-04-18 07:00,KXBTCD-26APR1804-T77199.99,2026-04-18T08:00:00Z,77146.68,77199.99,0.0691,0.355,real,0.240299,0.7053,0.00018305,0.00016456,0.00025188,0.6533,0.01,0.00022132,-1.0,0.0,1,0.0,0,-0.0484,2.0,0.0,0.5075,1,-0.00010222,0,0.0,0,0.0,0.0,0.0451,False,False,0.0,0.0,69.19,66.54,False,0,bullish,0.0,0.0,0.053642,0.022613,trade,yes,False,False,115.0,54.39,,0.083165,0.041583,16.63,400.0,2.0,0.0,0.6684,0.0279,0.0119,0.0308,False,,False,False,-16.63,2026-04-18 07:05:34+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.355,4.55240680627811e-06,0.0002051774242433,0.9997902701689496,0.6048216747169252,-126.85535439317232,0.4839837332488551,1,1,
2026-04-18 07:41:39,2026-04-18 07:00,KXBTCD-26APR1804-T76999.99,2026-04-18T08:00:00Z,77036.12,76999.99,-0.0469,0.71,real,0.87441,-1.1475,0.00014471,8.707e-05,0.0001982,0.4393,0.02,0.0001593,-1.0,0.0,1,1.0,-1,-0.13,2.0,0.0,0.4041,1,-9.617e-05,0,0.0,0,0.0,0.0,-0.0302,False,False,0.0,0.0,52.75,53.14,False,-1,bullish,0.0,0.0,0.248288,0.218875,trade,yes,False,False,112.0,18.3,,0.856165,0.05,20.0,400.0,2.0,0.0,0.6684,-0.0243,-0.003,0.0,False,,True,True,8.17,2026-04-18 07:41:39+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.71,4.55240680627811e-06,0.0002051774242433,0.9997902701689496,0.6048216747169252,-126.85535439317232,0.4839837332488551,1,1,
2026-04-18 08:06:04,2026-04-18 08:00,KXBTCD-26APR1805-T77099.99,2026-04-18T09:00:00Z,77042.08,77099.99,0.0752,0.365,real,0.297911,0.5304,0.00027829,0.00036812,0.00029656,1.2413,0.01,0.00032161,-1.0,1.0,2,0.0,0,0.0325,2.0,-1.0,1.0,1,-8.012e-05,0,0.0,0,0.0,0.0,-0.0301,False,False,0.0,1.0,38.51,25.01,True,-1,neutral,0.0,0.0,0.11219,0.080966,trade,yes,False,False,114.0,53.89,,0.176677,0.05,20.0,400.0,2.0,0.0,0.6684,-0.0604,0.1741,0.0137,False,,False,False,-20.0,2026-04-18 08:06:04+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.365,0.0003061221659002,9.409177087904752e-05,0.9995997860632144,0.6561770234053348,-143.5439970743364,0.2965702177473845,1,1,
2026-04-18 08:11:22,2026-04-18 08:00,KXBTCD-26APR1805-T76999.99,2026-04-18T09:00:00Z,77007.02,76999.99,-0.0091,0.515,real,0.524347,-0.0611,0.00026967,0.00037449,0.00034821,1.0754,0.01,0.00035741,-1.0,0.0,1,0.0,0,0.0085,2.0,-1.0,0.9852,0,-4.816e-05,0,0.0,0,0.0,0.0,-0.0918,False,False,0.0,1.0,24.81,20.45,True,-1,neutral,0.0,0.0,0.089301,0.056817,trade,yes,False,False,115.0,48.58,,0.184126,0.05,20.0,400.0,2.0,2.0,0.5806,-0.1222,-0.0481,-0.0442,False,,False,False,-20.0,2026-04-18 08:11:22+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.515,0.0003061221659002,9.409177087904752e-05,0.9995997860632144,0.6561770234053348,-143.5439970743364,0.2965702177473845,1,1,
2026-04-18 08:16:40,2026-04-18 08:00,KXBTCD-26APR1805-T76799.99,2026-04-18T09:00:00Z,76735.67,76799.99,0.0838,0.36,real,0.345793,0.3967,0.0003549,0.0004321,0.00035526,1.2163,0.02,0.00038215,-1.0,1.0,2,0.0,0,-0.0844,2.0,-1.0,0.9849,0,-4.427e-05,0,-1.0,1,2.0,2.0,-0.4534,False,False,1.0,1.0,0.0,0.59,False,-1,neutral,0.0,0.0,0.136967,0.105839,trade,yes,False,False,113.0,43.29,,0.214011,0.05,20.0,400.0,0.0,9.0,0.6514,-0.4033,-0.408,-0.364,False,,False,False,-20.0,2026-04-18 08:16:40+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.36,0.0003061221659002,9.409177087904752e-05,0.9995997860632144,0.6561770234053348,-143.5439970743364,0.2965702177473845,1,1,
2026-04-18 09:00:14,2026-04-18 09:00,KXBTCD-26APR1806-T76699.99,2026-04-18T10:00:00Z,76739.37,76699.99,-0.0513,0.555,real,0.570875,-0.1786,0.00055537,0.00067086,0.00048038,1.3965,0.03,0.00054704,-1.0,0.0,1,0.0,0,-0.071,2.0,1.0,0.9622,0,-3.635e-05,0,-1.0,1,2.0,2.0,-0.376,False,False,0.0,0.0,31.51,21.24,True,-1,neutral,0.0,0.0,0.067229,0.034941,trade,yes,False,False,100.0,59.69,,0.151076,0.05,20.0,400.0,0.0,1.0,0.5528,0.0999,0.1168,-0.0588,False,,False,False,-20.0,2026-04-18 09:00:14+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.555,0.0003504659962253,0.000101818327094,0.999547715676685,0.6381156167158808,-159.2081653690011,0.0858372588452711,1,3,
2026-04-18 16:18:41,2026-04-18 16:00,KXBTCD-26APR1813-T75999.99,2026-04-18T17:00:00Z,75838.32,75999.99,0.2132,0.315,real,0.345162,0.3984,0.00067573,0.00092316,0.00068813,1.3416,0.01,0.00077039,-1.0,1.0,2,0.0,0,0.0024,2.0,0.0,0.7932,0,-2.118e-05,0,-1.0,1,2.0,2.0,-1.1817,False,False,1.0,1.0,11.09,50.26,False,-1,neutral,0.0,0.0,0.190386,0.160282,trade,yes,False,False,105.0,41.27,,0.277936,0.05,20.0,400.0,-1.0,10.0,0.6598,-0.4561,-0.4244,-0.5559,False,,False,False,-20.0,2026-04-18 16:18:41+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.315,0.9999999999281072,7.189871909723943e-11,3.9069655620109247e-25,0.5958506458974716,-165.5824281606794,0.0994226749394511,0,0,
2026-04-18 17:00:53,2026-04-18 17:00,KXBTCD-26APR1814-T75799.99,2026-04-18T18:00:00Z,75917.52,75799.99,-0.1548,0.685,real,0.722495,-0.5903,0.00068382,0.00038447,0.00041847,0.9188,0.01,0.00040657,-1.0,0.0,1,0.0,0,-0.0706,2.0,0.0,0.6933,0,-1.752e-05,-1,-1.0,1,2.0,2.0,-1.0076,False,False,1.0,0.0,28.39,36.12,False,-1,bearish,0.0,0.0,0.135315,0.10521,trade,yes,False,False,107.0,59.07,,0.42957,0.05,20.0,400.0,-1.0,4.0,0.6279,-0.2807,-0.0089,0.0,False,,True,True,9.2,2026-04-18 17:00:53+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.685,0.9999999993320472,6.679588928146037e-10,2.545686455682133e-21,0.7263001452471874,-158.36284121855996,0.093804262472767,0,0,
2026-04-18 18:02:45,2026-04-18 18:00,KXBTCD-26APR1815-T75799.99,2026-04-18T19:00:00Z,75740.93,75799.99,0.078,0.395,real,0.386755,0.2878,0.00030553,0.00039343,0.00038697,1.0167,0.03,0.00038923,-1.0,1.0,2,1.0,-1,-0.1045,2.0,0.0,0.6314,0,-1.266e-05,0,-1.0,1,2.0,2.0,-1.1295,False,False,1.0,1.0,5.06,19.9,False,-1,bearish,0.0,0.0,0.154394,0.122666,trade,yes,False,False,102.0,57.21,,0.255196,0.05,20.0,400.0,-1.0,10.0,0.6598,-0.1474,-0.2026,-0.1813,False,,False,False,-20.0,2026-04-18 18:02:45+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.395,0.9999999991798064,8.201975249724014e-10,1.594040566493776e-21,0.6470121706832593,-162.68015537136512,0.0955041439661759,0,0,
2026-04-18 18:08:01,2026-04-18 18:00,KXBTCD-26APR1815-T75899.99,2026-04-18T19:00:00Z,75788.49,75899.99,0.1471,0.245,real,0.250431,0.6731,0.00028955,0.00039234,0.00029551,1.3277,0.01,0.0003294,-1.0,1.0,2,0.0,0,-0.0646,2.0,0.0,0.6421,0,-1.017e-05,0,-1.0,1,2.0,2.0,-1.0992,False,False,1.0,1.0,7.9,20.84,False,-1,bearish,0.0,0.0,0.151963,0.124015,trade,yes,False,False,103.0,51.93,,0.201276,0.05,20.0,400.0,-1.0,10.0,0.6598,-0.1237,-0.1576,0.0237,False,,False,False,-20.0,2026-04-18 18:08:01+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.245,0.9999999991798064,8.201975249724014e-10,1.594040566493776e-21,0.6470121706832593,-162.68015537136512,0.0955041439661759,0,0,
2026-04-18 18:15:26,2026-04-18 18:00,KXBTCD-26APR1815-T76099.99,2026-04-18T19:00:00Z,75824.24,76099.99,0.3637,0.05,real,0.060948,1.5469,0.00031413,0.00047793,0.0003307,1.4452,0.02,0.00038223,-1.0,1.0,2,0.0,0,-0.0014,2.0,0.0,0.7837,0,-1.173e-05,0,-1.0,1,2.0,2.0,-1.0239,False,False,1.0,1.0,15.79,19.45,False,-1,bearish,0.0,0.0,0.116626,0.098301,trade,yes,False,False,102.0,44.54,,0.122764,0.05,20.0,400.0,-1.0,7.0,0.7188,-0.1006,0.0783,-0.0301,False,,False,False,-20.0,2026-04-18 18:15:26+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.05,0.9999999991798064,8.201975249724014e-10,1.594040566493776e-21,0.6470121706832593,-162.68015537136512,0.0955041439661759,0,0,
2026-04-18 19:01:13,2026-04-18 19:00,KXBTCD-26APR1817-T75749.99,2026-04-18T21:00:00Z,75692.32,75749.99,0.0762,0.445,real,0.439609,0.152,0.00056604,0.00062589,0.00050534,1.2386,0.01,0.00054753,-1.0,0.0,1,0.0,0,0.0884,2.0,-1.0,0.9255,0,-1.607e-05,-1,-1.0,1,2.0,2.0,-1.0464,False,False,1.0,0.0,26.92,20.58,True,-1,bearish,0.0,0.0,0.124199,0.091911,trade,yes,False,False,149.0,118.74,,0.223783,0.05,20.0,400.0,-1.0,4.0,0.6279,-0.0374,-0.0146,0.0349,False,,True,True,24.94,2026-04-18 19:01:13+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.445,0.999999999964075,3.5926334571233375e-11,7.709299947790308e-34,0.7112318198534089,-154.44773243493293,0.1131603722624385,0,0,
2026-04-18 23:33:26,2026-04-18 23:00,KXBTCD-26APR1820-T75799.99,2026-04-19T00:00:00Z,75807.16,75799.99,-0.0095,0.485,real,0.529302,-0.0735,0.00024941,0.00029725,,,0.01,0.00029725,-1.0,1.0,2,2.0,-1,-0.1058,2.0,0.0,0.8799,1,-6.628e-05,1,-1.0,1,2.0,2.0,-0.4791,False,False,0.0,-1.0,56.96,80.96,True,-1,bearish,0.0,0.0,0.047322,0.014837,trade,yes,False,False,103.0,26.52,,0.091887,0.045943,18.38,400.0,-1.0,0.0,0.488,-0.11,-0.1066,-0.0754,False,,False,False,-18.38,2026-04-18 23:33:26+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.485,0.9999999982813392,1.7186501516115702e-09,1.19532887209189e-22,0.5668770791706316,-76.3487671009506,0.1524581849454792,0,0,
2026-04-19 00:01:00,2026-04-19 00:00,KXBTCD-26APR1821-T75699.99,2026-04-19T01:00:00Z,75729.61,75699.99,-0.0391,0.605,real,0.668498,-0.4358,0.00022604,0.00013596,0.00019132,0.7106,0.01,0.00017194,-1.0,0.0,1,1.0,-1,-0.1215,2.0,0.0,0.7726,1,-6.808e-05,0,0.0,0,0.0,0.0,,False,False,0.0,0.0,37.23,40.57,False,-1,bearish,0.0,0.0,0.05983,0.028102,trade,yes,False,False,101.0,58.96,,0.151468,0.05,20.0,400.0,0.0,0.0,0.4797,-0.0567,-0.0554,-0.0115,False,,False,False,-20.0,2026-04-19 00:01:00+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.605,0.9999999995003748,4.996223905594338e-10,3.6302444098566775e-27,0.5718937415207103,-65.19892437949565,0.1247615687398766,0,0,
2026-04-19 00:09:30,2026-04-19 00:00,KXBTCD-26APR1821-T75799.99,2026-04-19T01:00:00Z,75857.67,75799.99,-0.076,0.715,real,0.774645,-0.7542,0.00023695,0.0001837,0.00018856,0.9743,0.01,0.00018686,-1.0,0.0,1,0.0,0,-0.0539,2.0,0.0,0.6596,1,-8.121e-05,0,0.0,0,0.0,0.0,,False,False,0.0,0.0,79.87,54.79,False,0,bearish,0.0,0.0,0.083352,0.054088,trade,yes,False,False,102.0,50.44,,0.292463,0.05,20.0,400.0,0.0,-1.0,0.5117,0.1048,0.137,0.0564,False,,False,False,-20.0,2026-04-19 00:09:30+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.715,0.9999999995003748,4.996223905594338e-10,3.6302444098566775e-27,0.5718937415207103,-65.19892437949565,0.1247615687398766,0,0,
2026-04-19 01:01:32,2026-04-19 01:00,KXBTCD-26APR1822-T75799.99,2026-04-19T02:00:00Z,75814.88,75799.99,-0.0196,0.45,real,0.531934,-0.0801,0.00036292,0.00042202,,,0.02,0.00042202,-1.0,0.0,1,1.0,-1,-0.1032,2.0,0.0,0.5497,1,-6.959e-05,0,0.0,0,0.0,0.0,0.0575,False,False,-1.0,0.0,75.66,35.11,True,0,bearish,0.0,0.0,0.076658,0.044333,trade,yes,False,False,102.0,58.41,,0.139378,0.05,20.0,400.0,0.0,0.0,0.4797,0.2266,0.1754,0.1754,False,,False,False,-20.0,2026-04-19 01:01:32+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.45,0.9999999998083524,1.9163594756210662e-10,3.201999969650329e-31,0.557768633693128,-55.53271580084149,0.1058930159955706,0,0,
2026-04-19 01:10:03,2026-04-19 01:00,KXBTCD-26APR1822-T75599.99,2026-04-19T02:00:00Z,75711.56,75599.99,-0.1474,0.715,real,0.758759,-0.7023,0.00036344,0.0004349,0.00036746,1.1835,0.01,0.00039106,-1.0,0.0,1,1.0,-1,-0.2754,2.0,0.0,0.4118,1,-7.045e-05,0,0.0,0,0.0,0.0,0.005,False,False,0.0,0.0,62.94,30.87,True,0,bearish,0.0,0.0,0.042609,0.013345,trade,yes,False,False,102.0,49.91,,0.149507,0.05,20.0,400.0,0.0,0.0,0.4797,0.2403,-0.0484,0.0502,False,,True,True,7.97,2026-04-19 01:10:03+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.715,0.9999999998083524,1.9163594756210662e-10,3.201999969650329e-31,0.557768633693128,-55.53271580084149,0.1058930159955706,0,0,
2026-04-19 02:01:02,2026-04-19 02:00,KXBTCD-26APR1823-T75599.99,2026-04-19T03:00:00Z,75635.69,75599.99,-0.0472,0.59,real,0.638459,-0.3543,0.00028649,0.00022736,0.00027034,0.841,0.02,0.00025529,-1.0,0.0,1,0.0,0,-0.0002,2.0,0.0,0.4866,1,-7.671e-05,0,0.0,0,0.0,0.0,-0.0059,False,False,0.0,0.0,36.44,28.45,True,-1,bearish,0.0,0.0,0.044221,0.012288,trade,yes,False,False,100.0,58.92,,0.107857,0.05,20.0,400.0,0.0,0.0,0.4797,0.1638,0.0577,-0.0049,False,,False,False,-20.0,2026-04-19 02:01:02+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.59,0.9999999999531894,4.6808838434270926e-11,6.906128505115583e-37,0.5471875254986664,-47.15637406820872,0.100608712303651,0,0,
2026-04-19 03:01:31,2026-04-19 03:00,KXBTCD-26APR1900-T75599.99,2026-04-19T04:00:00Z,75536.83,75599.99,0.0836,0.38,real,0.355092,0.3716,0.00046849,0.00044137,0.00035789,1.2333,0.02,0.00038711,-1.0,0.0,1,1.0,-1,-0.107,2.0,0.0,0.5375,1,-7.568e-05,0,0.0,0,1.0,1.0,-0.1004,False,False,0.0,0.0,23.76,42.9,False,-1,bearish,0.0,0.0,0.052634,0.021142,trade,yes,False,False,102.0,58.44,,0.084893,0.042447,16.98,400.0,0.0,2.0,0.565,-0.001,-0.1012,-0.1012,False,,False,False,-16.98,2026-04-19 03:01:31+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.38,0.9999999988126262,1.1873686850619904e-09,5.219426396934544e-30,0.5381939203182442,-37.131842640174824,0.1349004837428658,0,0,
2026-04-19 03:06:51,2026-04-19 03:00,KXBTCD-26APR1900-T75499.99,2026-04-19T04:00:00Z,75458.24,75499.99,0.0553,0.415,real,0.40467,0.2413,0.00047392,0.00041343,0.00035348,1.1696,0.01,0.00037446,-1.0,1.0,3,1.0,-1,-0.2904,2.0,0.0,0.5435,1,-7.527e-05,0,-1.0,1,2.0,2.0,-0.211,False,False,1.0,1.0,3.06,36.0,False,-1,bearish,0.0,0.0,0.15876,0.126766,trade,yes,False,False,99.0,53.11,,0.271385,0.05,20.0,400.0,0.0,8.0,0.6514,-0.0371,-0.2129,-0.1117,False,,True,True,28.19,2026-04-19 03:06:51+00:00,BTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rising,16,2026-W16,0.415,0.9999999988126262,1.1873686850619904e-09,5.219426396934544e-30,0.5381939203182442,-37.131842640174824,0.1349004837428658,0,0,
