feature,split,n_rescued,wr_rescued,edge_rescued,pnl_rescued,n_weeks,worst_wk_share,edge_remainder,n_remainder,pnl_remainder
net_edge,<0.02437(q0.3),21,0.6190476190476191,0.013333333333333197,-28.150000000000006,8,35.5460323851707,-0.33552083333333343,48,-1160.5700000000002
net_edge,>=0.02824(q0.4),41,0.3170731707317073,-0.3451219512195121,-1051.3300000000002,7,31.14480050239256,-0.05982142857142847,28,-137.39000000000001
net_edge,<0.02824(q0.4),28,0.5714285714285714,-0.05982142857142847,-137.39000000000001,9,40.6926822248339,-0.3451219512195121,41,-1051.3300000000002
net_edge,>=0.03868(q0.5),35,0.3142857142857143,-0.365,-949.1699999999998,7,34.03740712272611,-0.08970588235294119,34,-239.54999999999998
net_edge,<0.03868(q0.5),34,0.5294117647058824,-0.08970588235294119,-239.54999999999998,10,39.04268783799332,-0.365,35,-949.1699999999998
net_edge,>=0.06129(q0.6),28,0.32142857142857145,-0.3367857142857143,-738.7199999999999,6,40.78400627205018,-0.15597560975609748,41,-450.0
net_edge,<0.06129(q0.6),41,0.4878048780487805,-0.15597560975609748,-450.0,10,30.528664483391516,-0.3367857142857143,28,-738.7199999999999
net_edge,>=0.0847(q0.7),21,0.2857142857142857,-0.3426190476190476,-649.99,6,43.17661143710185,-0.17979166666666674,48,-538.73
net_edge,<0.0847(q0.7),48,0.4791666666666667,-0.17979166666666674,-538.73,10,31.514425728377166,-0.3426190476190476,21,-649.99
net_edge,>=0.09728(q0.8),14,0.35714285714285715,-0.2703571428571429,-444.7299999999999,6,36.51948823491969,-0.2189090909090909,55,-743.99
net_edge,<0.09728(q0.8),55,0.43636363636363634,-0.2189090909090909,-743.99,10,28.23107787924609,-0.2703571428571429,14,-444.7299999999999
no_score,==1.0,26,0.38461538461538464,-0.2871153846153846,-549.9,9,31.949229908413578,-0.19441860465116267,43,-638.82
no_score,==0.0,38,0.4473684210526316,-0.17921052631578932,-534.4999999999999,9,37.78218524251806,-0.2908064516129034,31,-654.22
