logged_at,decision_time,contract_ticker,close_ts,spot,strike,offset_pct,p_market,p_market_source,p_yes_model,z_score,vol_60m,vol_60m_model,vol_implied_kalshi,vol_ratio,spread,vol_eff,structure_bias,confirmation_bias,confirmation_score,no_score,obi_score,obi_raw,obi_exchanges,vpin_score,vpin_raw,funding_bias,avg_funding_rate,vol_score,vwap_score,vwap_signal,vwap_total,vwap_stretch_score,vwap_distance_pct,bearish_rejection,bullish_rejection,ema_stretch_score,stoch_bias,stoch_k,stoch_d,stoch_crossover_active,ema_stack_bias,ema_alignment,z_shift,direction_strength,raw_edge,net_edge,decision,side,neutral_gate,pure_edge_gate,contracts_scanned,tau_minutes,gate_blocked,kelly_fraction,bet_fraction,bet_amount,bankroll,composite_trend,composite_rev,composite_p_up,chg_30m,chg_10m,chg_5m,sharp_move_active,stoch_flipped,resolved_yes,would_win,would_pnl,logged_at_parsed,asset,cmf_raw,cmf_score,p_up_v2,bp_5m,body_15m,dir_15m,p_gbdt,smc_4h,smc_1h,choch_1h,choch_4h,supply_pct,demand_pct,in_supply_zone,in_demand_zone,squeeze_1h,adx_1h,rvol_1h,pm_drift_5m,hour_utc,liq_score,liq_bias,ls_long_pct,oi_chg_pct,markov_regime_daily,ob_imbalance,ob_path_ask_usd,ob_path_bid_usd,ob_ask_frac,ob_bid_wall_pct,ob_ask_wall_pct,spot_at_expiry,price_move_pct,miss_pct,stoch_k_4h,bp_1h,chg_1h,chg_2h,chg_3h,arima_forecast_1h,markov_regime_7state,hmm_vol_state,hmm_r1_prob,hmm_vol_k10,hmm_time_in_state,ou_z_score,ou_halflife_min,ou_tau_drift,hs_pattern_type,hs_bars_since_break,hs_r2,hs_neck_slope,hs_head_height,hs_head_width,flag_signal,flag_bull_bars_ago,flag_bear_bars_ago,flag_bull_tip_y,flag_bear_tip_y,flag_bull_pole_pct,flag_bear_pole_pct,pip_last_slope,pip_up_frac,pip_n_turns,v_hawk,hawk_vol_regime,pc1_rsi,ou_theta,hurst_exponent,autocorr1_15,autocorr1_30,kalman_velocity,kalman_residual,hmm_ms_state,hmm_ms_prob,hmm_of_state,hmm_of_prob,hmm_vd_state,hmm_vd_prob,hmm_pnl_state,hmm_ps_state,hmm_gd_state,hmm_zdrift_state,loss_margin_pct,loss_category,kc_pct_1h,kc_bo_1h,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,cg_spot_cb_ratio_4h,cg_liq_ratio_4h,cg_liq_total_4h,hl_ls_ratio,hl_squeeze_idx,hl_liq_ratio_4h,all_liq_ratio_1h,all_liq_ratio_4h,max_pain_nearest,max_pain_dist_pct,opt_pc_ratio,p_up_v3,state3,week,yw,be,macro_bull,macro_sideways,macro_bear,garch_ratio,macd_hist_1h_recon,donch_1h_recon
2026-05-12 17:19:12,2026-05-12 17:00,KXBTCD-26MAY1214-T80099.99,2026-05-12T18:00:00Z,80262.12,80099.99,-0.202,0.73,real,0.510457,-0.6504,0.00056061,0.0005577,0.00051765,1.0774,0.02,0.00053014,0.0,-1.0,0,0.0,0,0.0087,2.0,0.0,0.7827,0,2.427e-05,-1,0.0,0,1.0,1.0,-0.3234,False,False,0.0,0.0,41.91,29.72,True,-1,bearish,0.0,0.0,0.04712,0.016961,trade,no,False,False,98.0,40.63,,0.064548,0.032274,32.27,1000.0,-4.0,-1.0,0.2891,0.4186,0.2496,0.1005,False,,True,False,-32.27,2026-05-12 17:19:12+00:00,BTC,,0.0,,,,,,bearish,bearish,False,False,2.358,1.838,False,False,False,34.96,0.7022,0.28,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,20,2026-W20,0.27,0.999999989416324,1.0561744689533793e-08,2.1929033717343334e-11,0.8053468220296819,-82.47413515059483,0.3130515581591671
2026-05-12 17:22:30,2026-05-12 17:00,KXBTCD-26MAY1214-T80199.99,2026-05-12T18:00:00Z,80345.36,80199.99,-0.1809,0.72,real,0.514879,-0.594,0.00057691,0.00061212,0.00050847,1.2038,0.03,0.00054231,0.0,-1.0,0,0.0,0,0.002,2.0,0.0,0.7786,0,2.427e-05,-1,0.0,0,0.0,0.0,-0.2116,False,False,-1.0,0.0,51.05,32.77,True,0,bearish,0.0,0.0,0.050923,0.020424,trade,no,False,False,99.0,37.34,,0.070726,0.035363,35.36,1000.0,-4.0,-1.0,0.2891,0.5656,0.2366,0.0846,False,,True,False,-35.36,2026-05-12 17:22:30+00:00,BTC,,0.0,,,,,,bearish,bearish,False,True,2.252,1.939,False,False,False,34.96,0.7027,0.3,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crashing,20,2026-W20,0.28,0.999999989416324,1.0561744689533793e-08,2.1929033717343334e-11,0.8053468220296819,-82.47413515059483,0.3130515581591671
2026-05-27 00:11:46+00:00,2026-05-27 00:00,KXBTCD-26MAY2621-T75799.99,2026-05-27T01:00:00Z,75856.1,75799.99,-0.074,0.66,real,0.645841,-0.5168,0.00015319,0.00017493,0.00025847,0.6768,0.01,0.00030333,0.0,-1.0,0,1.0,0,-0.0885,2.0,0.0,0.446,-1,7.155e-05,0,0.0,0,0.0,0.0,,False,False,0.0,0.0,67.09,55.87,False,0,bearish,0.0,0.0,0.046495,0.014897,trade,no,False,False,88.0,48.17,,0.070447,0.035223,35.22,1000.0,-4.0,2.0,0.3576,0.0409,0.0199,0.001,False,,True,False,-35.22,2026-05-27 00:11:46+00:00,BTC,,0.0,0.3442,1.0,0.9066,-1.0,0.7922,bearish,bearish,False,True,3.348,3.363,False,False,False,14.45,0.0025,0.015,0.0,1.0,1.0,57.25,-0.0444,,-1.0,17248321.68,0.0,0.001294,-0.00106,0.00113,76092.34,0.3114,0.3857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3857,clear_loss,,,,,,,,,,,,,,,,,,,crashing,22,2026-W22,0.33999999999999997,0.9972546053331125,1.897628480616617e-06,0.0027434970384083088,0.754579436044932,-58.48020972593838,0.16860754370135272
2026-05-27 00:51:20+00:00,2026-05-27 00:00,KXBTCD-26MAY2621-T75899.99,2026-05-27T01:00:00Z,75888.25,75899.99,0.0155,0.49,real,0.483301,0.0475,0.00024982,0.00029223,0.00210161,0.1391,0.01,0.00162936,0.0,-1.0,0,2.0,0,-0.0406,2.0,0.0,0.5257,-1,6.672e-05,0,0.0,0,0.0,0.0,,False,False,0.0,-1.0,87.59,74.86,False,0,bearish,0.0,0.0,0.047944,0.015679,trade,no,False,False,85.0,8.62,,0.097846,0.048923,48.92,1000.0,-4.0,1.0,0.424,0.1451,0.0871,0.0084,False,,True,False,-48.92,2026-05-27 00:51:20+00:00,BTC,,0.0,0.5588,0.5499,0.4301,1.0,0.99,bearish,bearish,False,True,3.305,3.403,False,False,False,14.39,0.085,0.15,0.0,1.0,0.9916,57.28,0.1074,,-0.0101,7509491.54,0.0,0.013959,-0.00107,0.00112,76092.34,0.2689,0.2534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2534,clear_loss,,,,,,,,,,,,,,,,,,,crashing,22,2026-W22,0.51,0.9972546053331125,1.897628480616617e-06,0.0027434970384083088,0.754579436044932,-58.48020972593838,0.16860754370135272
2026-05-27 02:01:49+00:00,2026-05-27 02:00,KXBTCD-26MAY2623-T75699.99,2026-05-27T03:00:00Z,75771.43,75699.99,-0.0943,0.65,real,0.594937,-0.4649,0.00034125,0.00038243,0.00032109,1.191,0.02,0.00039137,0.0,-1.0,0,1.0,0,-0.09,2.0,0.0,0.3879,-1,6.804e-05,0,0.0,0,0.0,0.0,-0.0507,False,False,0.0,0.0,50.61,48.09,False,-1,bearish,0.0,0.0,0.05989,0.027959,trade,no,False,False,87.0,58.12,,0.092139,0.046069,46.07,1000.0,-4.0,3.0,0.442,0.0327,-0.0988,-0.0988,False,,True,False,-46.07,2026-05-27 02:01:49+00:00,BTC,,0.0,0.4452,0.0,0.0219,1.0,0.863,bearish,bearish,False,True,3.464,3.255,False,False,False,13.59,0.0613,,2.0,-1.0,-1.0,57.77,0.0579,,-1.0,15503265.4,0.0,0.0024,-0.00105,0.00117,75892.26,0.1595,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.254,marginal,,,,,,,,,,,,,,,,,,,crashing,22,2026-W22,0.35,0.9970486656314234,2.0484941816487005e-06,0.002949285874391797,0.7785196485725254,-39.36200717800995,0.06631306444948473
2026-05-27 02:10:25+00:00,2026-05-27 02:00,KXBTCD-26MAY2623-T75599.99,2026-05-27T03:00:00Z,75681.59,75599.99,-0.1078,0.7,real,0.655427,-0.5958,0.00034778,0.00035867,0.00029242,1.2266,0.01,0.00037846,0.0,-1.0,0,1.0,0,-0.0649,2.0,0.0,0.3577,-1,6.805e-05,0,0.0,0,1.0,1.0,-0.1637,False,False,1.0,0.0,28.05,40.57,False,-1,bearish,0.0,0.0,0.055231,0.024198,trade,no,False,False,86.0,49.49,,0.078902,0.039451,39.45,1000.0,-4.0,3.0,0.442,-0.0831,-0.1188,-0.0476,False,,True,False,-39.45,2026-05-27 02:10:25+00:00,BTC,,0.0,0.4818,0.0,0.0219,1.0,0.8632,bearish,bearish,False,True,3.587,3.14,False,False,False,13.59,0.0613,-0.085,2.0,-1.0,-1.0,57.78,0.0055,,-1.0,15721830.59,0.0,0.001035,-0.00103,0.00116,75892.26,0.2784,0.3866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3866,clear_loss,,,,,,,,,,,,,,,,,,,crashing,22,2026-W22,0.30000000000000004,0.9970486656314234,2.0484941816487005e-06,0.002949285874391797,0.7785196485725254,-39.36200717800995,0.06631306444948473
2026-06-02 10:29:32+00:00,2026-06-02 10:00,KXBTCD-26JUN0207-T69599.99,2026-06-02T11:00:00Z,69533.7,69599.99,0.0953,0.42,real,0.408318,0.2999,0.00040945,0.00043936,0.00085585,0.5134,0.01,0.00062617,0.0,-1.0,0,1.0,0,0.0494,2.0,0.0,0.4959,-1,6e-05,0,0.0,0,1.0,1.0,-1.1669,False,False,0.0,0.0,32.79,23.98,True,-1,bearish,0.0,0.0,0.048855,0.017517,trade,no,False,False,70.0,30.42,,0.116321,0.05,50.0,1000.0,-4.0,4.0,0.4653,0.3597,-0.0279,0.0532,False,,False,True,36.21,2026-06-02 10:29:32+00:00,BTC,,0.0,0.235,0.0,0.8851,1.0,0.8985,bearish,bearish,False,False,4.26,6.765,False,False,False,66.28,0.0761,0.08,10.0,-2.0,-0.9053,67.75,-0.1489,,-1.0,6308959.23,0.0,0.000966,-0.0014,0.02109,69659.27,0.1806,0.0852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,win,,,,,,,,,,,,,,,,,,,crashing,23,2026-W23,0.5800000000000001,1.2206211689644281e-08,6.481544959973761e-06,0.999993506248809,1.0696376324546208,-77.39528647880684,0.12699255890006203
2026-06-03 01:44:39+00:00,2026-06-03 01:00,KXBTCD-26JUN0222-T66499.99,2026-06-03T02:00:00Z,66389.66,66499.99,0.1662,0.26,real,0.264411,0.7769,0.00068038,0.0006835,0.00065978,1.0359,0.01,0.00065043,-1.0,0.0,1,2.0,-1,-0.249,2.0,-1.0,0.8086,-1,5.856e-05,1,-1.0,1,2.0,2.0,-0.738,False,False,1.0,0.0,23.62,42.13,False,-1,bearish,0.0,0.0,0.056931,0.030603,trade,no,False,False,39.0,15.3,,0.218965,0.05,50.0,1000.0,-4.0,6.0,0.4288,-0.5307,-0.5788,-0.2206,True,,True,False,-50.0,2026-06-03 01:44:39+00:00,BTC,,0.0,0.2731,0.0,1.0,1.0,0.9131,bearish,bearish,False,False,4.61,2.35,False,False,False,74.39,0.2222,-0.345,1.0,-2.0,-1.0,69.3,-0.4295,,-1.0,12549323.06,0.0,0.001052,-0.00436,0.00151,66836.84,0.6736,0.5065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5065,clear_loss,,,,,,,,,,,,,,,,,,,crashing,23,2026-W23,0.74,1.44133472505991e-27,0.9983292596331897,0.00167074036681407,1.0854626791489748,0.8965090695203344,0.16851017953359307
2026-06-03 21:43:06+00:00,2026-06-03 21:00,KXBTCD-26JUN0318-T65499.99,2026-06-03T22:00:00Z,65314.8,65499.99,0.2835,0.23,real,0.218933,0.8036,0.00111789,0.00099347,0.00093452,1.0631,0.01,0.00085913,0.0,-1.0,0,1.0,0,-0.0318,2.0,1.0,0.9533,-1,8.533e-05,-1,0.0,0,1.0,1.0,-1.2642,False,False,1.0,0.0,41.94,50.41,False,-1,bearish,0.0,0.0,0.0801,0.056179,trade,no,False,False,58.0,16.81,,0.348259,0.05,50.0,1000.0,-4.0,1.0,0.424,-0.2195,-0.3435,-0.1968,False,,True,False,-50.0,2026-06-03 21:43:06+00:00,BTC,,0.0,0.5314,0.0,0.5125,1.0,0.9684,bearish,bearish,False,False,6.331,,False,False,False,62.76,2.6695,-0.245,21.0,-1.0,0.5084,69.39,-0.046,,-1.0,11482825.69,0.0,0.001143,-0.00121,0.00239,65741.76,0.6537,0.3691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3691,clear_loss,,,,,,,,,,,,,,,,,,,crashing,23,2026-W23,0.77,7.764252863821046e-26,0.9999999844596347,1.554034290049845e-08,1.3291536210538335,-34.009405667826286,0.36672392852844415
2026-06-05 09:02:03+00:00,2026-06-05 08:00,KXBTCD-26JUN0506-T62299.99,2026-06-05T10:00:00Z,62461.3,62299.99,-0.2583,0.69,real,0.659512,-0.506,0.0007844,0.00069245,0.0006858,1.0097,0.01,0.00067209,0.0,0.0,1,0.0,1,0.1286,2.0,-1.0,0.9439,0,-2.357e-05,1,0.0,0,0.0,0.0,-0.2897,False,False,1.0,0.0,63.0,57.73,False,-1,bearish,0.0,0.0,0.130138,0.097889,trade,no,False,False,103.0,57.83,,0.188606,0.05,50.0,1000.0,-4.0,0.0,0.3441,-0.763,-0.1876,0.0482,False,,True,False,-50.0,2026-06-05 09:02:03+00:00,BTC,,0.0,0.36,0.2872,0.5932,-1.0,0.8969,bearish,bearish,False,False,4.806,,False,False,True,33.73,1.1852,,9.0,0.0,1.0,67.04,0.2116,,-1.0,13002428.54,0.0,0.000783,-0.00113,0.00146,62852.84,0.6269,0.8874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8874,clear_loss,,,,,,,,,,,,,,,,,,,crashing,23,2026-W23,0.31000000000000005,6.13369271555655e-29,0.9999999999999432,8.087663041955728e-14,0.9418454925353108,5.258621043009725,0.5117822111537651
2026-06-26 11:39:57+00:00,2026-06-26 11:00,KXBTCD-26JUN2608-T59499.99,2026-06-26T12:00:00Z,59387.09,59499.99,0.1901,0.2,real,0.162098,1.0,0.00069279,0.00051335,0.00050651,1.0135,0.01,0.00056085,1.0,-1.0,0,1.0,-1,-0.1107,2.0,0.0,0.5584,0,-3.593e-05,0,0.0,0,0.0,0.0,0.5124,False,False,0.0,0.0,22.08,15.16,False,0,bearish,0.0,0.0,0.040209,0.015811,trade,no,False,False,79.0,19.85,,0.201045,0.020104,40.21,2000.0,-4.0,1.0,0.4186,0.1148,0.1711,0.0724,False,,False,True,10.05,2026-06-26 11:39:57+00:00,BTC,,0.0,0.5226,1.0,0.3626,-1.0,0.1534,bearish,bullish,True,False,3.195,,False,False,True,20.61,0.1111,,11.0,0.0,0.9167,66.99,-0.0265,,-1.0,3672612.47,0.0,0.001321,-0.00483,0.02154,59350.64,-0.0614,-0.251,,1.0,0.3907,-0.359,-1.1722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,win,,,,,,,,,,,,,,,,,,,crashing,26,2026-W26,0.8,3.8014424595484264e-83,1.0,2.6932373178484455e-50,1.5485594861391376,33.62202669267975,0.4129722379411979
2026-06-28 03:04:17,2026-06-28 03:00,KXBTCD-26JUN2800-T60199.99,2026-06-28T04:00:00Z,60115.68,60199.99,0.1403,0.28,real,0.22095,0.6808,0.00031768,0.00027729,0.00032276,0.8591,0.01,0.00040636,0.0,-1.0,0,0.0,0,-0.0104,2.0,0.0,0.4802,0,-2.801e-05,0,0.0,0,-1.0,-1.0,0.1383,False,False,0.0,0.0,54.03,49.84,False,0,bearish,0.0,0.0,0.041202,0.013478,trade,no,False,False,101.0,55.51,,0.147151,0.014715,29.43,2000.0,0.0,0.0,0.492,0.1013,0.0072,0.0323,False,,False,True,11.44,2026-06-28 03:04:17+00:00,BTC,,0.0,0.4797,0.0,0.3699,1.0,0.1342,bullish,bullish,False,True,1.944,,False,False,True,10.29,0.0002,,3.0,-2.0,-1.0,67.12,0.0225,,-1.0,10098411.08,0.0,0.003724,-0.00175,0.0016,60165.68,0.0832,-0.057,,0.5,0.0146,-0.0565,0.0135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,win,,,,,,,,,,,,,,,,,,,crashing,26,2026-W26,0.72,0.999981600334191,7.02231013114223e-07,1.7697434790176207e-05,0.7589998339237568,-48.90554213012091,0.28184546927894005
2026-06-29 00:00:09,2026-06-29 00:00,KXBTCD-26JUN2821-T59699.99,2026-06-29T01:00:00Z,59438.65,59699.99,0.4397,0.17,real,0.031872,1.1612,0.0008642,0.00088128,0.00059552,1.4798,0.01,0.00071961,0.0,-1.0,0,0.0,0,-0.0558,2.0,0.0,0.5231,0,3.379e-05,0,0.0,0,0.0,0.0,,False,False,0.0,0.0,63.56,71.08,True,0,bearish,0.0,0.0,0.088058,0.067792,trade,no,False,False,99.0,59.61,,0.51799,0.05,100.0,2000.0,-2.0,0.0,0.3381,-0.0677,-0.3553,-0.247,False,,False,True,20.48,2026-06-29 00:00:09+00:00,BTC,,0.0,0.3497,0.0,0.9467,-1.0,0.0879,bullish,bearish,False,True,3.105,,False,False,False,27.03,0.0003,,0.0,0.0,1.0,69.93,-0.039,,-1.0,5323450.48,0.0,0.003112,-0.00235,0.00577,59643.48,0.3446,-0.0947,,0.0,0.0485,0.8622,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,win,,,,,,,,,,,,,,,,,,,crashing,27,2026-W27,0.83,0.9998311163633744,5.746719231026559e-07,0.00016830896470103364,0.7712339892862979,-40.220037156110806,0.44571146832194597
2026-06-29 00:06:09,2026-06-29 00:00,KXBTCD-26JUN2821-T59499.99,2026-06-29T01:00:00Z,59234.81,59499.99,0.4477,0.2,real,0.033374,1.1764,0.00072262,0.00087906,0.00072482,1.2128,0.01,0.00076258,0.0,-1.0,0,1.0,-1,-0.1145,2.0,0.0,0.4759,0,4.424e-05,0,0.0,0,0.0,0.0,,False,False,1.0,0.0,43.7,64.46,True,-1,bearish,0.0,0.0,0.118548,0.098311,trade,no,False,False,95.0,53.62,,0.592739,0.05,100.0,2000.0,-2.0,0.0,0.3381,-0.5601,-0.5652,-0.2298,True,,True,False,-100.0,2026-06-29 00:06:09+00:00,BTC,,0.0,0.3497,0.0,0.9467,-1.0,0.0729,bullish,bearish,False,True,3.46,,False,False,False,27.03,0.0277,,0.0,-2.0,-0.9452,69.79,0.1033,,-1.0,5482516.63,0.0,0.003187,-0.00241,0.00923,59643.48,0.6899,0.2412,,0.1729,-0.1337,0.6785,0.0595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2412,marginal,,,,,,,,,,,,,,,,,,,crashing,27,2026-W27,0.8,0.9998311163633744,5.746719231026559e-07,0.00016830896470103364,0.7712339892862979,-40.220037156110806,0.44571146832194597
2026-06-29 02:09:34,2026-06-29 02:00,KXBTCD-26JUN2823-T59299.99,2026-06-29T03:00:00Z,59168.58,59299.99,0.2221,0.33,real,0.116937,0.5705,0.0006676,0.00076686,0.00071183,1.0773,0.01,0.00072221,-1.0,-1.0,0,0.0,0,0.0652,2.0,1.0,0.8249,0,4.266e-05,0,0.0,0,0.0,0.0,-0.0254,False,False,1.0,0.0,37.65,55.1,False,-1,bearish,0.0,0.0,0.111463,0.084509,trade,no,False,False,95.0,50.19,,0.337768,0.033777,67.55,2000.0,-3.0,0.0,0.375,-0.2532,-0.3328,-0.2021,False,,True,False,-67.55,2026-06-29 02:09:34+00:00,BTC,,0.0,0.3533,0.0947,0.8697,-1.0,0.4157,bullish,bearish,False,True,3.576,,False,False,False,30.35,0.0073,,2.0,-2.0,-1.0,70.24,0.0202,,-1.0,5113691.04,0.0,0.002251,-0.0021,0.00723,59828.92,1.116,0.892,,0.0,-0.1983,-0.4817,-0.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.892,clear_loss,,,,,,,,,,,,,,,,,,,crashing,27,2026-W27,0.6699999999999999,0.9983569228127522,1.7219879730623303e-06,0.0016413551992785498,0.7524464971267613,-3.1267693982261164,0.5196733110116704
2026-06-30 09:01:02,2026-06-30 09:00,KXBTCD-26JUN3006-T59399.99,2026-06-30T10:00:00Z,59223.76,59399.99,0.2976,0.21,real,0.079822,1.0514,0.00046277,0.00037026,0.00048077,0.7701,0.01,0.0004852,0.0,0.0,1,0.0,0,0.0201,2.0,0.0,0.6148,0,4.779e-05,0,-1.0,1,2.0,2.0,-0.9121,False,False,1.0,0.0,20.98,16.22,True,-1,bearish,0.0,0.0,0.088935,0.066486,trade,no,False,False,97.0,58.73,,0.4235,0.063525,127.05,2000.0,-5.0,5.0,0.3902,-0.1796,0.067,0.0388,False,,False,True,33.77,2026-06-30 09:01:02+00:00,BTC,,0.0,0.4007,0.0,0.2288,1.0,0.2023,bullish,bullish,True,True,3.479,,False,False,False,21.45,0.0005,,9.0,-2.0,-0.9992,71.65,0.1916,,-1.0,3163517.14,0.0,0.001121,-0.00378,0.02999,59387.08,0.2758,-0.0217,,0.5,0.0388,-0.3793,-0.4345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,win,,,,,,,,,,,,,,,,,,,crashing,27,2026-W27,0.79,0.0027509889987897026,7.343382043965098e-05,0.9971755771807739,0.7639358502905106,-84.25841035132018,0.22061463083341462
2026-06-30 09:09:13,2026-06-30 09:00,KXBTCD-26JUN3006-T59299.99,2026-06-30T10:00:00Z,59212.55,59299.99,0.1477,0.35,real,0.188597,0.5541,0.00048496,0.00037162,0.00053853,0.6901,0.01,0.00049278,0.0,0.0,1,0.0,0,-0.099,2.0,0.0,0.6493,0,4.788e-05,0,-1.0,1,2.0,2.0,-0.8776,False,False,1.0,0.0,25.09,17.58,True,-1,bearish,0.0,0.0,0.096569,0.068325,trade,no,False,False,98.0,50.57,,0.275911,0.041387,82.77,2000.0,-5.0,5.0,0.3902,0.0782,0.0729,-0.08,False,,False,True,44.57,2026-06-30 09:09:13+00:00,BTC,,0.0,0.4007,0.8267,0.2288,1.0,0.3957,bullish,bullish,True,True,3.499,,False,False,False,21.45,0.0128,,9.0,0.0,0.7931,71.88,0.2576,,-1.0,3261816.8,0.0,0.001486,-0.00359,0.03019,59387.08,0.2948,0.1469,,0.2985,0.0729,-0.3454,-0.4005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,win,,,,,,,,,,,,,,,,,,,crashing,27,2026-W27,0.65,0.0027509889987897026,7.343382043965098e-05,0.9971755771807739,0.7639358502905106,-84.25841035132018,0.22061463083341462
2026-06-30 13:02:23,2026-06-30 13:00,KXBTCD-26JUN3010-T58799.99,2026-06-30T14:00:00Z,58380.22,58799.99,0.719,0.16,real,0.08107,1.3979,0.00073541,0.00081609,0.00095084,0.8583,0.01,0.00080525,0.0,1.0,2,2.0,-1,-0.1122,2.0,0.0,0.5723,-1,7.008e-05,0,-1.0,1,2.0,2.0,-1.7599,False,False,1.0,1.0,6.84,5.43,True,-1,bearish,0.0,0.0,0.076969,0.05664,trade,no,False,False,93.0,57.41,,0.481057,0.072159,144.32,2000.0,-8.0,13.0,0.555,-0.6188,-0.3488,-0.1082,False,,False,True,27.49,2026-06-30 13:02:23+00:00,BTC,,0.0,0.5124,0.0,1.0,-1.0,0.0404,bearish,bearish,False,False,4.974,,False,False,False,28.15,0.0155,,13.0,-2.0,-1.0,72.12,0.2208,,-1.0,11513754.98,0.0,0.000975,-0.00179,0.00106,58805.5,0.7285,0.0094,,0.5127,0.1036,-1.2155,-1.4886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,win,,,,,,,,,,,,,,,,,,,crashing,27,2026-W27,0.84,5.6241133262403044e-06,6.731227422655755e-05,0.9999270636124463,0.9089790391933789,-130.4452373441618,0.1753930131004373
2026-06-30 13:13:40,2026-06-30 13:00,KXBTCD-26JUN3010-T58699.99,2026-06-30T14:00:00Z,58370.26,58699.99,0.5649,0.21,real,0.158063,1.0025,0.00091382,0.00101032,0.0010286,0.9822,0.01,0.0008994,0.0,1.0,2,1.0,0,-0.0726,2.0,-1.0,0.8572,-1,7.166e-05,0,-1.0,1,2.0,2.0,-1.6281,False,False,1.0,1.0,15.98,8.48,True,-1,bearish,0.0,0.0,0.049128,0.024679,trade,no,False,False,94.0,46.12,,0.233944,0.015783,31.56,2000.0,-7.0,11.0,0.555,-0.5614,0.2961,-0.0739,False,,False,True,8.39,2026-06-30 13:13:40+00:00,BTC,,0.0,0.5124,0.8758,1.0,-1.0,0.0175,bearish,bearish,False,False,4.992,,False,False,False,28.24,0.0995,0.02,13.0,-2.0,-0.9633,72.53,-0.0633,,-1.0,10514887.89,0.0,0.001015,-0.00183,0.00141,58805.5,0.7457,0.1797,,0.5336,0.1648,-1.1552,-1.4284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,win,,,,,,,,,,,,,,,,,,,crashing,27,2026-W27,0.79,5.6241133262403044e-06,6.731227422655755e-05,0.9999270636124463,0.9089790391933789,-130.4452373441618,0.1753930131004373
2026-06-30 13:32:29,2026-06-30 13:00,KXBTCD-26JUN3010-T58599.99,2026-06-30T14:00:00Z,58333.26,58599.99,0.4573,0.25,real,0.180602,0.9131,0.0010103,0.00115669,0.0012945,0.8935,0.01,0.00103937,0.0,1.0,3,1.0,1,0.1508,2.0,-1.0,0.8088,-1,7.298e-05,0,-1.0,1,2.0,2.0,-1.7454,False,False,1.0,1.0,8.04,10.78,False,-1,bearish,0.0,0.0,0.067037,0.041572,trade,no,False,False,91.0,27.3,,0.268146,0.040222,80.44,2000.0,-8.0,13.0,0.555,0.0742,-0.2392,-0.1479,False,,True,False,-80.44,2026-06-30 13:32:29+00:00,BTC,,0.0,0.5124,0.2678,0.342,-1.0,0.0177,bearish,bearish,False,False,5.059,,False,False,False,28.24,0.2381,-0.02,13.0,-2.0,-0.8883,73.28,2.054,,-1.0,7456833.08,0.0,0.000853,-0.00164,0.00292,58805.5,0.8096,0.3507,,0.2195,0.0167,-1.3013,-1.5741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3507,clear_loss,,,,,,,,,,,,,,,,,,,crashing,27,2026-W27,0.75,5.6241133262403044e-06,6.731227422655755e-05,0.9999270636124463,0.9089790391933789,-130.4452373441618,0.1753930131004373
