logged_at,decision_time,asset,contract_ticker,close_time,spot,floor_strike,offset_pct,tau_minutes,spread,p_market,p_model_15m,raw_edge,side,decision,z_score,bp_5m,body_5m,dir_5m,vol_ratio,vol_ratio_5m,body_15m,bp_15m,dir_15m,upper_wick_15m,lower_wick_15m,atr_ratio_15m,range_ratio_15m,consec_dir_15m,stoch_k_5m,stoch_k_15m,chg_1m,chg_5m,chg_15m,vwap_dist,ema_bias,ema_bias_1h,ema20_dist_1h,ema50_dist_1h,nearest_res_dist_pct,composite_p_up,realized_vol_annual,vol_ratio_1h,bp_1h,chg_1h,dir_1h,consec_dir_1h,stoch_k_1h,stoch_cross_1h,rsi_1h,macd_hist_1h,donchian_breakout_1h,engulfing_1h,bb_pct_1h,mu6h,mu12h,mu24h,regime_z,arima_forecast_1h,stoch_k_4h,rsi_4h,chg_4h,bp_4h,liq_score,liq_bias,oi_chg_pct,ls_long_pct,fear_greed,cg_composite,kelly_fraction,bet_fraction,bet_amount,bankroll,resolved_yes,would_win,would_pnl,spot_at_expiry,price_move_pct,miss_pct,markov_regime_1h,markov_regime_15m,markov_eth_daily,markov_sol_6h,markov_sol_4h,markov_sol_1h,p_up_v2_btc,z_drift_6h,p_gbdt,autocorr1_15,autocorr1_30,hurst_exponent,ou_theta,ou_halflife,ou_mu_distance,kalman_velocity,kalman_residual,kc_pct_1h,kc_bo_1h,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,vwap_hmm_state,p_up_v3,v3_agree,logged_at_parsed,p_w15,agree,week
2026-06-17 04:54:31.638388+00:00,2026-06-17T04:54:31.632736+00:00,BTC,KXBTC15M-26JUN170100-00,2026-06-17 05:00:00+00:00,65888.3513,65866.22,0.0336,5.48,0.01,0.815,0.2619,0.5531,no,trade,-0.4123,1.0,1.0,1.0,0.226,1.0,0.3132,0.714,1,0.286,0.4008,0.002294,0.5033,4.0,59.92,64.41,-0.0884,-0.1521,0.0951,0.241,1,,-0.1882,,999.0,0.4819,0.2524,,0.6121,-0.1037,-1,-2.0,47.56,,43.84,,,0,0.4636,0.0001553,-7.54e-05,-0.0006068,-0.0442,,,,0.2421,0.5145,1.0,0.8365,-0.0282,59.38,50.0,0.0,0.6786,0.0543,54.21,1000.0,0.0,True,238.82,65891.63,0.005,0.0386,Bear,Sideways,Bear,Bull,Bull,Bear,0.5018,1.1901,0.8859,,,,,,,,,0.5486,0.0,113719.43,-111311880.96000004,0.891290967903421,-59476263.513200045,,,,2026-06-17 04:54:31.638388+00:00,0.46898808828170957,True,25
2026-06-17 06:10:32.192716+00:00,2026-06-17T06:10:32.184418+00:00,BTC,KXBTC15M-26JUN170215-15,2026-06-17 06:15:00+00:00,65786.6413,65783.52,0.0047,4.47,0.01,0.595,0.4985,0.0965,no,trade,-0.0859,0.0,0.6225,-1.0,0.322,1.0,0.5028,0.3578,-1,0.1394,0.3578,0.001857,1.3192,1.0,44.25,37.54,-0.0273,-0.0032,0.0854,-0.0115,1,,-0.0668,,0.0314,0.3381,0.1895,,0.3675,-0.0834,-1,-1.0,47.69,-1.0,48.12,,,-1,0.5123,0.0004061,-0.0001922,-0.000247,-0.0201,,,,0.2421,0.5145,0.0,0.0,0.078,59.38,50.0,0.0,0.1622,0.013,12.96,1000.0,1.0,False,-12.96,65870.95,0.1282,0.1329,Bear,Sideways,Bear,Bull,Bull,Sideways,0.3678,1.1031,0.7765,,,,,,,,,0.4762,0.0,43457.91,-111311880.96000004,0.891290967903421,-59476263.513200045,,,,2026-06-17 06:10:32.192716+00:00,0.48582867129912455,True,25
2026-06-17 08:47:36.275995+00:00,2026-06-17T08:47:36.265612+00:00,BTC,KXBTC15M-26JUN170500-00,2026-06-17 09:00:00+00:00,64910.1913,64898.87,0.0174,12.4,0.01,0.575,0.434,0.141,no,trade,-0.0999,0.0,0.2699,-1.0,0.511,1.0,1.0,0.0,-1,0.0,0.0,0.002562,1.9187,-2.0,4.73,3.06,0.0241,-0.1371,-0.4348,-0.6039,-1,,-0.3714,,1.1373,0.5294,0.3596,,0.581,-0.163,-1,-3.0,26.86,,34.61,,,0,-0.0373,-0.0010298,-0.0001708,-0.0002414,-0.3613,,,,-0.5397,0.3255,-1.0,-1.0,-0.3319,59.23,50.0,0.0,0.2453,0.0196,19.55,1000.0,0.0,True,26.45,64943.65,0.0515,0.069,Bear,Bear,Bear,Bull,Bull,Bear,0.5125,0.6849,0.7553,,,,,,,,,-0.0851,-1.0,61063.36,-325881122.77329993,0.8540350815774493,-408973948.5273,,,,2026-06-17 08:47:36.275995+00:00,0.5064694525774189,False,25
2026-06-17 09:48:24.901905+00:00,2026-06-17T09:48:24.890898+00:00,BTC,KXBTC15M-26JUN170600-00,2026-06-17 10:00:00+00:00,64921.0913,64910.28,0.0167,11.59,0.01,0.615,0.4516,0.1634,no,trade,-0.1402,0.5,0.0,0.0,0.0,1.0,0.7858,0.2142,-1,0.0,0.2142,0.00252,0.5907,0.0,65.07,16.22,0.0,0.0,0.0,0.0716,-1,,-1.1231,,1.0124,0.3656,0.253,,0.2022,-0.8227,-1,-4.0,10.47,,27.63,,,0,-0.2953,-0.0023095,-0.0010921,-0.0010023,-0.6672,,,,-0.5397,0.3255,-1.0,-1.0,0.0342,60.22,50.0,0.0,0.2658,0.0213,21.18,1000.0,0.0,True,33.83,64869.44,-0.0796,-0.0629,Bear,Bear,Bear,Bull,Bull,Bear,0.4477,0.7865,0.7765,,,,,,,,,-0.107,-1.0,55206.94,-325881122.77329993,0.8540350815774493,-408973948.5273,,,,2026-06-17 09:48:24.901905+00:00,0.5090064179897047,False,25
2026-06-17 10:23:52.355945+00:00,2026-06-17T10:23:52.352005+00:00,BTC,KXBTC15M-26JUN170630-30,2026-06-17 10:30:00+00:00,64886.8037,64824.74,0.0957,6.13,0.02,0.82,0.1872,0.6328,no,trade,-1.0344,1.0,0.9811,1.0,0.033,1.0,0.2186,0.5371,1,0.4629,0.3185,0.002474,0.9827,-1.0,22.51,6.63,0.0,-0.1133,0.091,-0.0244,-1,,-1.1978,,1.0807,0.3656,0.2709,,0.0957,-0.1143,-1,-5.0,1.7,0.0,28.48,,,0,-0.1637,-0.0024543,-0.0011495,-0.0010656,-0.7089,,,,-0.5397,0.3255,-1.0,-1.0,0.1203,59.99,50.0,0.0,0.7717,0.06,59.94,1000.0,1.0,False,-59.94,64969.19,0.127,0.2228,Bear,Bear,Bear,Bull,Bull,Sideways,0.4477,0.7608,0.8703,,,,,,,,,-0.107,-1.0,55206.94,-325881122.77329993,0.8540350815774493,-408973948.5273,,,,2026-06-17 10:23:52.355945+00:00,0.4655286829354147,True,25
2026-06-17 10:34:01.100247+00:00,2026-06-17T10:34:01.089617+00:00,BTC,KXBTC15M-26JUN170645-45,2026-06-17 10:45:00+00:00,64909.3687,64882.04,0.0421,10.99,0.01,0.555,0.4654,0.0896,no,trade,-0.3419,0.5717,0.4283,-1.0,0.139,1.0,0.2705,0.6204,1,0.3796,0.3499,0.002489,0.455,3.0,55.52,16.36,-0.0335,0.063,0.0199,0.151,1,,-1.1978,,0.9422,0.3656,0.2694,,0.0957,-0.1143,-1,-5.0,1.7,0.0,28.48,,,0,-0.1637,-0.0024543,-0.0011495,-0.0010656,-0.7089,,,,-0.5397,0.3255,-1.0,-1.0,-0.0369,59.99,50.0,0.0,0.1615,0.0129,12.9,1000.0,0.0,True,16.09,64904.29,-0.0078,0.0343,Bear,Bear,Bear,Bull,Bull,Sideways,0.4477,0.7503,0.7896,,,,,,,,,-0.107,-1.0,55206.94,-325881122.77329993,0.8540350815774493,-408973948.5273,,,,2026-06-17 10:34:01.100247+00:00,0.4826070272949478,True,25
2026-06-17 11:24:40.856841+00:00,2026-06-17T11:24:40.847423+00:00,BTC,KXBTC15M-26JUN170730-30,2026-06-17 11:30:00+00:00,64608.1288,64560.34,0.074,5.32,0.01,0.835,0.2087,0.6263,no,trade,-0.7302,0.0,1.0,-1.0,11.752,1.0,0.7923,0.2077,-1,0.0,0.2077,0.002515,1.4326,1.0,29.29,12.27,-0.0003,0.1457,0.0391,-0.0806,-1,,-1.1545,,1.2125,0.3656,0.3185,,0.0211,-0.121,-1,-5.0,0.29,0.0,18.71,,,0,-0.0634,-0.0028178,-0.0012115,-0.0010071,-0.6912,,,,-0.5397,0.3255,-1.0,-0.9983,-0.1849,60.03,50.0,0.0,0.7501,0.06,60.06,1000.0,1.0,False,-60.06,64720.35,0.1737,0.2478,Bear,Bear,Bear,Bull,Bull,Bear,0.4477,0.6867,0.8703,,,,,,,,,-0.0947,-1.0,48496.66,-325881122.77329993,0.8540350815774493,-408973948.5273,,,,2026-06-17 11:24:40.856841+00:00,0.5064694525774189,False,25
2026-06-17 11:34:49.352102+00:00,2026-06-17T11:34:49.349017+00:00,BTC,KXBTC15M-26JUN170745-45,2026-06-17 11:45:00+00:00,64663.1212,64662.66,0.0007,10.18,0.01,0.535,0.4882,0.0468,no,trade,-0.0055,0.6582,0.6582,1.0,0.134,1.0,0.7375,0.918,1,0.082,0.1805,0.002334,0.9816,-1.0,33.46,16.61,0.0215,-0.0384,0.1722,-0.0519,1,,-1.1545,,1.1537,0.549,0.2939,,0.0211,-0.121,-1,-5.0,0.29,0.0,18.71,,,0,-0.0634,-0.0028178,-0.0012115,-0.0010071,-0.6912,,,,-0.5397,0.3255,-1.0,-0.9983,0.0284,60.17,50.0,0.0,0.0875,0.007,6.97,1000.0,1.0,False,-6.97,64807.22,0.2228,0.2236,Bear,Bear,Bear,Bull,Bull,Bear,0.5096,0.6903,0.7765,,,,,,,,,-0.0947,-1.0,48496.66,-325881122.77329993,0.8540350815774493,-408973948.5273,,,,2026-06-17 11:34:49.352102+00:00,0.48692995596293565,True,25
2026-06-17 12:05:13.171174+00:00,2026-06-17T12:05:13.161334+00:00,BTC,KXBTC15M-26JUN170815-15,2026-06-17 12:15:00+00:00,64769.5813,64767.63,0.003,9.78,0.01,0.565,0.4863,0.0787,no,trade,-0.0251,0.8423,0.8423,1.0,0.222,1.0,0.3141,0.5847,1,0.4153,0.2706,0.002167,0.567,-1.0,76.55,44.96,0.0,0.0027,-0.0789,0.0982,-1,,-0.9369,,0.9005,0.3889,0.2785,,0.8924,0.0637,1,1.0,17.03,1.0,21.72,,,0,0.0548,-0.002553,-0.0010734,-0.0007894,-0.5413,,50.0,50.0,-1.0792,0.2795,-1.0,-1.0,0.0443,60.61,50.0,0.0,0.1394,0.0111,11.31,1000.0,1.0,False,-11.31,64839.25,0.1076,0.1106,Bear,Bear,Bear,Bull,Bull,Sideways,0.4865,0.6137,0.7765,,,,,,,,,0.0415,0.0,7812.71,197989011.0534997,1.0945327284858914,-239203992.67980027,,,,2026-06-17 12:05:13.171174+00:00,0.4773920642149353,True,25
2026-06-17 15:02:34.468249+00:00,2026-06-17T15:02:34.459790+00:00,BTC,KXBTC15M-26JUN171115-15,2026-06-17 15:15:00+00:00,65111.6612,65065.81,0.0705,12.43,0.01,0.605,0.4372,0.1678,no,trade,-0.15,0.1383,0.6204,-1.0,1.001,1.0,0.0468,0.6793,1,0.3207,0.6325,0.003277,1.9584,1.0,49.98,64.16,0.0214,0.0283,0.4729,0.0448,-1,,-0.3801,,0.1694,0.3571,0.9657,,0.463,-0.1327,-1,-1.0,35.63,-1.0,35.1,,,0,0.3108,0.000337,-0.0009863,-0.0005806,-0.1181,,,,-1.0792,0.2795,0.0,-0.3072,-0.131,61.05,50.0,0.0,0.2774,0.0222,22.12,1000.0,1.0,False,-22.12,65249.8,0.2122,0.2828,Sideways,Bull,Bear,Bull,Bull,Bear,0.4712,0.7933,0.7553,,,,,,,,,0.4154,0.0,-75187.16,197989011.0534997,1.0945327284858914,-239203992.67980027,,,,2026-06-17 15:02:34.468249+00:00,0.5156419827598971,False,25
2026-06-17 15:22:50.429886+00:00,2026-06-17T15:22:50.420661+00:00,BTC,KXBTC15M-26JUN171130-30,2026-06-17 15:30:00+00:00,65238.5238,65147.17,0.1402,7.16,0.01,0.785,0.3012,0.4838,no,trade,-0.4304,0.1524,0.1673,-1.0,11.722,1.0,0.3075,0.9265,1,0.0735,0.619,0.003416,0.925,2.0,69.66,78.26,0.0818,0.0951,0.1899,0.1476,1,,-0.3801,,999.0,0.4559,0.8819,,0.463,-0.1327,-1,-1.0,35.63,-1.0,35.1,,,0,0.3108,0.000337,-0.0009863,-0.0005806,-0.1181,,,,-1.0792,0.2795,1.0,1.0,0.1017,60.97,50.0,0.0,0.6163,0.0493,49.23,1000.0,1.0,False,-49.23,65324.72,0.1321,0.2725,Sideways,Bull,Bear,Bull,Bull,Bear,0.4336,0.7575,0.8381,,,,,,,,,0.4154,0.0,-75187.16,197989011.0534997,1.0945327284858914,-239203992.67980027,,,,2026-06-17 15:22:50.429886+00:00,0.48030668067768334,True,25
2026-06-17 19:31:09.251133+00:00,2026-06-17T19:31:09.211798+00:00,BTC,KXBTC15M-26JUN171545-45,2026-06-17 19:45:00+00:00,64504.85,64425.44,0.1233,13.85,0.01,0.635,0.3881,0.2469,no,trade,-0.1858,0.1872,0.4784,-1.0,5.355,1.0,0.9021,0.0979,-1,0.0,0.0979,0.007281,1.9921,1.0,16.68,13.51,0.0548,-0.3504,-0.8078,-1.1393,-1,,-0.0501,,1.1284,0.549,1.2919,,0.5435,-0.8696,-1,-1.0,50.77,-1.0,44.06,,,-1,0.5312,0.0011975,-0.0001483,-0.0003759,-0.0051,,,,1.5462,0.9419,-1.0,-0.8261,-0.2164,60.55,50.0,0.0,0.3888,0.0311,31.02,1000.0,0.0,True,53.97,64175.89,-0.51,-0.3873,Sideways,Bear,Bear,Bull,Bull,Sideways,0.51,0.4164,0.7318,,,,,,,,,0.4368,0.0,-95956.02,-135830097.42420006,0.9734411155115246,-263722209.1440003,,,,2026-06-17 19:31:09.251133+00:00,0.5135969110510313,False,25
2026-06-17 19:56:24.914560+00:00,2026-06-17T19:56:24.903920+00:00,BTC,KXBTC15M-26JUN171600-00,2026-06-17 20:00:00+00:00,64157.4938,64131.86,0.04,3.59,0.02,0.62,0.411,0.209,no,trade,-0.1391,0.7409,0.1856,1.0,2.596,1.0,0.5453,0.0565,-1,0.3982,0.0565,0.007803,1.0552,1.0,9.35,8.21,0.1097,0.1336,-0.0376,-1.1504,-1,,-0.0269,,1.6235,0.549,1.0994,,0.5435,-0.8696,-1,-1.0,50.77,,44.06,,,-1,0.5476,0.0011975,-0.0001483,-0.0003245,-0.0019,,,,1.5462,0.9419,-1.0,-0.9931,-0.1462,61.74,50.0,0.0,0.3371,0.027,26.98,1000.0,1.0,False,-26.98,64214.04,0.0881,0.1281,Sideways,Bear,Bear,Bull,Bull,Sideways,0.51,0.2742,0.7318,,,,,,,,,0.0254,0.0,-83812.46,11894194.5612998,1.009098984940251,74053108.19059944,,,,2026-06-17 19:56:24.914560+00:00,0.5168984915841686,False,25
2026-06-17 20:06:33.382174+00:00,2026-06-17T20:06:33.374390+00:00,BTC,KXBTC15M-26JUN171615-15,2026-06-17 20:15:00+00:00,64332.2312,64219.41,0.1757,8.45,0.01,0.795,0.2633,0.5317,no,trade,-0.4228,1.0,0.5938,1.0,0.04,1.0,0.2833,1.0,1,0.0,0.7167,0.007414,0.6001,2.0,20.18,14.99,-0.1016,0.1769,0.3524,-0.9208,1,,-1.6964,,1.3934,0.549,1.0357,,0.1772,-1.8745,-1,-2.0,11.83,0.0,32.52,,,0,-0.0288,-0.0025234,-0.0015644,-0.0014682,-0.4037,,50.0,50.0,-2.2316,0.1183,1.0,0.9549,0.1535,62.41,50.0,0.0,0.6688,0.0535,53.5,1000.0,0.0,True,207.48,64249.82,-0.1281,0.0474,Bear,Bear,Bear,Bull,Bull,Bear,0.51,0.2805,0.7765,,,,,,,,,0.0254,0.0,-83812.46,11894194.5612998,1.009098984940251,74053108.19059944,,,,2026-06-17 20:06:33.382174+00:00,0.4788456041819499,True,25
2026-06-17 20:21:43.418610+00:00,2026-06-17T20:21:43.414419+00:00,BTC,KXBTC15M-26JUN171630-30,2026-06-17 20:30:00+00:00,64289.8688,64206.19,0.1303,8.28,0.01,0.775,0.2899,0.4851,no,trade,-0.3639,1.0,0.8985,1.0,0.027,1.0,0.1952,0.211,-1,0.5938,0.211,0.007168,0.4218,1.0,23.61,13.97,-0.0203,0.166,-0.0344,-0.6946,1,,-1.6964,,1.3772,0.4487,0.9018,,0.1772,-1.8745,-1,-2.0,11.83,0.0,32.52,,,0,-0.0288,-0.0025234,-0.0015644,-0.0014682,-0.4037,,50.0,50.0,-2.2316,0.1183,-1.0,-1.0,-0.0649,62.65,50.0,0.0,0.6259,0.0501,50.17,1000.0,1.0,False,-50.17,64379.3,0.1391,0.2696,Bear,Bear,Bear,Bull,Bull,Bear,0.5033,0.2112,0.8,,,,,,,,,0.0254,0.0,-83812.46,11894194.5612998,1.009098984940251,74053108.19059944,,,,2026-06-17 20:21:43.418610+00:00,0.5368348218353348,False,25
2026-06-17 20:46:59.338400+00:00,2026-06-17T20:46:59.320756+00:00,BTC,KXBTC15M-26JUN171700-00,2026-06-17 21:00:00+00:00,64229.7087,64195.95,0.0526,13.01,0.01,0.595,0.4144,0.1806,no,trade,-0.1422,0.0,1.0,-1.0,0.065,1.0,0.6526,0.0,-1,0.3474,0.0,0.00735,0.5018,-2.0,39.66,8.4,-0.064,-0.2357,-0.279,-0.3715,-1,,-1.7157,,1.5606,0.555,0.7429,,0.1772,-1.8745,-1,-2.0,11.83,,32.52,,,0,-0.013,-0.0025234,-0.0015644,-0.0016307,-0.4049,,,,-2.2316,0.1183,-1.0,-1.0,-0.2094,62.77,50.0,0.0,0.3035,0.0243,24.3,1000.0,1.0,False,-24.3,64409.29,0.2796,0.3323,Bear,Bear,Bear,Bull,Bull,Bear,0.5124,0.1238,0.7553,,,,,,,,,0.143,0.0,-7221.11,11894194.5612998,1.009098984940251,74053108.19059944,,,,2026-06-17 20:46:59.338400+00:00,0.5156419827598971,False,25
2026-06-17 21:41:48.889798+00:00,2026-06-17T21:41:48.882083+00:00,BTC,KXBTC15M-26JUN171745-45,2026-06-17 21:45:00+00:00,64252.3337,64223.92,0.0442,3.19,0.01,0.755,0.3018,0.4532,no,trade,-0.4008,1.0,1.0,1.0,0.067,1.0,0.0283,0.4634,-1,0.5083,0.4634,0.007039,0.2011,1.0,65.6,18.12,0.0,0.036,0.086,0.0404,1,,-1.3624,,1.2486,0.3656,0.448,,0.8223,0.2103,1,1.0,16.99,,36.03,,,0,0.1133,-0.0018103,-0.0007367,-0.0014379,-0.3067,,,,-2.2316,0.1183,-1.0,-0.7616,0.05,63.17,50.0,0.0,0.6003,0.048,48.02,1000.0,0.0,True,147.98,64205.66,-0.0726,-0.0284,Bear,Bear,Bear,Bull,Bull,Bear,0.4649,0.1023,0.7896,,,,,,,,,0.143,0.0,-7221.11,11894194.5612998,1.009098984940251,74053108.19059944,,,,2026-06-17 21:41:48.889798+00:00,0.48576212700635324,True,25
2026-06-17 21:46:53.687092+00:00,2026-06-17T21:46:53.679640+00:00,BTC,KXBTC15M-26JUN171800-00,2026-06-17 22:00:00+00:00,64163.4238,64145.4,0.0281,13.11,0.01,0.615,0.4479,0.1671,no,trade,-0.1207,0.0,1.0,-1.0,0.947,1.0,0.4256,0.0,-1,0.5744,0.0,0.005858,0.4786,-4.0,0.47,9.13,0.0057,-0.2814,-0.1452,-0.2346,-1,,-1.3624,,1.5297,0.3656,0.4661,,0.8223,0.2103,1,1.0,16.99,,36.03,,,0,0.1133,-0.0018103,-0.0007367,-0.0014379,-0.3067,,,,-2.2316,0.1183,-1.0,-1.0,-0.2006,63.17,50.0,0.0,0.2717,0.0217,21.56,1000.0,1.0,False,-21.56,64246.93,0.1301,0.1583,Bear,Bear,Bear,Bull,Bull,Bear,0.4649,0.0483,0.7765,,,,,,,,,0.1037,0.0,5127.69,11894194.5612998,1.009098984940251,74053108.19059944,,,,2026-06-17 21:46:53.687092+00:00,0.5427413789196901,False,25
2026-06-17 22:32:29.885909+00:00,2026-06-17T22:32:29.873513+00:00,BTC,KXBTC15M-26JUN171845-45,2026-06-17 22:45:00+00:00,64314.7188,64299.75,0.0233,12.5,0.01,0.565,0.4888,0.0762,no,trade,-0.0935,0.9216,0.9216,1.0,0.47,1.0,0.9521,0.9521,1,0.0479,0.0,0.004734,0.7335,0.0,95.61,29.47,0.0,-0.0166,0.3317,0.077,1,,-1.4847,,1.2624,0.4474,0.5103,,0.3395,-0.2856,-1,-1.0,9.54,0.0,35.43,,,-1,0.085,-0.0039049,-0.0008022,-0.0015231,-0.3363,,,,-2.2316,0.1183,1.0,1.0,0.3146,62.92,50.0,0.0,0.1349,0.0108,10.88,1000.0,0.0,True,14.13,64352.5,0.0587,0.082,Bear,Bear,Bear,Bull,Bull,Bear,0.4433,0.1142,0.7765,,,,,,,,,0.1037,0.0,5127.69,11894194.5612998,1.009098984940251,74053108.19059944,,,,2026-06-17 22:32:29.885909+00:00,0.479965416288596,True,25
2026-06-18 10:16:12.825579+00:00,2026-06-18T10:16:12.817117+00:00,BTC,KXBTC15M-26JUN180630-30,2026-06-18 10:30:00+00:00,63995.6138,63961.55,0.0533,13.79,0.01,0.595,0.4257,0.1693,no,trade,-0.5024,0.0,1.0,-1.0,5.865,1.0,1.0,0.0,-1,0.0,0.0,0.001946,1.8423,1.0,1.37,1.04,0.0103,-0.0821,-0.3469,-0.3972,-1,,-0.7149,,0.3263,0.4474,0.2069,,0.0,-0.2317,-1,-2.0,46.05,0.0,48.31,,,0,0.3704,-0.0001907,-2.91e-05,-0.0017617,-0.1257,,,,0.3036,1.0,,,,,50.0,0.0,0.2846,0.0228,45.36,2000.0,0.0,True,66.64,63929.2,-0.1038,-0.0506,Bear,Sideways,Bear,Bull,Sideways,Sideways,0.4433,-0.028,0.7319,,,,,,,,,0.3879,0.0,-16977.51,-188675521.8499,0.8676299551511847,-293861621.2342999,,,,2026-06-18 10:16:12.825579+00:00,0.5168984915841686,False,25
2026-06-18 10:31:39.966439+00:00,2026-06-18T10:31:39.956190+00:00,BTC,KXBTC15M-26JUN180645-45,2026-06-18 10:45:00+00:00,63937.5138,63919.14,0.0287,13.34,0.01,0.585,0.4472,0.1378,no,trade,-0.2959,0.0,0.3569,-1.0,1.663,1.0,1.0,0.0,-1,0.0,0.0,0.00198,0.5805,1.0,10.58,6.62,0.0,0.0527,-0.0422,-0.3831,-1,,-0.7149,,0.3659,0.4474,0.1929,,0.0,-0.2317,-1,-2.0,46.05,0.0,48.31,,,0,0.3704,-0.0001907,-2.91e-05,-0.0017617,-0.1257,,,,0.3036,1.0,,,,,50.0,0.0,0.2355,0.0188,37.77,2000.0,1.0,False,-37.77,64016.1,0.1229,0.1517,Bear,Sideways,Bear,Bull,Sideways,Sideways,0.4433,-0.1145,0.7765,,,,,,,,,0.3879,0.0,-16977.51,-188675521.8499,0.8676299551511847,-293861621.2342999,,,,2026-06-18 10:31:39.966439+00:00,0.4941205182212588,True,25
2026-06-18 10:47:02.312096+00:00,2026-06-18T10:47:02.300523+00:00,BTC,KXBTC15M-26JUN180700-00,2026-06-18 11:00:00+00:00,63986.5488,63969.74,0.0263,12.96,0.01,0.605,0.4317,0.1733,no,trade,-0.2944,0.0,0.5013,-1.0,0.531,1.0,0.6107,0.6107,1,0.3893,0.0,0.002032,1.0941,0.0,24.98,12.38,0.0,-0.0649,0.0631,-0.2508,1,,-0.5445,,0.3021,0.4474,0.1797,,0.0,-0.2317,-1,-2.0,46.05,,48.31,,,0,0.3759,-0.0001907,-2.91e-05,-0.0013223,-0.1068,,,,0.3036,1.0,-1.0,-0.873,-0.03,63.53,50.0,0.0,0.2865,0.0229,45.82,2000.0,1.0,False,-45.82,64169.67,0.2862,0.3125,Bear,Sideways,Bear,Bull,Sideways,Sideways,0.4433,0.0004,0.7765,,,,,,,,,0.3633,0.0,-24411.4,-188675521.8499,0.8676299551511847,-293861621.2342999,,,,2026-06-18 10:47:02.312096+00:00,0.4837811056760333,True,25
2026-06-18 11:02:14.838545+00:00,2026-06-18T11:02:14.832249+00:00,BTC,KXBTC15M-26JUN180715-15,2026-06-18 11:15:00+00:00,64107.1363,64049.7,0.0897,12.76,0.02,0.76,0.2622,0.4978,no,trade,-0.8091,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.001932,1.2389,-1.0,73.07,32.61,-0.0179,-0.0179,0.1836,0.0812,1,,-0.5713,,0.0798,0.4474,0.2249,,0.8115,-0.087,-1,-3.0,40.75,0.0,44.22,,,0,0.3435,0.0005519,-0.0001626,-0.001294,-0.1257,,,,0.3036,1.0,-1.0,-1.0,-0.0575,63.81,50.0,0.0,0.655,0.0524,104.88,2000.0,0.0,True,332.12,64017.88,-0.1392,-0.0497,Bear,Sideways,Bear,Bull,Sideways,Bear,0.4433,0.2467,0.8703,,,,,,,,,0.3633,0.0,-24411.4,-188675521.8499,0.8676299551511847,-293861621.2342999,,,,2026-06-18 11:02:14.838545+00:00,0.4832994759414745,True,25
2026-06-18 11:47:53.492819+00:00,2026-06-18T11:47:53.484850+00:00,BTC,KXBTC15M-26JUN180800-00,2026-06-18 12:00:00+00:00,63914.9163,63893.1,0.0341,12.11,0.01,0.575,0.4747,0.1003,no,trade,-0.2729,0.8073,0.1927,-1.0,0.279,1.0,0.2086,0.2929,-1,0.4986,0.2929,0.001955,1.4189,1.0,29.07,13.21,0.0455,0.1436,-0.0896,-0.135,-1,,-0.1944,,0.3479,0.442,0.2606,,0.8115,-0.087,-1,-3.0,40.75,,44.22,,,0,0.3177,0.0005519,-0.0001626,-0.0001387,-0.1017,,,,0.3036,1.0,-1.0,-1.0,0.0453,63.74,50.0,0.0,0.1744,0.014,28.05,2000.0,1.0,False,-28.05,63979.48,0.101,0.1352,Bear,Sideways,Bear,Bull,Sideways,Bear,0.4161,0.617,0.7553,,,,,,,,,0.2447,0.0,-5596.68,-309667918.55949974,0.926662178120566,-577756139.4147997,,,,2026-06-18 11:47:53.492819+00:00,0.4826070272949478,True,25
2026-06-18 12:33:34.269508+00:00,2026-06-18T12:33:34.256283+00:00,BTC,KXBTC15M-26JUN180845-45,2026-06-18 12:45:00+00:00,64137.9175,64103.3,0.054,11.43,0.01,0.645,0.4415,0.2035,no,trade,-0.3991,0.8038,0.8038,1.0,2.429,1.0,0.8449,0.9445,1,0.0555,0.0996,0.002094,1.5245,-1.0,78.0,47.16,0.0517,0.0109,0.1844,0.1241,1,,-0.4601,,0.0559,0.3043,0.2901,,0.2552,-0.3145,-1,-4.0,21.62,0.0,43.79,,,0,0.1174,-5.71e-05,-0.0006299,-0.0003269,-0.2468,,50.0,50.0,-0.7613,0.1089,1.0,1.0,0.0255,64.21,50.0,0.0,0.3155,0.0252,50.41,2000.0,1.0,False,-50.41,64281.66,0.2241,0.2782,Bear,Sideways,Bear,Bull,Sideways,Bear,0.3657,0.7793,0.8356,,,,,,,,,0.2447,0.0,-5596.68,-309667918.55949974,0.926662178120566,-577756139.4147997,,,,2026-06-18 12:33:34.269508+00:00,0.4812962751700746,True,25
