ts,contract_ticker,p_market,tau_minutes,offset_pct,resolved_yes,d15,dir15
2026-05-26 13:10:50+00:00,KXBTCD-26MAY2610-T77299.99,0.145,49.1,0.00389,0.0,-0.030499999999999916,-1.0
2026-05-26 13:10:50+00:00,KXBTCD-26MAY2610-T77199.99,0.235,49.1,0.002592,0.0,-0.030499999999999916,-1.0
2026-05-26 13:10:50+00:00,KXBTCD-26MAY2610-T77099.99,0.355,49.1,0.001293,1.0,-0.030499999999999916,-1.0
2026-05-26 13:10:50+00:00,KXBTCD-26MAY2610-T76999.99,0.515,49.1,-6e-06,1.0,-0.030499999999999916,-1.0
2026-05-26 13:10:50+00:00,KXBTCD-26MAY2610-T77499.99,0.045,49.1,0.006488,0.0,-0.030499999999999916,-1.0
2026-05-26 13:10:50+00:00,KXBTCD-26MAY2610-T76799.99,0.775,49.1,-0.002603,1.0,-0.030499999999999916,-1.0
2026-05-26 13:10:50+00:00,KXBTCD-26MAY2610-T76699.99,0.855,49.1,-0.003902,1.0,-0.030499999999999916,-1.0
2026-05-26 13:10:50+00:00,KXBTCD-26MAY2610-T76599.99,0.915,49.1,-0.005201,1.0,-0.030499999999999916,-1.0
2026-05-26 13:10:50+00:00,KXBTCD-26MAY2610-T76499.99,0.955,49.1,-0.006499,1.0,-0.030499999999999916,-1.0
2026-05-26 13:10:50+00:00,KXBTCD-26MAY2610-T76399.99,0.97,49.1,-0.007798,1.0,-0.030499999999999916,-1.0
2026-05-26 13:10:50+00:00,KXBTCD-26MAY2610-T76899.99,0.655,49.1,-0.001305,1.0,-0.030499999999999916,-1.0
2026-05-26 13:12:17+00:00,KXBTCD-26MAY2610-T77499.99,0.045,47.6,0.006873,0.0,-0.030499999999999916,-1.0
2026-05-26 13:12:17+00:00,KXBTCD-26MAY2610-T77399.99,0.075,47.6,0.005574,0.0,-0.030499999999999916,-1.0
2026-05-26 13:12:17+00:00,KXBTCD-26MAY2610-T77299.99,0.125,47.6,0.004275,0.0,-0.030499999999999916,-1.0
2026-05-26 13:12:17+00:00,KXBTCD-26MAY2610-T77199.99,0.225,47.6,0.002976,0.0,-0.030499999999999916,-1.0
2026-05-26 13:12:17+00:00,KXBTCD-26MAY2610-T77099.99,0.325,47.6,0.001676,1.0,-0.030499999999999916,-1.0
2026-05-26 13:12:17+00:00,KXBTCD-26MAY2610-T76899.99,0.605,47.6,-0.000922,1.0,-0.030499999999999916,-1.0
2026-05-26 13:12:17+00:00,KXBTCD-26MAY2610-T76799.99,0.735,47.6,-0.002221,1.0,-0.030499999999999916,-1.0
2026-05-26 13:12:17+00:00,KXBTCD-26MAY2610-T76699.99,0.835,47.6,-0.00352,1.0,-0.030499999999999916,-1.0
2026-05-26 13:12:17+00:00,KXBTCD-26MAY2610-T76599.99,0.915,47.6,-0.00482,1.0,-0.030499999999999916,-1.0
2026-05-26 13:12:17+00:00,KXBTCD-26MAY2610-T76499.99,0.945,47.6,-0.006119,1.0,-0.030499999999999916,-1.0
2026-05-26 13:12:17+00:00,KXBTCD-26MAY2610-T76999.99,0.455,47.6,0.000377,1.0,-0.030499999999999916,-1.0
2026-05-26 13:13:25+00:00,KXBTCD-26MAY2610-T77199.99,0.215,46.5,0.002929,0.0,-0.030499999999999916,-1.0
2026-05-26 13:13:25+00:00,KXBTCD-26MAY2610-T77499.99,0.035,46.5,0.006827,0.0,-0.030499999999999916,-1.0
2026-05-26 13:13:25+00:00,KXBTCD-26MAY2610-T77399.99,0.075,46.5,0.005528,0.0,-0.030499999999999916,-1.0
2026-05-26 13:13:25+00:00,KXBTCD-26MAY2610-T77299.99,0.125,46.5,0.004229,0.0,-0.030499999999999916,-1.0
2026-05-26 13:13:25+00:00,KXBTCD-26MAY2610-T77099.99,0.325,46.5,0.00163,1.0,-0.030499999999999916,-1.0
2026-05-26 13:13:25+00:00,KXBTCD-26MAY2610-T76499.99,0.955,46.5,-0.006165,1.0,-0.030499999999999916,-1.0
2026-05-26 13:13:25+00:00,KXBTCD-26MAY2610-T76899.99,0.625,46.5,-0.000968,1.0,-0.030499999999999916,-1.0
2026-05-26 13:13:25+00:00,KXBTCD-26MAY2610-T76799.99,0.745,46.5,-0.002267,1.0,-0.030499999999999916,-1.0
2026-05-26 13:13:25+00:00,KXBTCD-26MAY2610-T76699.99,0.845,46.5,-0.003566,1.0,-0.030499999999999916,-1.0
2026-05-26 13:13:25+00:00,KXBTCD-26MAY2610-T76599.99,0.915,46.5,-0.004865,1.0,-0.030499999999999916,-1.0
2026-05-26 13:13:25+00:00,KXBTCD-26MAY2610-T76999.99,0.465,46.5,0.000331,1.0,-0.030499999999999916,-1.0
2026-05-26 13:14:30+00:00,KXBTCD-26MAY2610-T77399.99,0.085,45.4,0.005159,0.0,-0.030499999999999916,-1.0
2026-05-26 13:14:30+00:00,KXBTCD-26MAY2610-T77299.99,0.125,45.4,0.00386,0.0,-0.030499999999999916,-1.0
2026-05-26 13:14:30+00:00,KXBTCD-26MAY2610-T77199.99,0.235,45.4,0.002561,0.0,-0.030499999999999916,-1.0
2026-05-26 13:14:30+00:00,KXBTCD-26MAY2610-T77099.99,0.365,45.4,0.001263,1.0,-0.030499999999999916,-1.0
2026-05-26 13:14:30+00:00,KXBTCD-26MAY2610-T77499.99,0.045,45.4,0.006457,0.0,-0.030499999999999916,-1.0
2026-05-26 13:14:30+00:00,KXBTCD-26MAY2610-T76899.99,0.675,45.5,-0.001335,1.0,-0.030499999999999916,-1.0
2026-05-26 13:14:30+00:00,KXBTCD-26MAY2610-T76799.99,0.765,45.5,-0.002633,1.0,-0.030499999999999916,-1.0
2026-05-26 13:14:30+00:00,KXBTCD-26MAY2610-T76699.99,0.875,45.5,-0.003932,1.0,-0.030499999999999916,-1.0
2026-05-26 13:14:30+00:00,KXBTCD-26MAY2610-T76599.99,0.925,45.5,-0.00523,1.0,-0.030499999999999916,-1.0
2026-05-26 13:14:30+00:00,KXBTCD-26MAY2610-T76999.99,0.525,45.4,-3.6e-05,1.0,-0.030499999999999916,-1.0
2026-05-26 13:15:34+00:00,KXBTCD-26MAY2610-T77499.99,0.045,44.4,0.006499,0.0,-0.030499999999999916,-1.0
2026-05-26 13:15:34+00:00,KXBTCD-26MAY2610-T77399.99,0.075,44.4,0.0052,0.0,-0.030499999999999916,-1.0
2026-05-26 13:15:34+00:00,KXBTCD-26MAY2610-T77299.99,0.135,44.4,0.003901,0.0,-0.030499999999999916,-1.0
2026-05-26 13:15:34+00:00,KXBTCD-26MAY2610-T77199.99,0.225,44.4,0.002603,0.0,-0.030499999999999916,-1.0
2026-05-26 13:15:34+00:00,KXBTCD-26MAY2610-T77099.99,0.345,44.4,0.001304,1.0,-0.030499999999999916,-1.0
2026-05-26 13:15:34+00:00,KXBTCD-26MAY2610-T76999.99,0.505,44.4,5e-06,1.0,-0.030499999999999916,-1.0
2026-05-26 13:15:34+00:00,KXBTCD-26MAY2610-T76799.99,0.77,44.4,-0.002592,1.0,-0.030499999999999916,-1.0
2026-05-26 13:15:34+00:00,KXBTCD-26MAY2610-T76699.99,0.875,44.4,-0.003891,1.0,-0.030499999999999916,-1.0
2026-05-26 13:15:34+00:00,KXBTCD-26MAY2610-T76599.99,0.925,44.4,-0.00519,1.0,-0.030499999999999916,-1.0
2026-05-26 13:15:34+00:00,KXBTCD-26MAY2610-T76899.99,0.655,44.4,-0.001293,1.0,-0.030499999999999916,-1.0
2026-05-26 13:16:39+00:00,KXBTCD-26MAY2610-T77199.99,0.215,43.3,0.002908,0.0,-0.030499999999999916,-1.0
2026-05-26 13:16:39+00:00,KXBTCD-26MAY2610-T77499.99,0.035,43.3,0.006805,0.0,-0.030499999999999916,-1.0
2026-05-26 13:16:39+00:00,KXBTCD-26MAY2610-T77399.99,0.065,43.3,0.005506,0.0,-0.030499999999999916,-1.0
2026-05-26 13:16:39+00:00,KXBTCD-26MAY2610-T77299.99,0.115,43.3,0.004207,0.0,-0.030499999999999916,-1.0
2026-05-26 13:16:39+00:00,KXBTCD-26MAY2610-T77099.99,0.325,43.3,0.001609,1.0,-0.030499999999999916,-1.0
2026-05-26 13:16:39+00:00,KXBTCD-26MAY2610-T76599.99,0.925,43.3,-0.004887,1.0,-0.030499999999999916,-1.0
2026-05-26 13:16:39+00:00,KXBTCD-26MAY2610-T76899.99,0.615,43.3,-0.00099,1.0,-0.030499999999999916,-1.0
2026-05-26 13:16:39+00:00,KXBTCD-26MAY2610-T76799.99,0.755,43.3,-0.002289,1.0,-0.030499999999999916,-1.0
2026-05-26 13:16:39+00:00,KXBTCD-26MAY2610-T76699.99,0.855,43.3,-0.003588,1.0,-0.030499999999999916,-1.0
2026-05-26 13:16:39+00:00,KXBTCD-26MAY2610-T76999.99,0.455,43.3,0.000309,1.0,-0.030499999999999916,-1.0
2026-05-26 13:18:20+00:00,KXBTCD-26MAY2610-T77499.99,0.035,41.6,0.007216,0.0,-0.030499999999999916,-1.0
2026-05-26 13:18:20+00:00,KXBTCD-26MAY2610-T77399.99,0.055,41.6,0.005917,0.0,-0.030499999999999916,-1.0
2026-05-26 13:18:20+00:00,KXBTCD-26MAY2610-T77299.99,0.105,41.6,0.004617,0.0,-0.030499999999999916,-1.0
2026-05-26 13:18:20+00:00,KXBTCD-26MAY2610-T77199.99,0.205,41.6,0.003317,0.0,-0.030499999999999916,-1.0
2026-05-26 13:18:20+00:00,KXBTCD-26MAY2610-T77099.99,0.325,41.6,0.002018,1.0,-0.030499999999999916,-1.0
2026-05-26 13:18:20+00:00,KXBTCD-26MAY2610-T76999.99,0.435,41.6,0.000718,1.0,-0.030499999999999916,-1.0
2026-05-26 13:18:20+00:00,KXBTCD-26MAY2610-T76799.99,0.725,41.6,-0.001881,1.0,-0.030499999999999916,-1.0
2026-05-26 13:18:20+00:00,KXBTCD-26MAY2610-T76699.99,0.835,41.6,-0.003181,1.0,-0.030499999999999916,-1.0
2026-05-26 13:18:20+00:00,KXBTCD-26MAY2610-T76599.99,0.905,41.6,-0.004481,1.0,-0.030499999999999916,-1.0
2026-05-26 13:18:20+00:00,KXBTCD-26MAY2610-T76499.99,0.955,41.6,-0.00578,1.0,-0.030499999999999916,-1.0
2026-05-26 13:18:20+00:00,KXBTCD-26MAY2610-T76899.99,0.595,41.6,-0.000582,1.0,-0.030499999999999916,-1.0
2026-05-26 13:19:26+00:00,KXBTCD-26MAY2610-T77099.99,0.245,40.5,0.002533,1.0,-0.04910000000000003,-1.0
2026-05-26 13:19:26+00:00,KXBTCD-26MAY2610-T77399.99,0.045,40.5,0.006434,0.0,-0.04910000000000003,-1.0
2026-05-26 13:19:26+00:00,KXBTCD-26MAY2610-T77299.99,0.095,40.5,0.005134,0.0,-0.04910000000000003,-1.0
2026-05-26 13:19:26+00:00,KXBTCD-26MAY2610-T77199.99,0.145,40.5,0.003834,0.0,-0.04910000000000003,-1.0
2026-05-26 13:19:26+00:00,KXBTCD-26MAY2610-T76999.99,0.335,40.5,0.001233,1.0,-0.04910000000000003,-1.0
2026-05-26 13:19:26+00:00,KXBTCD-26MAY2610-T76499.99,0.935,40.5,-0.005268,1.0,-0.04910000000000003,-1.0
2026-05-26 13:19:26+00:00,KXBTCD-26MAY2610-T76799.99,0.635,40.5,-0.001367,1.0,-0.04910000000000003,-1.0
2026-05-26 13:19:26+00:00,KXBTCD-26MAY2610-T76699.99,0.785,40.5,-0.002668,1.0,-0.04910000000000003,-1.0
2026-05-26 13:19:26+00:00,KXBTCD-26MAY2610-T76599.99,0.865,40.5,-0.003968,1.0,-0.04910000000000003,-1.0
2026-05-26 13:19:26+00:00,KXBTCD-26MAY2610-T76899.99,0.485,40.5,-6.7e-05,1.0,-0.04910000000000003,-1.0
2026-05-26 13:20:31+00:00,KXBTCD-26MAY2610-T77399.99,0.045,39.4,0.006666,0.0,-0.04910000000000003,-1.0
2026-05-26 13:20:31+00:00,KXBTCD-26MAY2610-T77299.99,0.075,39.4,0.005365,0.0,-0.04910000000000003,-1.0
2026-05-26 13:20:31+00:00,KXBTCD-26MAY2610-T77199.99,0.145,39.4,0.004065,0.0,-0.04910000000000003,-1.0
2026-05-26 13:20:31+00:00,KXBTCD-26MAY2610-T77099.99,0.235,39.4,0.002764,1.0,-0.04910000000000003,-1.0
2026-05-26 13:20:31+00:00,KXBTCD-26MAY2610-T76999.99,0.345,39.4,0.001464,1.0,-0.04910000000000003,-1.0
2026-05-26 13:20:31+00:00,KXBTCD-26MAY2610-T76899.99,0.515,39.4,0.000163,1.0,-0.04910000000000003,-1.0
2026-05-26 13:20:31+00:00,KXBTCD-26MAY2610-T76799.99,0.655,39.4,-0.001138,1.0,-0.04910000000000003,-1.0
2026-05-26 13:20:31+00:00,KXBTCD-26MAY2610-T76699.99,0.785,39.4,-0.002438,1.0,-0.04910000000000003,-1.0
2026-05-26 13:20:31+00:00,KXBTCD-26MAY2610-T76599.99,0.865,39.4,-0.003739,1.0,-0.04910000000000003,-1.0
2026-05-26 13:20:31+00:00,KXBTCD-26MAY2610-T76499.99,0.935,39.4,-0.005039,1.0,-0.04910000000000003,-1.0
2026-05-26 13:20:31+00:00,KXBTCD-26MAY2610-T76399.99,0.965,39.4,-0.00634,1.0,-0.04910000000000003,-1.0
2026-05-26 13:21:36+00:00,KXBTCD-26MAY2610-T77399.99,0.045,38.3,0.006653,0.0,-0.04910000000000003,-1.0
2026-05-26 13:21:36+00:00,KXBTCD-26MAY2610-T77299.99,0.065,38.3,0.005352,0.0,-0.04910000000000003,-1.0
2026-05-26 13:21:36+00:00,KXBTCD-26MAY2610-T77099.99,0.225,38.3,0.002751,1.0,-0.04910000000000003,-1.0
2026-05-26 13:21:36+00:00,KXBTCD-26MAY2610-T76999.99,0.305,38.3,0.001451,1.0,-0.04910000000000003,-1.0
2026-05-26 13:21:36+00:00,KXBTCD-26MAY2610-T76899.99,0.445,38.3,0.00015,1.0,-0.04910000000000003,-1.0
2026-05-26 13:21:36+00:00,KXBTCD-26MAY2610-T77199.99,0.135,38.3,0.004052,0.0,-0.04910000000000003,-1.0
2026-05-26 13:21:36+00:00,KXBTCD-26MAY2610-T76699.99,0.725,38.3,-0.002451,1.0,-0.04910000000000003,-1.0
2026-05-26 13:21:36+00:00,KXBTCD-26MAY2610-T76599.99,0.835,38.3,-0.003752,1.0,-0.04910000000000003,-1.0
2026-05-26 13:21:36+00:00,KXBTCD-26MAY2610-T76499.99,0.915,38.3,-0.005052,1.0,-0.04910000000000003,-1.0
2026-05-26 13:21:36+00:00,KXBTCD-26MAY2610-T76399.99,0.955,38.3,-0.006353,1.0,-0.04910000000000003,-1.0
2026-05-26 13:21:36+00:00,KXBTCD-26MAY2610-T76799.99,0.595,38.3,-0.00115,1.0,-0.04910000000000003,-1.0
2026-05-26 13:22:41+00:00,KXBTCD-26MAY2610-T77399.99,0.045,37.2,0.008787,0.0,-0.04910000000000003,-1.0
2026-05-26 13:22:41+00:00,KXBTCD-26MAY2610-T77299.99,0.075,37.2,0.007483,0.0,-0.04910000000000003,-1.0
2026-05-26 13:22:41+00:00,KXBTCD-26MAY2610-T77199.99,0.105,37.3,0.00618,0.0,-0.04910000000000003,-1.0
2026-05-26 13:22:41+00:00,KXBTCD-26MAY2610-T77099.99,0.175,37.3,0.004877,1.0,-0.04910000000000003,-1.0
2026-05-26 13:22:41+00:00,KXBTCD-26MAY2610-T76999.99,0.215,37.3,0.003573,1.0,-0.04910000000000003,-1.0
2026-05-26 13:22:41+00:00,KXBTCD-26MAY2610-T76899.99,0.305,37.3,0.00227,1.0,-0.04910000000000003,-1.0
2026-05-26 13:22:41+00:00,KXBTCD-26MAY2610-T76799.99,0.445,37.3,0.000967,1.0,-0.04910000000000003,-1.0
2026-05-26 13:22:41+00:00,KXBTCD-26MAY2610-T76699.99,0.555,37.3,-0.000337,1.0,-0.04910000000000003,-1.0
2026-05-26 13:22:41+00:00,KXBTCD-26MAY2610-T76499.99,0.76,37.3,-0.002943,1.0,-0.04910000000000003,-1.0
2026-05-26 13:22:41+00:00,KXBTCD-26MAY2610-T76399.99,0.83,37.3,-0.004247,1.0,-0.04910000000000003,-1.0
2026-05-26 13:22:41+00:00,KXBTCD-26MAY2610-T76299.99,0.885,37.3,-0.00555,1.0,-0.04910000000000003,-1.0
2026-05-26 13:22:41+00:00,KXBTCD-26MAY2610-T76199.99,0.925,37.3,-0.006853,1.0,-0.04910000000000003,-1.0
2026-05-26 13:22:41+00:00,KXBTCD-26MAY2610-T76099.99,0.95,37.3,-0.008157,1.0,-0.04910000000000003,-1.0
2026-05-26 13:22:41+00:00,KXBTCD-26MAY2610-T75999.99,0.965,37.3,-0.00946,1.0,-0.04910000000000003,-1.0
2026-05-26 13:22:41+00:00,KXBTCD-26MAY2610-T76599.99,0.675,37.3,-0.00164,1.0,-0.04910000000000003,-1.0
2026-05-26 13:24:37+00:00,KXBTCD-26MAY2610-T76999.99,0.275,35.3,0.002688,1.0,0.025000000000000064,1.0
2026-05-26 13:24:37+00:00,KXBTCD-26MAY2610-T77399.99,0.045,35.3,0.007897,0.0,0.025000000000000064,1.0
2026-05-26 13:24:37+00:00,KXBTCD-26MAY2610-T77299.99,0.065,35.3,0.006595,0.0,0.025000000000000064,1.0
2026-05-26 13:24:37+00:00,KXBTCD-26MAY2610-T77499.99,0.035,35.3,0.009199,0.0,0.025000000000000064,1.0
2026-05-26 13:24:37+00:00,KXBTCD-26MAY2610-T77099.99,0.195,35.3,0.00399,1.0,0.025000000000000064,1.0
2026-05-26 13:24:37+00:00,KXBTCD-26MAY2610-T76899.99,0.385,35.3,0.001386,1.0,0.025000000000000064,1.0
2026-05-26 13:24:37+00:00,KXBTCD-26MAY2610-T77199.99,0.105,35.3,0.005293,0.0,0.025000000000000064,1.0
2026-05-26 13:24:37+00:00,KXBTCD-26MAY2610-T76699.99,0.645,35.3,-0.001218,1.0,0.025000000000000064,1.0
2026-05-26 13:24:37+00:00,KXBTCD-26MAY2610-T76599.99,0.725,35.3,-0.002521,1.0,0.025000000000000064,1.0
2026-05-26 13:24:37+00:00,KXBTCD-26MAY2610-T76499.99,0.82,35.3,-0.003823,1.0,0.025000000000000064,1.0
2026-05-26 13:24:37+00:00,KXBTCD-26MAY2610-T76399.99,0.895,35.3,-0.005125,1.0,0.025000000000000064,1.0
2026-05-26 13:24:37+00:00,KXBTCD-26MAY2610-T76299.99,0.925,35.3,-0.006427,1.0,0.025000000000000064,1.0
2026-05-26 13:24:37+00:00,KXBTCD-26MAY2610-T76199.99,0.95,35.3,-0.007729,1.0,0.025000000000000064,1.0
2026-05-26 13:24:37+00:00,KXBTCD-26MAY2610-T76799.99,0.525,35.3,8.4e-05,1.0,0.025000000000000064,1.0
2026-05-26 13:25:42+00:00,KXBTCD-26MAY2610-T77499.99,0.035,34.2,0.009997,0.0,0.025000000000000064,1.0
2026-05-26 13:25:42+00:00,KXBTCD-26MAY2610-T77399.99,0.045,34.2,0.008694,0.0,0.025000000000000064,1.0
2026-05-26 13:25:42+00:00,KXBTCD-26MAY2610-T77299.99,0.055,34.2,0.007391,0.0,0.025000000000000064,1.0
2026-05-26 13:25:42+00:00,KXBTCD-26MAY2610-T77199.99,0.095,34.2,0.006088,0.0,0.025000000000000064,1.0
2026-05-26 13:25:42+00:00,KXBTCD-26MAY2610-T77099.99,0.175,34.2,0.004784,1.0,0.025000000000000064,1.0
2026-05-26 13:25:42+00:00,KXBTCD-26MAY2610-T76999.99,0.215,34.2,0.003481,1.0,0.025000000000000064,1.0
2026-05-26 13:25:42+00:00,KXBTCD-26MAY2610-T76899.99,0.315,34.2,0.002178,1.0,0.025000000000000064,1.0
2026-05-26 13:25:42+00:00,KXBTCD-26MAY2610-T76799.99,0.43,34.2,0.000875,1.0,0.025000000000000064,1.0
2026-05-26 13:25:42+00:00,KXBTCD-26MAY2610-T76599.99,0.675,34.2,-0.001732,1.0,0.025000000000000064,1.0
2026-05-26 13:25:42+00:00,KXBTCD-26MAY2610-T76499.99,0.79,34.2,-0.003035,1.0,0.025000000000000064,1.0
2026-05-26 13:25:42+00:00,KXBTCD-26MAY2610-T76399.99,0.865,34.2,-0.004338,1.0,0.025000000000000064,1.0
2026-05-26 13:25:42+00:00,KXBTCD-26MAY2610-T76299.99,0.915,34.2,-0.005641,1.0,0.025000000000000064,1.0
2026-05-26 13:25:42+00:00,KXBTCD-26MAY2610-T76199.99,0.955,34.2,-0.006945,1.0,0.025000000000000064,1.0
2026-05-26 13:25:42+00:00,KXBTCD-26MAY2610-T76099.99,0.965,34.2,-0.008248,1.0,0.025000000000000064,1.0
2026-05-26 13:25:42+00:00,KXBTCD-26MAY2610-T76699.99,0.535,34.2,-0.000428,1.0,0.025000000000000064,1.0
2026-05-26 13:26:47+00:00,KXBTCD-26MAY2610-T77399.99,0.03,33.2,0.008603,0.0,0.025000000000000064,1.0
2026-05-26 13:26:47+00:00,KXBTCD-26MAY2610-T77299.99,0.05,33.2,0.0073,0.0,0.025000000000000064,1.0
2026-05-26 13:26:47+00:00,KXBTCD-26MAY2610-T77199.99,0.085,33.2,0.005997,0.0,0.025000000000000064,1.0
2026-05-26 13:26:47+00:00,KXBTCD-26MAY2610-T77099.99,0.175,33.2,0.004694,1.0,0.025000000000000064,1.0
2026-05-26 13:26:47+00:00,KXBTCD-26MAY2610-T76999.99,0.215,33.2,0.003391,1.0,0.025000000000000064,1.0
2026-05-26 13:26:47+00:00,KXBTCD-26MAY2610-T76899.99,0.305,33.2,0.002088,1.0,0.025000000000000064,1.0
2026-05-26 13:26:47+00:00,KXBTCD-26MAY2610-T76799.99,0.425,33.2,0.000785,1.0,0.025000000000000064,1.0
2026-05-26 13:26:47+00:00,KXBTCD-26MAY2610-T76499.99,0.805,33.2,-0.003125,1.0,0.025000000000000064,1.0
2026-05-26 13:26:47+00:00,KXBTCD-26MAY2610-T76599.99,0.695,33.2,-0.001822,1.0,0.025000000000000064,1.0
2026-05-26 13:26:47+00:00,KXBTCD-26MAY2610-T76399.99,0.875,33.2,-0.004428,1.0,0.025000000000000064,1.0
2026-05-26 13:26:47+00:00,KXBTCD-26MAY2610-T76299.99,0.915,33.2,-0.005731,1.0,0.025000000000000064,1.0
2026-05-26 13:26:47+00:00,KXBTCD-26MAY2610-T76199.99,0.955,33.2,-0.007034,1.0,0.025000000000000064,1.0
2026-05-26 13:26:47+00:00,KXBTCD-26MAY2610-T76099.99,0.965,33.2,-0.008337,1.0,0.025000000000000064,1.0
2026-05-26 13:26:47+00:00,KXBTCD-26MAY2610-T75999.99,0.97,33.2,-0.00964,1.0,0.025000000000000064,1.0
2026-05-26 13:26:47+00:00,KXBTCD-26MAY2610-T76699.99,0.575,33.2,-0.000518,1.0,0.025000000000000064,1.0
2026-05-26 13:27:51+00:00,KXBTCD-26MAY2610-T77399.99,0.03,32.1,0.008698,0.0,0.025000000000000064,1.0
2026-05-26 13:27:51+00:00,KXBTCD-26MAY2610-T77299.99,0.045,32.1,0.007395,0.0,0.025000000000000064,1.0
2026-05-26 13:27:51+00:00,KXBTCD-26MAY2610-T77199.99,0.085,32.1,0.006092,0.0,0.025000000000000064,1.0
2026-05-26 13:27:51+00:00,KXBTCD-26MAY2610-T77099.99,0.155,32.1,0.004788,1.0,0.025000000000000064,1.0
2026-05-26 13:27:51+00:00,KXBTCD-26MAY2610-T76999.99,0.205,32.1,0.003485,1.0,0.025000000000000064,1.0
2026-05-26 13:27:51+00:00,KXBTCD-26MAY2610-T76899.99,0.315,32.1,0.002182,1.0,0.025000000000000064,1.0
2026-05-26 13:27:51+00:00,KXBTCD-26MAY2610-T76799.99,0.435,32.1,0.000879,1.0,0.025000000000000064,1.0
2026-05-26 13:27:51+00:00,KXBTCD-26MAY2610-T76599.99,0.685,32.1,-0.001728,1.0,0.025000000000000064,1.0
2026-05-26 13:27:51+00:00,KXBTCD-26MAY2610-T76499.99,0.82,32.1,-0.003031,1.0,0.025000000000000064,1.0
2026-05-26 13:27:51+00:00,KXBTCD-26MAY2610-T76399.99,0.885,32.1,-0.004334,1.0,0.025000000000000064,1.0
2026-05-26 13:27:51+00:00,KXBTCD-26MAY2610-T76299.99,0.925,32.1,-0.005637,1.0,0.025000000000000064,1.0
2026-05-26 13:27:51+00:00,KXBTCD-26MAY2610-T76199.99,0.955,32.1,-0.006941,1.0,0.025000000000000064,1.0
2026-05-26 13:27:51+00:00,KXBTCD-26MAY2610-T76099.99,0.965,32.1,-0.008244,1.0,0.025000000000000064,1.0
2026-05-26 13:27:51+00:00,KXBTCD-26MAY2610-T76699.99,0.565,32.1,-0.000424,1.0,0.025000000000000064,1.0
2026-05-26 13:28:55+00:00,KXBTCD-26MAY2610-T76799.99,0.425,31.0,0.000951,1.0,0.025000000000000064,1.0
2026-05-26 13:28:55+00:00,KXBTCD-26MAY2610-T77299.99,0.045,31.0,0.007467,0.0,0.025000000000000064,1.0
2026-05-26 13:28:55+00:00,KXBTCD-26MAY2610-T77099.99,0.135,31.0,0.004861,1.0,0.025000000000000064,1.0
2026-05-26 13:28:55+00:00,KXBTCD-26MAY2610-T76899.99,0.285,31.0,0.002254,1.0,0.025000000000000064,1.0
2026-05-26 13:28:55+00:00,KXBTCD-26MAY2610-T76699.99,0.565,31.0,-0.000353,1.0,0.025000000000000064,1.0
2026-05-26 13:28:55+00:00,KXBTCD-26MAY2610-T77199.99,0.075,31.0,0.006164,0.0,0.025000000000000064,1.0
2026-05-26 13:28:55+00:00,KXBTCD-26MAY2610-T76499.99,0.825,31.0,-0.002959,1.0,0.025000000000000064,1.0
2026-05-26 13:28:55+00:00,KXBTCD-26MAY2610-T76599.99,0.685,31.0,-0.001656,1.0,0.025000000000000064,1.0
2026-05-26 13:28:55+00:00,KXBTCD-26MAY2610-T76099.99,0.965,31.0,-0.008173,1.0,0.025000000000000064,1.0
2026-05-26 13:28:55+00:00,KXBTCD-26MAY2610-T76199.99,0.945,31.0,-0.006869,1.0,0.025000000000000064,1.0
2026-05-26 13:28:55+00:00,KXBTCD-26MAY2610-T76999.99,0.185,31.0,0.003557,1.0,0.025000000000000064,1.0
2026-05-26 13:28:55+00:00,KXBTCD-26MAY2610-T76399.99,0.89,31.0,-0.004263,1.0,0.025000000000000064,1.0
2026-05-26 13:28:55+00:00,KXBTCD-26MAY2610-T76299.99,0.925,31.0,-0.005566,1.0,0.025000000000000064,1.0
2026-05-26 13:31:05+00:00,KXBTCD-26MAY2610-T77199.99,0.045,28.8,0.00676,0.0,0.025000000000000064,1.0
2026-05-26 13:31:05+00:00,KXBTCD-26MAY2610-T77099.99,0.085,28.8,0.005455,1.0,0.025000000000000064,1.0
2026-05-26 13:31:05+00:00,KXBTCD-26MAY2610-T76999.99,0.135,28.8,0.004151,1.0,0.025000000000000064,1.0
2026-05-26 13:31:05+00:00,KXBTCD-26MAY2610-T76799.99,0.365,28.8,0.001543,1.0,0.025000000000000064,1.0
2026-05-26 13:31:05+00:00,KXBTCD-26MAY2610-T76699.99,0.525,28.8,0.000239,1.0,0.025000000000000064,1.0
2026-05-26 13:31:05+00:00,KXBTCD-26MAY2610-T76899.99,0.225,28.8,0.002847,1.0,0.025000000000000064,1.0
2026-05-26 13:31:05+00:00,KXBTCD-26MAY2610-T76499.99,0.795,28.8,-0.002369,1.0,0.025000000000000064,1.0
2026-05-26 13:31:05+00:00,KXBTCD-26MAY2610-T76399.99,0.865,28.8,-0.003673,1.0,0.025000000000000064,1.0
2026-05-26 13:31:05+00:00,KXBTCD-26MAY2610-T76299.99,0.905,28.8,-0.004977,1.0,0.025000000000000064,1.0
2026-05-26 13:31:05+00:00,KXBTCD-26MAY2610-T76199.99,0.95,28.8,-0.006281,1.0,0.025000000000000064,1.0
2026-05-26 13:31:05+00:00,KXBTCD-26MAY2610-T76599.99,0.675,28.8,-0.001065,1.0,0.025000000000000064,1.0
