logged_at,logged_at_parsed,contract_ticker,side,would_win,would_pnl,p_up_v3_backfill,v3_agree_backfill
2026-06-09 10:21:49.849679+00:00,2026-06-09 10:21:49.849679+00:00,KXBTC15M-26JUN090630-30,no,0.0,-28.9,0.5435049093400987,0
2026-06-09 11:32:38.822189+00:00,2026-06-09 11:32:38.822189+00:00,KXBTC15M-26JUN090745-45,no,0.0,-11.16,0.4774124943382099,1
2026-06-09 12:02:59.288654+00:00,2026-06-09 12:02:59.288654+00:00,KXBTC15M-26JUN090815-15,no,0.0,-33.38,0.49454154957657687,1
2026-06-09 12:53:30.985515+00:00,2026-06-09 12:53:30.985515+00:00,KXBTC15M-26JUN090900-00,no,0.0,-44.44,0.49454154957657687,1
2026-06-09 13:03:40.040551+00:00,2026-06-09 13:03:40.040551+00:00,KXBTC15M-26JUN090915-15,no,1.0,40.63,0.5046011538870905,0
2026-06-09 22:49:39.231989+00:00,2026-06-09 22:49:39.231989+00:00,KXBTC15M-26JUN091900-00,no,1.0,31.15,0.526439514393725,0
2026-06-09 23:09:50.227833+00:00,2026-06-09 23:09:50.227833+00:00,KXBTC15M-26JUN091915-15,no,0.0,-57.1,0.5588908174154699,0
2026-06-10 02:46:39.834439+00:00,2026-06-10 02:46:39.834439+00:00,KXBTC15M-26JUN092300-00,no,1.0,16.09,0.5258910135778855,0
2026-06-10 03:01:51.988877+00:00,2026-06-10 03:01:51.988877+00:00,KXBTC15M-26JUN092315-15,no,0.0,-9.14,0.5597900078705359,0
2026-06-10 03:17:01.125465+00:00,2026-06-10 03:17:01.125465+00:00,KXBTC15M-26JUN092330-30,no,0.0,-33.02,0.5597900078705359,0
2026-06-10 03:47:22.765570+00:00,2026-06-10 03:47:22.765570+00:00,KXBTC15M-26JUN100000-00,no,0.0,-31.95,0.5597900078705359,0
2026-06-10 05:23:34.181780+00:00,2026-06-10 05:23:34.181780+00:00,KXBTC15M-26JUN100130-30,no,0.0,-15.36,0.557830359066937,0
2026-06-10 09:01:00.761806+00:00,2026-06-10 09:01:00.761806+00:00,KXBTC15M-26JUN100515-15,no,1.0,25.96,0.5497175802033549,0
2026-06-10 09:31:21.746618+00:00,2026-06-10 09:31:21.746618+00:00,KXBTC15M-26JUN100545-45,no,0.0,-13.02,0.5497175802033549,0
2026-06-10 14:04:30.700522+00:00,2026-06-10 14:04:30.700522+00:00,KXBTC15M-26JUN101015-15,no,1.0,54.61,0.5029714962316927,0
2026-06-10 17:06:43.138162+00:00,2026-06-10 17:06:43.138162+00:00,KXBTC15M-26JUN101315-15,no,1.0,61.92,0.5501309462379187,0
2026-06-10 18:07:19.341745+00:00,2026-06-10 18:07:19.341745+00:00,KXBTC15M-26JUN101415-15,no,1.0,38.61,0.5102302637423991,0
2026-06-10 18:32:35.347565+00:00,2026-06-10 18:32:35.347565+00:00,KXBTC15M-26JUN101445-45,no,1.0,11.11,0.5102302637423991,0
2026-06-10 19:35:41.510610+00:00,2026-06-10 19:35:41.510610+00:00,KXBTC15M-26JUN101545-45,no,0.0,-60.01,0.5019352196411211,0
2026-06-11 02:42:15.539767+00:00,2026-06-11 02:42:15.539767+00:00,KXBTC15M-26JUN102245-45,yes,1.0,25.72,0.5054768735000361,1
2026-06-11 03:17:44.040280+00:00,2026-06-11 03:17:44.040280+00:00,KXBTC15M-26JUN102330-30,yes,1.0,13.11,0.4780854194908698,0
2026-06-11 03:32:55.602419+00:00,2026-06-11 03:32:55.602419+00:00,KXBTC15M-26JUN102345-45,yes,1.0,8.7,0.4780854194908698,0
2026-06-11 03:48:06.718456+00:00,2026-06-11 03:48:06.718456+00:00,KXBTC15M-26JUN110000-00,yes,1.0,15.67,0.4780854194908698,0
2026-06-11 04:33:35.515258+00:00,2026-06-11 04:33:35.515258+00:00,KXBTC15M-26JUN110045-45,no,0.0,-38.85,0.45993354439128686,1
2026-06-11 04:48:46.036884+00:00,2026-06-11 04:48:46.036884+00:00,KXBTC15M-26JUN110100-00,yes,1.0,13.23,0.45993354439128686,0
2026-06-11 05:19:47.940505+00:00,2026-06-11 05:19:47.940505+00:00,KXBTC15M-26JUN110130-30,yes,0.0,-35.1,0.4410414979148335,0
2026-06-11 05:34:57.479808+00:00,2026-06-11 05:34:57.479808+00:00,KXBTC15M-26JUN110145-45,yes,1.0,18.97,0.4410414979148335,0
2026-06-11 09:02:01.953670+00:00,2026-06-11 09:02:01.953670+00:00,KXBTC15M-26JUN110515-15,no,1.0,30.66,0.45502694377697517,1
2026-06-11 09:32:21.243587+00:00,2026-06-11 09:32:21.243587+00:00,KXBTC15M-26JUN110545-45,yes,1.0,14.88,0.45502694377697517,0
2026-06-11 09:47:31.890620+00:00,2026-06-11 09:47:31.890620+00:00,KXBTC15M-26JUN110600-00,yes,1.0,24.07,0.45502694377697517,0
2026-06-11 10:33:09.337124+00:00,2026-06-11 10:33:09.337124+00:00,KXBTC15M-26JUN110645-45,yes,1.0,20.7,0.4653767122341067,0
2026-06-11 10:53:22.252139+00:00,2026-06-11 10:53:22.252139+00:00,KXBTC15M-26JUN110700-00,yes,1.0,6.72,0.4653767122341067,0
2026-06-11 11:03:30.832600+00:00,2026-06-11 11:03:30.832600+00:00,KXBTC15M-26JUN110715-15,yes,1.0,19.87,0.4505041264488933,0
2026-06-11 11:33:49.353176+00:00,2026-06-11 11:33:49.353176+00:00,KXBTC15M-26JUN110745-45,yes,0.0,-37.12,0.4505041264488933,0
2026-06-11 12:19:18.634706+00:00,2026-06-11 12:19:18.634706+00:00,KXBTC15M-26JUN110830-30,yes,0.0,-35.67,0.47015393216916596,0
2026-06-11 12:34:28.344103+00:00,2026-06-11 12:34:28.344103+00:00,KXBTC15M-26JUN110845-45,no,0.0,-42.23,0.47015393216916596,1
2026-06-11 12:49:38.311539+00:00,2026-06-11 12:49:38.311539+00:00,KXBTC15M-26JUN110900-00,yes,1.0,22.68,0.47015393216916596,0
2026-06-11 13:19:58.109784+00:00,2026-06-11 13:19:58.109784+00:00,KXBTC15M-26JUN110930-30,yes,0.0,-43.73,0.47788456804606816,0
2026-06-11 13:40:12.616370+00:00,2026-06-11 13:40:12.616370+00:00,KXBTC15M-26JUN110945-45,yes,1.0,26.35,0.47788456804606816,0
2026-06-11 13:50:20.841418+00:00,2026-06-11 13:50:20.841418+00:00,KXBTC15M-26JUN111000-00,yes,1.0,6.09,0.47788456804606816,0
2026-06-11 14:51:00.054083+00:00,2026-06-11 14:51:00.054083+00:00,KXBTC15M-26JUN111100-00,yes,0.0,-32.09,0.47633117213804443,0
2026-06-11 17:54:41.514574+00:00,2026-06-11 17:54:41.514574+00:00,KXBTC15M-26JUN111400-00,yes,1.0,6.27,0.5401719985021589,1
2026-06-11 18:04:47.718596+00:00,2026-06-11 18:04:47.718596+00:00,KXBTC15M-26JUN111415-15,no,1.0,39.77,0.4824673762152606,1
2026-06-11 18:19:56.440506+00:00,2026-06-11 18:19:56.440506+00:00,KXBTC15M-26JUN111430-30,yes,0.0,-40.3,0.4824673762152606,0
2026-06-11 18:35:04.224199+00:00,2026-06-11 18:35:04.224199+00:00,KXBTC15M-26JUN111445-45,yes,1.0,20.25,0.4824673762152606,0
2026-06-11 18:50:13.383355+00:00,2026-06-11 18:50:13.383355+00:00,KXBTC15M-26JUN111500-00,no,1.0,47.03,0.4824673762152606,1
2026-06-11 19:05:23.068907+00:00,2026-06-11 19:05:23.068907+00:00,KXBTC15M-26JUN111515-15,yes,1.0,21.37,0.5014241714715489,1
2026-06-11 19:20:31.760737+00:00,2026-06-11 19:20:31.760737+00:00,KXBTC15M-26JUN111530-30,yes,1.0,8.74,0.5014241714715489,1
2026-06-11 19:35:41.052188+00:00,2026-06-11 19:35:41.052188+00:00,KXBTC15M-26JUN111545-45,yes,1.0,6.44,0.5014241714715489,1
2026-06-11 20:21:07.996438+00:00,2026-06-11 20:21:07.996438+00:00,KXBTC15M-26JUN111630-30,no,1.0,58.83,0.4984150840217323,1
2026-06-11 20:31:14.369245+00:00,2026-06-11 20:31:14.369245+00:00,KXBTC15M-26JUN111645-45,no,1.0,52.96,0.4984150840217323,1
2026-06-11 20:46:23.598914+00:00,2026-06-11 20:46:23.598914+00:00,KXBTC15M-26JUN111700-00,no,0.0,-37.85,0.4984150840217323,1
2026-06-11 21:06:35.266250+00:00,2026-06-11 21:06:35.266250+00:00,KXBTC15M-26JUN111715-15,yes,1.0,8.22,0.45701638286023755,0
2026-06-11 21:31:50.365386+00:00,2026-06-11 21:31:50.365386+00:00,KXBTC15M-26JUN111745-45,yes,1.0,17.49,0.45701638286023755,0
2026-06-11 21:46:59.409733+00:00,2026-06-11 21:46:59.409733+00:00,KXBTC15M-26JUN111800-00,yes,0.0,-39.36,0.45701638286023755,0
2026-06-11 22:02:08.024781+00:00,2026-06-11 22:02:08.024781+00:00,KXBTC15M-26JUN111815-15,yes,1.0,7.92,0.5292118963747562,1
2026-06-12 01:40:57.436501+00:00,2026-06-12 01:40:57.436501+00:00,KXBTC15M-26JUN112145-45,no,0.0,-42.55,0.4869521110773525,1
2026-06-12 01:46:00.435803+00:00,2026-06-12 01:46:00.435803+00:00,KXBTC15M-26JUN112200-00,yes,1.0,13.8,0.4869521110773525,0
2026-06-12 02:06:15.192618+00:00,2026-06-12 02:06:15.192618+00:00,KXBTC15M-26JUN112215-15,yes,1.0,11.1,0.5179692726171278,1
2026-06-12 02:31:33.156099+00:00,2026-06-12 02:31:33.156099+00:00,KXBTC15M-26JUN112245-45,yes,1.0,15.25,0.5179692726171278,1
2026-06-12 02:46:42.835306+00:00,2026-06-12 02:46:42.835306+00:00,KXBTC15M-26JUN112300-00,no,0.0,-40.66,0.5179692726171278,0
2026-06-12 03:06:57.710529+00:00,2026-06-12 03:06:57.710529+00:00,KXBTC15M-26JUN112315-15,no,1.0,18.53,0.4671161184911999,1
2026-06-12 03:17:04.602835+00:00,2026-06-12 03:17:04.602835+00:00,KXBTC15M-26JUN112330-30,no,1.0,27.2,0.4671161184911999,1
2026-06-12 03:32:15.704370+00:00,2026-06-12 03:32:15.704370+00:00,KXBTC15M-26JUN112345-45,yes,1.0,14.88,0.4671161184911999,0
2026-06-12 03:47:26.969068+00:00,2026-06-12 03:47:26.969068+00:00,KXBTC15M-26JUN120000-00,yes,1.0,10.58,0.4671161184911999,0
2026-06-12 04:17:48.649496+00:00,2026-06-12 04:17:48.649496+00:00,KXBTC15M-26JUN120030-30,yes,1.0,7.13,0.4821153591710695,0
2026-06-12 04:32:59.797899+00:00,2026-06-12 04:32:59.797899+00:00,KXBTC15M-26JUN120045-45,no,1.0,30.88,0.4821153591710695,1
2026-06-12 05:18:29.919224+00:00,2026-06-12 05:18:29.919224+00:00,KXBTC15M-26JUN120130-30,yes,1.0,4.63,0.4812274903561367,0
2026-06-12 08:50:53.584271+00:00,2026-06-12 08:50:53.584271+00:00,KXBTC15M-26JUN120500-00,yes,1.0,8.19,0.4790445102524695,0
2026-06-12 10:21:57.488827+00:00,2026-06-12 10:21:57.488827+00:00,KXBTC15M-26JUN120630-30,yes,0.0,-35.1,0.5324255969625811,1
2026-06-12 10:32:06.023612+00:00,2026-06-12 10:32:06.023612+00:00,KXBTC15M-26JUN120645-45,yes,1.0,22.2,0.5324255969625811,1
2026-06-12 10:52:18.975460+00:00,2026-06-12 10:52:18.975460+00:00,KXBTC15M-26JUN120700-00,yes,1.0,19.1,0.5324255969625811,1
2026-06-12 11:17:37.779494+00:00,2026-06-12 11:17:37.779494+00:00,KXBTC15M-26JUN120730-30,no,0.0,-40.11,0.4715112117116682,1
2026-06-12 11:47:58.960956+00:00,2026-06-12 11:47:58.960956+00:00,KXBTC15M-26JUN120800-00,yes,0.0,-35.25,0.4715112117116682,0
2026-06-12 12:03:09.319576+00:00,2026-06-12 12:03:09.319576+00:00,KXBTC15M-26JUN120815-15,no,1.0,30.88,0.46940262680401923,1
2026-06-12 12:18:18.927813+00:00,2026-06-12 12:18:18.927813+00:00,KXBTC15M-26JUN120830-30,yes,0.0,-33.83,0.46940262680401923,0
2026-06-12 12:33:29.469643+00:00,2026-06-12 12:33:29.469643+00:00,KXBTC15M-26JUN120845-45,yes,0.0,-19.3,0.46940262680401923,0
2026-06-12 12:48:40.537615+00:00,2026-06-12 12:48:40.537615+00:00,KXBTC15M-26JUN120900-00,yes,1.0,8.26,0.46940262680401923,0
2026-06-12 13:54:21.973605+00:00,2026-06-12 13:54:21.973605+00:00,KXBTC15M-26JUN121000-00,no,0.0,-34.65,0.5179181544688537,0
2026-06-12 14:04:29.752108+00:00,2026-06-12 14:04:29.752108+00:00,KXBTC15M-26JUN121015-15,yes,1.0,3.51,0.49409146215504685,0
2026-06-12 14:50:01.024360+00:00,2026-06-12 14:50:01.024360+00:00,KXBTC15M-26JUN121100-00,no,0.0,-41.48,0.49409146215504685,1
2026-06-12 16:05:54.278127+00:00,2026-06-12 16:05:54.278127+00:00,KXBTC15M-26JUN121215-15,yes,1.0,13.42,0.5632874022267075,1
2026-06-12 17:07:36.728425+00:00,2026-06-12 17:07:36.728425+00:00,KXBTC15M-26JUN121315-15,yes,0.0,-38.96,0.4622345854614296,0
2026-06-12 17:17:42.655148+00:00,2026-06-12 17:17:42.655148+00:00,KXBTC15M-26JUN121330-30,no,1.0,29.14,0.4622345854614296,1
2026-06-12 17:32:50.242250+00:00,2026-06-12 17:32:50.242250+00:00,KXBTC15M-26JUN121345-45,no,0.0,-41.53,0.4622345854614296,1
2026-06-12 18:33:23.105263+00:00,2026-06-12 18:33:23.105263+00:00,KXBTC15M-26JUN121445-45,yes,1.0,28.83,0.4869650385816063,0
2026-06-12 19:03:38.473989+00:00,2026-06-12 19:03:38.473989+00:00,KXBTC15M-26JUN121515-15,yes,1.0,15.9,0.5549605844846782,1
2026-06-12 19:18:46.749317+00:00,2026-06-12 19:18:46.749317+00:00,KXBTC15M-26JUN121530-30,no,0.0,-44.05,0.5549605844846782,0
2026-06-12 20:19:44.270837+00:00,2026-06-12 20:19:44.270837+00:00,KXBTC15M-26JUN121630-30,no,1.0,17.33,0.5123243891589947,0
