feature,split,n_rescued,wr_rescued,edge_rescued,pnl_rescued,n_weeks,worst_wk_share,edge_remainder,pnl_remainder
obi_raw,<0.05126(q0.6),218,0.8073394495412844,0.1731192660550458,3361.7700000000004,13,32.6072277401488,0.21126712328767117,2855.68
obi_raw,>=0.07053(q0.7),109,0.8256880733944955,0.18871559633027535,2148.76,13,35.557744605255394,0.18829411764705872,4068.69
obi_raw,<0.07053(q0.7),255,0.8274509803921568,0.18829411764705872,4068.69,13,31.37987902740194,0.18871559633027535,2148.76
obi_raw,>=0.09902(q0.8),73,0.7945205479452054,0.15760273972602734,921.9200000000001,13,18.371890565014482,0.196151202749141,5295.530000000001
obi_raw,<0.09902(q0.8),291,0.8350515463917526,0.196151202749141,5295.530000000001,13,35.814167798124075,0.15760273972602734,921.9200000000001
obi_raw,>=0.143(q0.9),37,0.8648648648648649,0.23121621621621624,791.59,11,24.11394051834338,0.18357798165137607,5425.860000000001
obi_raw,<0.143(q0.9),327,0.8226299694189603,0.18357798165137607,5425.860000000001,13,35.88384644454473,0.23121621621621624,791.59
obi_exchanges,==2.0,362,0.8259668508287292,0.18680939226519333,6115.459999999999,13,34.568217074474326,0.39749999999999985,1090.91
vpin_score,==-1.0,27,0.9629629629629629,0.307962962962963,870.23,11,32.1799983912299,0.19950402144772117,6336.139999999999
vpin_score,==0.0,314,0.8312101910828026,0.19020700636942678,5331.4400000000005,13,37.9384275853897,0.26749999999999996,1874.9299999999998
vpin_score,==1.0,25,0.6,0.01980000000000004,-23.679999999999993,7,23.55409321419947,0.21929333333333345,7230.05
vpin_raw,>=0.08824(q0.1),328,0.8170731707317073,0.1789329268292682,5021.41,13,29.176276019615973,0.25108108108108107,1094.22
vpin_raw,<0.08824(q0.1),37,0.8918918918918919,0.25108108108108107,1094.22,9,52.17077281117085,0.1789329268292682,5021.41
vpin_raw,>=0.2264(q0.2),292,0.8116438356164384,0.17020547945205478,4317.129999999999,13,27.608763296493073,0.2504109589041096,1798.4999999999998
vpin_raw,<0.2264(q0.2),73,0.8767123287671232,0.2504109589041096,1798.4999999999998,11,47.94333530590421,0.17020547945205478,4317.129999999999
vpin_raw,>=0.3088(q0.3),255,0.8,0.1637254901960784,3767.1400000000003,13,29.25011120123499,0.23845454545454547,2348.49
vpin_raw,<0.3088(q0.3),110,0.8818181818181818,0.23845454545454547,2348.49,12,40.87459828029344,0.1637254901960784,3767.1400000000003
vpin_raw,>=0.3988(q0.4),219,0.7853881278538812,0.1508904109589041,3184.61,13,28.661868647308715,0.2392808219178082,2931.0199999999995
vpin_raw,<0.3988(q0.4),146,0.8835616438356164,0.2392808219178082,2931.0199999999995,12,39.194680458071666,0.1508904109589041,3184.61
vpin_raw,>=0.4665(q0.5),183,0.7978142076502732,0.17166666666666663,3242.36,12,29.525715836612832,0.20090659340659334,2873.2699999999995
vpin_raw,<0.4665(q0.5),182,0.8516483516483516,0.20090659340659334,2873.2699999999995,13,38.75577218232605,0.17166666666666663,3242.36
vpin_raw,>=0.5351(q0.6),146,0.8013698630136986,0.17619863013698622,2957.2799999999997,12,30.570567415472098,0.19294520547945204,3158.3500000000004
vpin_raw,<0.5351(q0.6),219,0.8401826484018264,0.19294520547945204,3158.3500000000004,13,35.64261267169127,0.17619863013698622,2957.2799999999997
vpin_raw,>=0.6514(q0.7),110,0.8181818181818182,0.1972272727272727,2758.3499999999995,12,30.391723406136705,0.18150980392156857,3357.2799999999997
vpin_raw,<0.6514(q0.7),255,0.8274509803921568,0.18150980392156857,3357.2799999999997,13,37.594719534861554,0.1972272727272727,2758.3499999999995
vpin_raw,>=0.7515(q0.8),74,0.8108108108108109,0.17885135135135133,1713.37,12,42.38000395136616,0.1881271477663231,4402.26
vpin_raw,<0.7515(q0.8),291,0.8281786941580757,0.1881271477663231,4402.26,13,29.408390183396826,0.17885135135135133,1713.37
vpin_raw,>=0.8621(q0.9),37,0.8648648648648649,0.2409459459459461,748.7700000000001,11,21.203794569839708,0.1800762195121951,5366.860000000001
vpin_raw,<0.8621(q0.9),328,0.8201219512195121,0.1800762195121951,5366.860000000001,13,36.04056992131026,0.2409459459459461,748.7700000000001
funding_bias,==0.0,151,0.8079470198675497,0.17970198675496685,2493.21,13,36.571388993186815,0.2232730923694779,4713.16
funding_bias,==-1.0,208,0.8365384615384616,0.1947596153846154,3619.37,12,28.424571348678775,0.2198958333333333,3587.0
avg_funding_rate,>=-6.505e-06(q0.1),329,0.8206686930091185,0.18518237082066868,5409.41,13,37.1616037028089,0.20567567567567557,768.5799999999999
avg_funding_rate,<-6.505e-06(q0.1),37,0.8648648648648649,0.20567567567567557,768.5799999999999,10,41.621635530852764,0.18518237082066868,5409.41
avg_funding_rate,>=1.39e-05(q0.2),293,0.8293515358361775,0.19093856655290098,5018.709999999999,13,35.74854379180301,0.17246575342465753,1159.28
avg_funding_rate,<1.39e-05(q0.2),73,0.8082191780821918,0.17246575342465753,1159.28,11,20.307093746751608,0.19093856655290098,5018.709999999999
avg_funding_rate,>=2.66e-05(q0.3),256,0.8359375,0.19259765625000003,4560.08,12,37.31017706340202,0.17481818181818187,1617.91
avg_funding_rate,<2.66e-05(q0.3),110,0.8,0.17481818181818187,1617.91,11,18.863212925113316,0.19259765625000003,4560.08
avg_funding_rate,>=4.426e-05(q0.4),220,0.8363636363636363,0.1951136363636362,3724.52,12,26.453027171220228,0.17541095890410963,2453.4700000000003
avg_funding_rate,<4.426e-05(q0.4),146,0.8082191780821918,0.17541095890410963,2453.4700000000003,12,39.36829334152034,0.1951136363636362,3724.52
avg_funding_rate,>=5.851e-05(q0.5),183,0.8360655737704918,0.18855191256830606,2823.7799999999997,12,18.000254761697253,0.18595628415300547,3354.21
avg_funding_rate,<5.851e-05(q0.5),183,0.8142076502732241,0.18595628415300547,3354.21,13,45.22363977166709,0.18855191256830606,2823.7799999999997
avg_funding_rate,>=7.23e-05(q0.6),147,0.8367346938775511,0.1812925170068027,2156.5299999999997,11,23.36716855318498,0.19125570776255707,4021.46
avg_funding_rate,<7.23e-05(q0.6),219,0.817351598173516,0.19125570776255707,4021.46,13,39.250129823488585,0.1812925170068027,2156.5299999999997
avg_funding_rate,>=8.567e-05(q0.7),111,0.8198198198198198,0.1746396396396397,1515.6,11,26.605304829770393,0.1927450980392157,4662.389999999999
avg_funding_rate,<8.567e-05(q0.7),255,0.8274509803921568,0.1927450980392157,4662.389999999999,13,38.95567924403424,0.1746396396396397,1515.6
avg_funding_rate,>=9.578e-05(q0.8),74,0.8108108108108109,0.15459459459459457,858.36,11,37.96542243347779,0.19553082191780824,5319.629999999999
avg_funding_rate,<9.578e-05(q0.8),292,0.8287671232876712,0.19553082191780824,5319.629999999999,13,33.617547111523024,0.15459459459459457,858.36
avg_funding_rate,>=0.0001087(q0.9),37,0.8378378378378378,0.18324324324324326,646.62,9,26.42510284247317,0.18770516717325225,5531.37
