logged_at,decision_time,contract_ticker,close_ts,spot,strike,offset_pct,p_market,p_market_source,p_yes_model,z_score,vol_60m,vol_60m_model,vol_implied_kalshi,vol_ratio,spread,vol_eff,structure_bias,confirmation_bias,confirmation_score,no_score,obi_score,obi_raw,obi_exchanges,vpin_score,vpin_raw,funding_bias,avg_funding_rate,vol_score,vwap_score,vwap_signal,vwap_total,vwap_stretch_score,vwap_distance_pct,bearish_rejection,bullish_rejection,ema_stretch_score,stoch_bias,stoch_k,stoch_d,stoch_crossover_active,ema_stack_bias,ema_alignment,z_shift,direction_strength,raw_edge,net_edge,decision,side,neutral_gate,pure_edge_gate,contracts_scanned,tau_minutes,gate_blocked,kelly_fraction,bet_fraction,bet_amount,bankroll,composite_trend,composite_rev,composite_p_up,chg_30m,chg_10m,chg_5m,sharp_move_active,stoch_flipped,resolved_yes,would_win,would_pnl,logged_at_parsed,cmf_raw,cmf_score,stoch_k_4h,p_up_v2,bp_5m,bp_1h,chg_1h,chg_2h,chg_3h,body_15m,dir_15m,p_gbdt,smc_4h,smc_1h,choch_1h,choch_4h,supply_pct,demand_pct,in_supply_zone,in_demand_zone,squeeze_1h,kc_pct_1h,kc_bo_1h,adx_1h,rvol_1h,pm_drift_5m,hour_utc,liq_score,liq_bias,ls_long_pct,oi_chg_pct,cvd_4h,cg_futures_delta_4h,cg_futures_ratio_4h,cg_futures_cvd_12h,cg_spot_cb_ratio_4h,cg_liq_ratio_4h,cg_liq_total_4h,hl_ls_ratio,hl_squeeze_idx,hl_liq_ratio_4h,all_liq_ratio_1h,all_liq_ratio_4h,max_pain_nearest,max_pain_dist_pct,opt_pc_ratio,arima_forecast_1h,markov_regime_daily,markov_regime_7state,ob_imbalance,ob_path_ask_usd,ob_path_bid_usd,ob_ask_frac,ob_bid_wall_pct,ob_ask_wall_pct,hmm_vol_state,hmm_r1_prob,hmm_vol_k10,hmm_time_in_state,ou_z_score,ou_halflife_min,ou_tau_drift,hs_pattern_type,hs_bars_since_break,hs_r2,hs_neck_slope,hs_head_height,hs_head_width,flag_signal,flag_bull_bars_ago,flag_bear_bars_ago,flag_bull_tip_y,flag_bear_tip_y,flag_bull_pole_pct,flag_bear_pole_pct,pip_last_slope,pip_up_frac,pip_n_turns,v_hawk,hawk_vol_regime,pc1_rsi,ou_theta,hurst_exponent,autocorr1_15,autocorr1_30,kalman_velocity,kalman_residual,hmm_ms_state,hmm_ms_prob,hmm_of_state,hmm_of_prob,hmm_vd_state,hmm_vd_prob,hmm_pnl_state,hmm_ps_state,hmm_gd_state,hmm_zdrift_state,spot_at_expiry,price_move_pct,miss_pct,loss_margin_pct,loss_category,p_up_v3,pup_v3_hmm_state,eth_p_up_v1,p_eth,week,yw,be,agree,macro_bull,macro_sideways,macro_bear,garch_ratio,macd_hist_1h_recon,donch_1h_recon,hmm_ms_state_recon,hmm_vd_state_recon,hmm_of_state_recon
2026-05-29 02:17:57+00:00,2026-05-29 02:00,KXETHD-26MAY2823-T2009.99,2026-05-29T03:00:00Z,2006.08,2009.99,0.1951,0.2,real,0.233507,0.9707,0.00053551,0.00039995,0.00035737,1.1191,0.05,0.00045563,1.0,0.0,1.0,1.0,0.0,-0.0482,2.0,0.0,0.3379,-1.0,8.933e-05,0.0,0.0,0.0,1.0,1.0,-0.14,False,False,1.0,1.0,14.86,29.07,False,0.0,bearish,0.0,0.0,0.036751,0.012189,trade,no,False,False,36.0,41.99,,0.183755,0.05,50.0,1000.0,0.0,3.0,0.642,-0.0647,-0.0592,-0.0692,False,,False,True,12.5,2026-05-29 02:17:57+00:00,,0.0,,0.5961,0.5,,,,,0.0129,-1.0,0.2864,bearish,bearish,False,False,2.54,5.401,False,False,False,,,22.25,0.1453,,2.0,-2.0,-1.0,73.66,0.0857,,,,,,,,,,,,,,,,,,,-0.3639,1334218.3,0.0,0.016002,-0.02795,0.00445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.75,-0.2657,-0.4597,0.0,win,,,,0.5448065407712441,22,2026-W22,0.8,False,2.118642106061299e-08,0.002935637721449343,0.9970643410921172,0.8683013855859549,2.2454865045453047,0.4888444888444914,3,2,1.0
2026-05-29 07:34:05+00:00,2026-05-29 07:00,KXETHD-26MAY2904-T2009.99,2026-05-29T08:00:00Z,2007.1,2009.99,0.1439,0.33,real,0.296635,0.5959,0.00034598,0.00047219,0.00064288,0.7345,0.04,0.00056497,1.0,0.0,1.0,2.0,1.0,0.1052,2.0,0.0,0.6075,-1.0,6.576e-05,0.0,1.0,-1.0,-2.0,0.0,-0.0178,True,False,1.0,0.0,49.52,72.68,True,0.0,bearish,0.0,0.0,0.065234,0.036607,trade,no,False,False,41.0,25.86,,0.197678,0.05,50.0,1000.0,0.0,0.0,0.5174,-0.3786,-0.3905,-0.2897,False,,False,True,24.63,2026-05-29 07:34:05+00:00,,0.0,,0.5246,0.1852,,,,,0.876,-1.0,0.5401,bearish,bearish,False,False,2.488,5.45,False,False,True,,,19.17,4.3305,,7.0,-2.0,-1.0,73.56,-0.0096,,,,,,,,,,,,,,,,,,,-0.0147,638841.0,0.0,0.006503,-0.02845,0.01259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.92,-0.009,-0.1527,0.0,win,,,,0.5467931217362084,22,2026-W22,0.6699999999999999,False,0.00023037902720586127,0.00030618085397813487,0.9994634401188112,0.9100080575471939,1.7819676539398897,0.6262071262071289,3,0,1.0
2026-05-29 08:21:21+00:00,2026-05-29 08:00,KXETHD-26MAY2905-T2009.99,2026-05-29T09:00:00Z,2006.9,2009.99,0.1539,0.25,real,0.234835,0.7763,0.00054862,0.00042026,0.00036698,1.1452,0.05,0.00046888,1.0,0.0,1.0,1.0,0.0,0.0426,2.0,0.0,0.6122,-1.0,5.104e-05,-1.0,0.0,0.0,0.0,0.0,-0.0413,False,False,0.0,1.0,32.26,22.03,True,0.0,bearish,0.0,0.0,0.043059,0.01657,trade,no,False,False,42.0,38.6,,0.172234,0.05,50.0,1000.0,0.0,0.0,0.5174,0.1161,0.0139,0.0797,False,,False,True,16.67,2026-05-29 08:21:21+00:00,,0.0,,0.5213,0.5,,,,,0.1028,1.0,0.2894,bearish,bearish,False,False,2.498,5.44,False,False,True,,,19.11,0.0452,,8.0,0.0,1.0,74.14,-0.0681,,,,,,,,,,,,,,,,,,,-1.0,4123809.14,0.0,0.004768,-0.02835,0.01204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.31,0.0703,-0.0836,0.0,win,,,,0.5224182412514332,22,2026-W22,0.75,False,0.00020230593848396928,0.00035227484317866217,0.9994454192183254,1.0171898371552717,1.4637762812475374,0.6493506493506499,3,0,1.0
2026-05-29 10:34:47+00:00,2026-05-29 10:00,KXETHD-26MAY2907-T2009.99,2026-05-29T11:00:00Z,2007.77,2009.99,0.1108,0.2,real,0.116173,1.2322,0.00026183,0.000126,0.00026224,0.4805,0.01,0.00026339,0.0,-1.0,0.0,1.0,0.0,0.0213,2.0,0.0,0.7324,-1.0,5.586e-05,0.0,0.0,0.0,0.0,0.0,0.0593,False,False,0.0,0.0,50.63,55.3,False,0.0,bearish,0.0,0.0,0.104647,0.083609,trade,no,False,False,41.0,25.15,,0.523234,0.05,50.0,1000.0,0.0,0.0,0.5174,-0.0864,-0.0442,-0.0338,False,,False,True,12.5,2026-05-29 10:34:47+00:00,,0.0,,0.5151,0.5,,,,,1.0,-1.0,0.0393,bearish,bearish,False,False,2.454,5.481,False,False,True,,,17.02,0.088,,10.0,-2.0,-1.0,73.94,-0.0294,,,,,,,,,,,,,,,,,,,0.1579,623973.2,0.0,0.007186,-0.02877,0.01176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.18,0.12,0.0095,0.0,win,,,,0.5088249196629052,22,2026-W22,0.8,False,8.697856075072876e-05,0.0007855198857679508,0.9991275015534803,0.9280286608880715,1.5082239780029774,0.6123269316659243,3,0,1.0
2026-05-29 11:00:40+00:00,2026-05-29 11:00,KXETHD-26MAY2908-T2009.99,2026-05-29T12:00:00Z,2007.1,2009.99,0.1442,0.34,real,0.257941,0.6992,0.00021267,0.00025892,0.00045368,0.5707,0.04,0.00039352,0.0,-1.0,0.0,1.0,0.0,0.0975,2.0,0.0,0.6854,-1.0,6.058e-05,0.0,0.0,0.0,0.0,0.0,-0.0245,False,False,0.0,0.0,34.64,48.46,False,0.0,bearish,0.0,0.0,0.109694,0.082285,trade,no,False,False,41.0,59.28,,0.322628,0.05,50.0,1000.0,0.0,0.0,0.5174,-0.0835,-0.0522,-0.091,False,,False,True,25.76,2026-05-29 11:00:40+00:00,,0.0,,0.5198,0.5,,,,,1.0,1.0,0.1034,bearish,bearish,False,False,2.488,5.449,False,False,True,,,16.19,0.0131,,11.0,0.0,0.983,73.89,0.0116,,,,,,,,,,,,,,,,,,,0.1191,593769.76,0.0,0.007005,-0.02845,0.01217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.63,0.0264,-0.1174,0.0,win,,,,0.5192410183136921,22,2026-W22,0.6599999999999999,False,9.734342044460257e-05,0.0007027773710274954,0.9991998792085164,0.8850103371057587,1.0431286760208134,0.4734265734265737,3,0,1.0
2026-06-01 05:21:44+00:00,2026-06-01 05:00,KXETHD-26JUN0102-T1999.99,2026-06-01T06:00:00Z,1997.1,1999.99,0.1448,0.32,real,0.219459,0.5379,0.00050136,0.0003827,0.00050048,0.7647,0.02,0.00047297,-1.0,-1.0,0.0,1.0,0.0,-0.0536,2.0,0.0,0.5853,-1.0,9.767e-05,-1.0,0.0,0.0,1.0,1.0,-0.4296,False,False,1.0,0.0,31.33,32.4,False,-1.0,bearish,0.0,0.0,0.055759,0.027149,trade,no,False,False,38.0,38.2,,0.174246,0.05,50.0,1000.0,-3.0,0.0,0.3176,0.037,0.051,0.028,False,,False,True,23.53,2026-06-01 05:21:44+00:00,,0.0,,0.4067,0.5,,,,,0.1687,-1.0,0.2864,bearish,bearish,False,True,3.001,4.976,False,False,True,,,24.33,0.0058,0.05,5.0,-2.0,-0.6941,75.51,0.0456,,,,,,,,,,,,,,,,,,,-0.1465,1205236.44,0.0,0.010903,-0.00466,0.00492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.75,-0.1177,-0.262,0.0,win,,,,0.5366024923425938,23,2026-W23,0.6799999999999999,False,0.01324081832939193,5.619096960422664e-05,0.9867029907010034,0.9997297494747932,-0.5769997078949762,0.11430246189918164,5,0,1.0
2026-06-01 13:01:03+00:00,2026-06-01 13:00,KXETHD-26JUN0110-T1999.99,2026-06-01T14:00:00Z,1987.2,1999.99,0.6436,0.14,real,0.031327,1.5523,0.00078966,0.00056686,0.00077372,0.7326,0.03,0.00064103,-1.0,-1.0,0.0,3.0,-1.0,-0.1478,2.0,0.0,0.5397,-1.0,8.375e-05,1.0,0.0,0.0,0.0,0.0,-0.3367,False,False,-1.0,-1.0,80.08,86.19,True,0.0,bearish,0.0,0.0,0.101755,0.08418,trade,no,False,False,38.0,58.9,,0.726821,0.05,50.0,1000.0,-2.0,-2.0,0.375,0.076,-0.0296,0.0649,False,,False,True,8.14,2026-06-01 13:01:03+00:00,,0.0,,0.3785,0.6232,,,,,0.582,-1.0,0.4943,bearish,bearish,False,False,3.514,4.503,False,False,False,,,34.1,0.0,,13.0,-1.0,-0.2259,75.46,-0.05,,,,,,,,,,,,,,,,,,,-1.0,3338634.54,0.0,0.002224,-0.01872,0.01902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969.93,-0.8691,-1.503,0.0,win,,,,0.5407282222095477,23,2026-W23,0.86,False,1.344048147674613e-07,2.6280326054922857e-05,0.9999735852691303,0.997144778054357,-1.6538209974827183,0.20750927070457445,5,2,1.0
2026-06-01 13:20:15+00:00,2026-06-01 13:00,KXETHD-26JUN0110-T1979.99,2026-06-01T14:00:00Z,1975.85,1979.99,0.2093,0.4,real,0.25659,0.3061,0.0007651,0.00084494,0.00131054,0.6447,0.02,0.00093502,-1.0,-1.0,0.0,1.0,0.0,0.0491,2.0,0.0,0.0867,-1.0,8.173e-05,1.0,0.0,0.0,0.0,0.0,-0.4726,False,False,1.0,0.0,41.08,49.97,False,-1.0,bearish,0.0,0.0,0.06142,0.030743,trade,no,False,False,38.0,39.67,,0.153549,0.05,50.0,1000.0,-5.0,2.0,0.3741,-0.5952,-0.0651,0.1883,False,,False,True,33.33,2026-06-01 13:20:15+00:00,,0.0,,0.364,0.6656,,,,,0.8,-1.0,0.3934,bearish,bearish,False,False,4.108,3.954,False,False,True,,,34.1,1.9934,,13.0,0.0,1.0,75.32,0.1473,,,,,,,,,,,,,,,,,,,0.0303,1514207.81,0.0,0.005072,-0.01308,0.01981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969.93,-0.2996,-0.5081,0.0,win,,,,0.5407282222095477,23,2026-W23,0.6,False,1.344048147674613e-07,2.6280326054922857e-05,0.9999735852691303,0.997144778054357,-1.6538209974827183,0.20750927070457445,5,2,1.0
2026-06-02 00:25:26+00:00,2026-06-02 00:00,KXETHD-26JUN0121-T1999.99,2026-06-02T01:00:00Z,1996.95,1999.99,0.1524,0.41,real,0.494391,0.4642,0.00055135,0.00042467,0.00114003,0.3725,0.03,0.00066518,0.0,0.0,1.0,1.0,1.0,0.1997,2.0,0.0,0.5634,-1.0,0.0001,0.0,0.0,0.0,0.0,0.0,,False,False,1.0,0.0,56.8,71.79,False,0.0,bearish,0.0,0.0,0.059088,0.028144,trade,no,False,False,38.0,34.47,,0.144116,0.05,50.0,1000.0,1.0,-2.0,0.5612,-0.2943,-0.2669,-0.1084,False,,False,True,34.75,2026-06-02 00:25:26+00:00,,0.0,,0.7283,0.0,,,,,0.1449,1.0,0.46,bearish,bearish,False,False,3.009,1.283,False,False,True,,,25.54,0.1424,,0.0,-2.0,-1.0,73.01,0.1364,,,,,,,,,,,,,,,,,,,-0.1882,1554776.91,0.0,0.007533,-0.02351,0.02006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.49,0.027,-0.125,0.0,win,,,,0.5226574770232999,23,2026-W23,0.5900000000000001,False,1.1406629211630136e-05,8.960597751936634e-05,0.9998989873932738,0.902142547074357,3.279211492604418,0.768972994283461,5,2,1.0
2026-06-02 01:05:37+00:00,2026-06-02 01:00,KXETHD-26JUN0122-T1999.99,2026-06-02T02:00:00Z,1992.57,1999.99,0.3723,0.2,real,0.214031,1.0059,0.00048251,0.00054998,0.00059929,0.9177,0.04,0.00059692,1.0,0.0,1.0,1.0,0.0,0.0616,2.0,0.0,0.5983,-1.0,0.0001,0.0,-1.0,1.0,2.0,2.0,-0.2897,False,False,1.0,0.0,37.65,46.7,False,0.0,bearish,0.0,0.0,0.043503,0.019262,trade,no,False,False,38.0,54.29,,0.217513,0.05,50.0,1000.0,1.0,0.0,0.6103,-0.3707,-0.287,-0.1612,False,,False,True,12.5,2026-06-02 01:05:37+00:00,,0.0,,0.6133,0.1367,,,,,0.1865,-1.0,0.4564,bearish,bearish,False,False,3.235,1.066,False,False,True,,,25.11,0.0164,,1.0,-2.0,-1.0,72.76,-0.042,,,,,,,,,,,,,,,,,,,-0.4905,3540538.87,0.0,0.005781,-0.02136,0.00409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979.61,-0.6504,-1.019,0.0,win,,,,0.5421845528290828,23,2026-W23,0.8,False,3.712417716655148e-05,8.920627895681369e-05,0.9998736695438766,0.9340419116994457,1.6698331674281786,0.4267691701163036,5,2,1.0
2026-06-02 06:04:35+00:00,2026-06-02 06:00,KXETHD-26JUN0203-T1989.99,2026-06-02T07:00:00Z,1983.01,1989.99,0.3518,0.23,real,0.263137,0.8899,0.00073651,0.00059495,0.00063885,0.9313,0.03,0.00063143,1.0,0.0,1.0,1.0,0.0,0.0939,2.0,0.0,0.6584,-1.0,9.857e-05,0.0,0.0,0.0,0.0,0.0,0.2392,False,False,1.0,1.0,2.79,21.91,False,0.0,bearish,0.0,0.0,0.044167,0.018576,trade,no,False,False,40.0,55.36,,0.192031,0.05,50.0,1000.0,0.0,2.0,0.5909,-0.2397,-0.1167,0.006,False,,False,True,14.94,2026-06-02 06:04:35+00:00,,0.0,,0.6011,0.0,,,,,0.7407,-1.0,0.3555,bearish,bearish,False,False,3.733,4.301,False,False,True,,,28.39,0.0205,,6.0,-2.0,-1.0,72.12,0.0448,,,,,,,,,,,,,,,,,,,-0.4406,2895300.79,0.0,0.007117,-0.01665,0.00426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985.53,0.1271,-0.2241,0.0,win,,,,0.5361510163723686,23,2026-W23,0.77,False,5.100226210913023e-05,0.00010562819420890812,0.999843369543681,1.013357494532676,-0.19646010700043437,0.43583678296865547,5,2,1.0
2026-06-02 14:05:18+00:00,2026-06-02 14:00,KXETHD-26JUN0211-T1969.99,2026-06-02T15:00:00Z,1966.71,1969.99,0.1668,0.38,real,0.332157,0.3733,0.00060255,0.00069742,0.00073813,0.9449,0.02,0.00071908,0.0,0.0,1.0,1.0,0.0,-0.0771,2.0,0.0,0.5446,-1.0,0.0001,-1.0,0.0,0.0,0.0,0.0,-0.4309,False,False,1.0,1.0,4.32,21.41,False,-1.0,bearish,0.0,0.0,0.045039,0.014446,trade,no,False,False,40.0,54.61,,0.118524,0.05,50.0,1000.0,-4.0,5.0,0.4799,-0.4214,-0.1707,-0.068,False,,False,True,30.65,2026-06-02 14:05:18+00:00,,0.0,,0.4758,0.1448,,,,,0.5394,-1.0,0.219,bearish,bearish,False,False,4.592,3.508,False,False,True,,,34.76,0.1397,,14.0,-2.0,-0.9997,74.96,0.0713,,,,,,,,,,,,,,,,,,,-1.0,4694515.46,0.0,0.001307,-0.00432,0.02099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.67,-1.3749,-1.5391,0.0,win,,,,0.5375066827010958,23,2026-W23,0.62,False,5.487040111641954e-08,0.0005249571803986673,0.9994749879492065,0.898211105134014,-3.374593754197199,0.17759826380516047,5,3,1.0
2026-06-02 17:22:41+00:00,2026-06-02 17:00,KXETHD-26JUN0214-T1929.99,2026-06-02T18:00:00Z,1924.88,1929.99,0.2653,0.28,real,0.27771,0.7372,0.00074356,0.00048499,0.00074467,0.6513,0.01,0.00058868,0.0,0.0,1.0,1.0,1.0,0.1299,2.0,0.0,0.6239,-1.0,0.0001,1.0,0.0,0.0,1.0,1.0,-0.9156,False,False,0.0,0.0,40.44,37.41,False,-1.0,bearish,0.0,0.0,0.055438,0.028249,trade,no,False,False,37.0,37.26,,0.197994,0.05,50.0,1000.0,-2.0,4.0,0.6202,0.1004,0.0182,0.0166,False,,False,True,19.44,2026-06-02 17:22:41+00:00,,0.0,,0.5587,0.4267,,,,,0.4562,1.0,0.6411,bearish,bearish,False,False,2.832,,False,False,False,,,43.02,0.5331,0.12,17.0,0.0,1.0,75.9,0.0536,,,,,,,,,,,,,,,,,,,-0.2189,2549097.39,0.0,0.008653,-0.0389,0.00449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922.69,-0.1138,-0.3782,0.0,win,,,,0.5224527812836164,23,2026-W23,0.72,False,3.077810907067644e-15,0.014247115833643558,0.9857528841663483,0.9374271298464836,-7.0735338649982324,0.27209897610921574,4,3,1.0
2026-06-02 18:01:09+00:00,2026-06-02 18:00,KXETHD-26JUN0215-T1929.99,2026-06-02T19:00:00Z,1923.3,1929.99,0.3479,0.21,real,0.219772,0.944,0.00071609,0.00042381,0.00056161,0.7546,0.04,0.00052146,-1.0,-1.0,0.0,1.0,0.0,-0.0678,2.0,0.0,0.6987,-1.0,0.0001,1.0,0.0,0.0,1.0,1.0,-0.904,False,False,1.0,0.0,58.62,52.77,False,-1.0,bearish,0.0,0.0,0.043541,0.018828,trade,no,False,False,37.0,58.8,,0.207337,0.05,50.0,1000.0,-2.0,3.0,0.5667,-0.2801,0.0057,0.0073,False,,False,True,13.29,2026-06-02 18:01:09+00:00,,0.0,,0.5679,1.0,,,,,0.5842,-1.0,0.3121,bearish,bearish,False,False,2.917,,False,False,False,,,45.65,0.0,,18.0,-2.0,-1.0,75.99,0.2261,,,,,,,,,,,,,,,,,,,-0.67,3214694.1,0.0,0.007711,-0.03811,0.00459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913.62,-0.5033,-0.8482,0.0,win,,,,0.5284459620143565,23,2026-W23,0.79,False,8.347361778327145e-18,0.029708082310593825,0.9702919176894121,0.9053439516241194,-7.269485857128105,0.1944539249146754,4,3,1.0
2026-06-03 00:32:23+00:00,2026-06-03 00:00,KXETHD-26JUN0221-T1869.99,2026-06-03T01:00:00Z,1863.08,1869.99,0.3708,0.27,real,0.112547,0.7583,0.0011033,0.0008909,0.00115062,0.7743,0.02,0.00092982,-1.0,-1.0,0.0,1.0,0.0,-0.0503,2.0,0.0,0.5536,-1.0,6.065e-05,-1.0,0.0,0.0,0.0,0.0,,False,False,1.0,0.0,30.21,34.83,False,-1.0,bearish,0.0,0.0,0.087137,0.061678,trade,no,False,False,34.0,27.56,,0.322731,0.05,50.0,1000.0,-4.0,4.0,0.5492,-0.0703,-0.371,-0.3133,False,,False,True,18.49,2026-06-03 00:32:23+00:00,,0.0,,0.3246,0.0997,,,,,0.4717,-1.0,0.6113,bearish,bearish,False,False,2.669,,False,False,False,,,58.03,2.3397,0.01,0.0,0.0,0.9197,76.36,-0.3636,,,,,,,,,,,,,,,,,,,-0.1607,1511946.36,0.0,0.004312,-0.03386,0.02035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1865.93,0.153,-0.2171,0.0,win,,,,0.5242310217809926,23,2026-W23,0.73,False,2.9545082206988975e-46,0.9999999999779732,2.2016089405545842e-11,1.0029927373586465,-7.830619767113912,0.1846009389671362,4,3,1.0
2026-06-03 01:04:38+00:00,2026-06-03 01:00,KXETHD-26JUN0222-T1869.99,2026-06-03T02:00:00Z,1863.92,1869.99,0.3255,0.3,real,0.157122,0.614,0.0010244,0.0007225,0.00083314,0.8672,0.04,0.00077346,-1.0,-1.0,0.0,2.0,-1.0,-0.1049,2.0,0.0,0.517,-1.0,5.813e-05,0.0,0.0,0.0,0.0,0.0,-0.1295,False,False,1.0,0.0,35.22,39.9,False,-1.0,bearish,0.0,0.0,0.070673,0.043301,trade,no,False,False,34.0,55.31,,0.235576,0.05,50.0,1000.0,-4.0,3.0,0.359,-0.3133,-0.2962,-0.2664,False,,False,True,21.43,2026-06-03 01:04:38+00:00,,0.0,,0.3474,0.0,,,,,0.4766,-1.0,0.344,bearish,bearish,False,False,2.623,,False,False,False,,,59.78,0.6327,,1.0,-2.0,-1.0,76.26,0.1097,,,,,,,,,,,,,,,,,,,-0.3217,2784551.94,0.0,0.007411,-0.0343,0.00461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.08,0.0086,-0.316,0.0,win,,,,0.5536156724224899,23,2026-W23,0.7,False,1.31059497811894e-38,0.9999999802850825,1.971491424702524e-08,0.9949632240910449,-7.160610626990479,0.16166498825109044,4,3,1.0
2026-06-03 09:38:06+00:00,2026-06-03 09:00,KXETHD-26JUN0306-T1869.99,2026-06-03T10:00:00Z,1872.26,1869.99,-0.1214,0.7,real,0.765725,-0.6302,0.00039401,0.0003854,0.00049559,0.7777,0.04,0.00049083,-1.0,-1.0,0.0,1.0,0.0,-0.0888,2.0,0.0,0.4241,-1.0,6.051e-05,0.0,0.0,0.0,-1.0,-1.0,0.8511,False,False,1.0,0.0,47.05,63.64,False,0.0,bearish,0.0,0.0,0.050725,0.021025,trade,yes,False,False,35.0,21.84,,0.169085,0.05,50.0,1000.0,-2.0,-1.0,0.4902,-0.1793,-0.1735,-0.1501,False,,True,True,21.43,2026-06-03 09:38:06+00:00,,0.0,,0.5377,0.5,,,,,0.657,-1.0,0.1799,bearish,bearish,False,False,2.166,,False,False,False,,,60.86,0.2887,,9.0,-2.0,-1.0,73.77,0.4729,,,,,,,,,,,,,,,,,,,-1.0,5253577.37,0.0,0.000877,-0.0386,0.00503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.73,0.2387,0.3604,0.0,win,,,,0.4977489118282767,23,2026-W23,0.7,False,4.514724719287339e-43,1.0,8.374898095520822e-17,0.8931788377841217,4.438946091781659,0.4257722747000256,4,3,1.0
2026-06-03 14:02:13+00:00,2026-06-03 14:00,KXETHD-26JUN0311-T1869.99,2026-06-03T15:00:00Z,1860.45,1869.99,0.5127,0.22,real,0.267092,0.9236,0.00096349,0.00102209,0.00087179,1.1724,0.05,0.00095906,-1.0,0.0,1.0,1.0,0.0,-0.0847,2.0,0.0,0.793,-1.0,0.0001756,-1.0,0.0,0.0,0.0,0.0,-0.0875,False,False,1.0,1.0,6.28,11.52,True,0.0,bearish,0.0,0.0,0.040985,0.015698,trade,no,False,False,35.0,57.71,,0.186297,0.05,50.0,1000.0,-2.0,4.0,0.6202,-0.7,-0.3406,-0.3081,False,,False,True,14.1,2026-06-03 14:02:13+00:00,,0.0,,0.6187,0.5,,,,,0.6068,1.0,0.4097,bearish,bearish,False,False,2.814,,False,False,True,,,56.26,0.0043,,14.0,-2.0,-0.6466,72.85,0.3966,,,,,,,,,,,,,,,,,,,-1.0,5672822.23,0.0,0.017968,-0.0053,0.01911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859.45,-0.0538,-0.5636,0.0,win,,,,0.5390628197465457,23,2026-W23,0.78,False,8.401154972330899e-34,0.9999999998918838,1.0812282782534283e-10,0.9462860294208887,3.563894542882039,0.38074940523394174,6,3,1.0
2026-06-03 17:32:44+00:00,2026-06-03 17:00,KXETHD-26JUN0314-T1829.99,2026-06-03T18:00:00Z,1827.79,1829.99,0.1206,0.46,real,0.279476,0.1467,0.00101118,0.00093791,0.00230137,0.4075,0.03,0.00145873,-1.0,-1.0,0.0,2.0,-1.0,-0.1815,2.0,0.0,0.483,-1.0,0.0001723,-1.0,0.0,0.0,1.0,1.0,-1.3327,False,False,0.0,0.0,33.55,25.37,True,-1.0,bearish,0.0,0.0,0.067604,0.035915,trade,no,False,False,32.0,27.18,,0.146966,0.05,50.0,1000.0,-5.0,3.0,0.359,-0.0753,0.2147,0.3135,False,,False,True,42.59,2026-06-03 17:32:44+00:00,,0.0,,0.3308,1.0,,,,,1.0,1.0,0.7581,bearish,bearish,False,False,4.652,,False,False,True,,,58.04,0.6592,0.18,17.0,0.0,1.0,75.03,0.1563,,,,,,,,,,,,,,,,,,,-0.2374,371746.2,0.0,0.011926,-0.0152,0.00574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.19,-0.1422,-0.2623,0.0,win,,,,0.5478740016349458,23,2026-W23,0.54,False,3.786250461341849e-39,0.999999999996561,3.4349617455056962e-12,0.9478320159087119,-1.059329031054439,0.13185230895814215,6,3,1.0
