logged_at,contract_ticker,spot,strike,p_market,tau_minutes,realized_vol_annual,resolved_yes,pu_ts,p_up_v2,effective,p_sc,p_model_yes,p_model_no,edge_yes,edge_no,best_side,best_edge,win,cost,day
2026-07-03 13:27:41+00:00,KXBTC15M-26JUL030930-30,61980.94,61994.66,0.715,2.3,0.282511,1.0,2026-07-03 13:25:38+00:00,0.6112,2026-07-03 13:15:00+00:00,0.4491803278688525,0.3493686986670802,0.6487781015596754,-0.36563130133291977,0.3637781015596754,no,0.3637781015596754,0.0,0.28500000000000003,2026-07-03
2026-07-04 00:05:17+00:00,KXBTC15M-26JUL032015-15,62536.08,62559.15,0.655,9.7,0.246193,1.0,2026-07-03 23:40:20+00:00,0.602,2026-07-04 00:00:00+00:00,0.5404040404040404,0.3713253292269293,0.6317543989016777,-0.28367467077307074,0.28675439890167775,no,0.28675439890167775,0.0,0.345,2026-07-04
2026-07-05 08:37:41+00:00,KXBTC15M-26JUL050445-45,62866.45,62885.54,0.595,7.3,0.160524,1.0,2026-07-05 08:37:11+00:00,0.4797,2026-07-05 08:30:00+00:00,0.5543613063249276,0.3143085220871936,0.6890678404205677,-0.28069147791280635,0.28406784042056765,no,0.28406784042056765,0.0,0.405,2026-07-05
2026-07-08 16:55:09+00:00,KXBTC15M-26JUL081300-00,61979.54,61986.63,0.705,4.8,0.55052,1.0,2026-07-08 15:05:42+00:00,0.4282,2026-07-08 16:45:00+00:00,0.274390243902439,0.43898226012979713,0.5476127465289493,-0.26601773987020283,0.2526127465289493,no,0.2526127465289493,0.0,0.29500000000000004,2026-07-08
2026-07-07 01:26:19+00:00,KXBTC15M-26JUL062130-30,63935.28,63942.17,0.705,3.7,0.417804,0.0,2026-07-07 01:21:58+00:00,0.5588,2026-07-07 01:15:00+00:00,0.6727748691099477,0.4833946920472907,0.525461173054913,-0.22160530795270927,0.23046117305491298,no,0.23046117305491298,1.0,0.29500000000000004,2026-07-07
2026-07-08 12:54:29+00:00,KXBTC15M-26JUL080900-00,62047.68,62052.75,0.675,5.5,0.332752,0.0,2026-07-08 12:33:54+00:00,0.3933,2026-07-08 12:45:00+00:00,0.3983286908077994,0.45425583298974354,0.5395551303747972,-0.2207441670102565,0.21455513037479723,no,0.21455513037479723,1.0,0.32499999999999996,2026-07-08
2026-07-03 04:31:24+00:00,KXBTC15M-26JUL030045-45,61346.46,61356.89,0.645,13.6,0.240726,1.0,2026-07-03 04:02:13+00:00,0.6404,2026-07-03 04:30:00+00:00,0.4853999153618282,0.44135018238476764,0.5572740038134523,-0.20364981761523238,0.20227400381345229,no,0.20227400381345229,0.0,0.355,2026-07-03
2026-07-04 05:50:48+00:00,KXBTC15M-26JUL040200-00,62501.69,62503.42,0.255,9.2,0.136544,0.0,2026-07-04 05:08:41+00:00,0.7114,2026-07-04 05:45:00+00:00,0.5009881422924901,0.451721258468575,0.5483555602999175,0.19672125846857502,-0.1966444397000825,yes,0.19672125846857502,0.0,0.255,2026-07-04
2026-07-05 08:17:21+00:00,KXBTC15M-26JUL050430-30,62972.5,62968.16,0.325,12.7,0.171855,0.0,2026-07-05 08:16:37+00:00,0.4509,2026-07-05 08:15:00+00:00,0.4437627811860941,0.5195606501109984,0.4752554959002966,0.19456065011099838,-0.19974450409970346,yes,0.19456065011099838,0.0,0.325,2026-07-05
2026-07-02 22:35:34+00:00,KXBTC15M-26JUL021845-45,61456.24,61459.97,0.655,9.4,0.183731,0.0,2026-07-02 22:32:03+00:00,0.6863,2026-07-02 22:30:00+00:00,0.4853999153618282,0.46598952390040527,0.5328585046243617,-0.18901047609959476,0.1878585046243617,no,0.1878585046243617,1.0,0.345,2026-07-02
2026-07-03 08:12:59+00:00,KXBTC15M-26JUL030415-15,61687.82,61694.29,0.575,2.0,0.190963,0.0,2026-07-03 08:05:26+00:00,0.6358,2026-07-03 08:00:00+00:00,0.5741538461538461,0.39570637718857127,0.6069211235769582,-0.1792936228114287,0.1819211235769581,no,0.1819211235769581,1.0,0.42500000000000004,2026-07-03
2026-07-05 12:31:21+00:00,KXBTC15M-26JUL050845-45,62684.26,62684.84,0.675,13.6,0.190658,0.0,2026-07-05 12:26:10+00:00,0.3497,2026-07-05 12:30:00+00:00,0.4853999153618282,0.49271800815880107,0.5058916654815981,-0.18228199184119898,0.18089166548159819,no,0.18089166548159819,1.0,0.32499999999999996,2026-07-05
2026-07-06 06:03:50+00:00,KXBTC15M-26JUL060215-15,63035.86,63058.9,0.545,11.2,0.236229,0.0,2026-07-06 06:03:33+00:00,0.5876,2026-07-06 06:00:00+00:00,0.4853999153618282,0.3657886837198139,0.6330208987691868,-0.17921131628018616,0.1780208987691868,no,0.1780208987691868,1.0,0.45499999999999996,2026-07-06
2026-07-05 21:46:05+00:00,KXBTC15M-26JUL051800-00,62979.72,62957.71,0.405,13.9,0.293615,1.0,2026-07-05 21:16:57+00:00,0.3497,2026-07-05 21:45:00+00:00,0.4423400673400673,0.5779249323768544,0.4166193182669268,0.17292493237685436,-0.1783806817330732,yes,0.17292493237685436,1.0,0.405,2026-07-05
2026-07-02 01:06:22+00:00,KXBTC15M-26JUL012115-15,59676.62,59677.17,0.675,8.6,0.396847,1.0,2026-07-02 01:06:10+00:00,0.5052,2026-07-02 01:00:00+00:00,0.5538461538461539,0.5079330810266446,0.49615607938808715,-0.16706691897335546,0.1711560793880872,no,0.1711560793880872,0.0,0.32499999999999996,2026-07-02
2026-07-08 11:22:32+00:00,KXBTC15M-26JUL080730-30,62052.15,62061.89,0.58,7.5,0.220866,0.0,2026-07-08 11:05:13+00:00,0.4282,2026-07-08 11:15:00+00:00,0.3542234332425068,0.3996609012894884,0.5900925930403608,-0.18033909871051157,0.17009259304036073,no,0.17009259304036073,1.0,0.42000000000000004,2026-07-08
2026-07-09 06:07:10+00:00,KXBTC15M-26JUL090215-15,62550.74,62533.11,0.415,7.8,0.347999,0.0,2026-07-09 04:59:22+00:00,0.4743,2026-07-09 06:00:00+00:00,0.4784688995215311,0.5794703055043814,0.41900783162528465,0.1644703055043814,-0.1659921683747153,yes,0.1644703055043814,0.0,0.415,2026-07-09
2026-07-05 20:55:09+00:00,KXBTC15M-26JUL051700-00,62690.49,62690.47,0.665,4.8,0.164473,0.0,2026-07-05 20:20:58+00:00,0.4336,2026-07-05 20:45:00+00:00,0.5009881422924901,0.500869318550515,0.49918657915154563,-0.16413068144948506,0.16418657915154566,no,0.16418657915154566,1.0,0.33499999999999996,2026-07-05
2026-07-10 06:38:19+00:00,KXBTC15M-26JUL100245-45,63872.2,63872.17,0.665,6.7,0.187288,0.0,2026-07-10 06:31:48+00:00,0.6112,2026-07-10 06:15:00+00:00,0.5041291291291291,0.5014881020101266,0.498787863936731,-0.16351189798987342,0.16378786393673106,no,0.16378786393673106,1.0,0.33499999999999996,2026-07-10
2026-07-09 00:36:40+00:00,KXBTC15M-26JUL082045-45,62138.35,62140.68,0.665,8.3,0.337877,1.0,2026-07-09 00:26:03+00:00,0.3473,2026-07-09 00:30:00+00:00,0.6638830897703549,0.5202386914240826,0.4923084889318552,-0.1447613085759174,0.15730848893185523,no,0.15730848893185523,0.0,0.33499999999999996,2026-07-09
2026-07-07 08:18:08+00:00,KXBTC15M-26JUL070430-30,63064.07,63085.09,0.5,11.9,0.205225,0.0,2026-07-07 08:15:25+00:00,0.5397,2026-07-07 08:15:00+00:00,0.3321299638989169,0.33072135256247903,0.6551501433735079,-0.16927864743752097,0.15515014337350785,no,0.15515014337350785,1.0,0.5,2026-07-07
2026-07-04 15:57:38+00:00,KXBTC15M-26JUL041200-00,62886.27,62861.33,0.8985,2.4,0.527388,1.0,2026-07-04 15:57:23+00:00,0.4778,2026-07-04 15:45:00+00:00,0.444877702942219,0.7423505619532823,0.2558626451295214,-0.15614943804671766,0.15436264512952136,no,0.15436264512952136,0.0,0.10150000000000003,2026-07-04
2026-07-02 01:46:59+00:00,KXBTC15M-26JUL012200-00,60173.0,60137.47,0.825,13.0,0.493752,0.0,2026-07-02 01:46:15+00:00,0.6023,2026-07-02 01:45:00+00:00,0.4447546868767451,0.6673656545790195,0.32794898424905083,-0.15763434542098043,0.1529489842490508,no,0.1529489842490508,1.0,0.17500000000000004,2026-07-02
2026-07-03 10:04:39+00:00,KXBTC15M-26JUL030615-15,61647.42,61661.25,0.525,10.3,0.168551,1.0,2026-07-03 09:14:52+00:00,0.6358,2026-07-03 10:00:00+00:00,0.4355942750466708,0.3691052364581658,0.6258143030395207,-0.15589476354183424,0.1508143030395207,no,0.1508143030395207,0.0,0.475,2026-07-03
2026-07-07 01:56:50+00:00,KXBTC15M-26JUL062200-00,63897.06,63897.01,0.655,3.2,0.450922,0.0,2026-07-07 01:45:22+00:00,0.5583,2026-07-07 01:45:00+00:00,0.6548672566371682,0.5191486872327932,0.48818848690614136,-0.13585131276720686,0.1431884869061414,no,0.1431884869061414,1.0,0.345,2026-07-07
2026-07-07 08:38:26+00:00,KXBTC15M-26JUL070445-45,63040.08,63035.73,0.705,6.6,0.20442,0.0,2026-07-07 08:28:18+00:00,0.5397,2026-07-07 08:30:00+00:00,0.3321299638989169,0.5528735646997704,0.4357648757546976,-0.1521264353002295,0.14076487575469754,no,0.14076487575469754,1.0,0.29500000000000004,2026-07-07
2026-07-04 01:26:30+00:00,KXBTC15M-26JUL032130-30,62432.13,62462.17,0.0985,3.5,0.446338,0.0,2026-07-04 01:02:06+00:00,0.7114,2026-07-04 01:15:00+00:00,0.6188212927756654,0.23924510643555436,0.76526436785292,0.14074510643555435,-0.13623563214708,yes,0.14074510643555435,0.0,0.0985,2026-07-04
2026-07-05 19:03:18+00:00,KXBTC15M-26JUL051515-15,62763.19,62766.02,0.615,11.7,0.234194,1.0,2026-07-05 18:54:27+00:00,0.3583,2026-07-05 19:00:00+00:00,0.4423400673400673,0.47097056032320955,0.5239304883334508,-0.14402943967679044,0.13893048833345079,no,0.13893048833345079,0.0,0.385,2026-07-05
2026-07-04 11:51:55+00:00,KXBTC15M-26JUL040800-00,62438.8,62445.51,0.535,8.1,0.11886,0.0,2026-07-04 11:39:54+00:00,0.6029,2026-07-04 11:45:00+00:00,0.4161490683229814,0.3938871350122024,0.6001136209175728,-0.14111286498779763,0.13511362091757284,no,0.13511362091757284,1.0,0.46499999999999997,2026-07-04
2026-07-04 12:27:28+00:00,KXBTC15M-26JUL040830-30,62517.53,62512.75,0.835,2.5,0.122364,1.0,2026-07-04 12:26:49+00:00,0.4608,2026-07-04 12:15:00+00:00,0.4707317073170731,0.6991396827442429,0.29981747461285324,-0.1358603172557571,0.1348174746128532,no,0.1348174746128532,0.0,0.16500000000000004,2026-07-04
2026-07-04 14:24:12+00:00,KXBTC15M-26JUL041030-30,62625.88,62617.0,0.415,5.8,0.295315,0.0,2026-07-04 14:17:03+00:00,0.4899,2026-07-04 14:15:00+00:00,0.4446043165467626,0.5489045039246401,0.44766757356932574,0.1339045039246401,-0.13733242643067423,yes,0.1339045039246401,0.0,0.415,2026-07-04
2026-07-08 00:21:37+00:00,KXBTC15M-26JUL072030-30,63447.6,63469.28,0.515,8.4,0.298488,1.0,2026-07-08 00:06:54+00:00,0.5057,2026-07-08 00:15:00+00:00,0.4597701149425287,0.3801053258442815,0.6170129618532725,-0.13489467415571849,0.1320129618532725,no,0.1320129618532725,0.0,0.485,2026-07-08
2026-07-01 19:42:20+00:00,KXBTC15M-26JUL011545-45,60109.11,60100.72,0.775,2.7,0.329074,1.0,2026-07-01 19:42:09+00:00,0.5723,2026-07-01 19:30:00+00:00,0.5543613063249276,0.6482961755788488,0.3538579854229065,-0.12670382442115125,0.1288579854229065,no,0.1288579854229065,0.0,0.22499999999999998,2026-07-01
2026-07-04 03:23:34+00:00,KXBTC15M-26JUL032330-30,62499.29,62508.4,0.535,6.4,0.166493,0.0,2026-07-04 02:01:00+00:00,0.5659,2026-07-04 03:15:00+00:00,0.5543613063249276,0.40960871948135336,0.5938577968615667,-0.12539128051864668,0.12885779686156673,no,0.12885779686156673,1.0,0.46499999999999997,2026-07-04
2026-07-10 03:40:51+00:00,KXBTC15M-26JUL092345-45,63827.71,63823.31,0.695,4.1,0.313853,1.0,2026-07-10 03:35:45+00:00,0.5104,2026-07-10 03:30:00+00:00,0.4594703049759229,0.5641025633166794,0.4338032033211413,-0.13089743668332054,0.12880320332114126,no,0.12880320332114126,0.0,0.30500000000000005,2026-07-10
2026-07-06 03:51:41+00:00,KXBTC15M-26JUL060000-00,63155.62,63145.88,0.445,8.3,0.281999,1.0,2026-07-06 03:51:39+00:00,0.5106,2026-07-06 03:45:00+00:00,0.5976744186046512,0.5728473611678251,0.4343815243952114,0.12784736116782508,-0.12061847560478856,yes,0.12784736116782508,1.0,0.445,2026-07-06
2026-07-06 08:55:54+00:00,KXBTC15M-26JUL060500-00,62840.64,62850.95,0.525,4.1,0.208479,0.0,2026-07-06 08:35:14+00:00,0.5917,2026-07-06 08:45:00+00:00,0.6188212927756654,0.40430412004444605,0.6018085245290178,-0.12069587995555398,0.1268085245290178,no,0.1268085245290178,1.0,0.475,2026-07-06
2026-07-04 01:52:01+00:00,KXBTC15M-26JUL032200-00,62392.13,62391.38,0.645,8.0,0.367631,1.0,2026-07-04 01:02:06+00:00,0.7114,2026-07-04 01:45:00+00:00,0.5834564254062038,0.5245037740356242,0.4816272409077287,-0.12049622596437581,0.1266272409077287,no,0.1266272409077287,0.0,0.355,2026-07-04
2026-07-02 01:21:38+00:00,KXBTC15M-26JUL012130-30,59862.42,59868.56,0.605,8.4,0.41209,1.0,2026-07-02 01:20:49+00:00,0.5753,2026-07-02 01:15:00+00:00,0.5391600454029511,0.4825066615228991,0.5204252080239203,-0.12249333847710087,0.12542520802392032,no,0.12542520802392032,0.0,0.395,2026-07-02
2026-07-03 18:55:38+00:00,KXBTC15M-26JUL031500-00,62162.73,62173.98,0.505,4.4,0.214011,0.0,2026-07-03 18:51:43+00:00,0.5819,2026-07-03 18:45:00+00:00,0.4491803278688525,0.3784550370560724,0.6189113753193443,-0.12654496294392759,0.12391137531934426,no,0.12391137531934426,1.0,0.495,2026-07-03
2026-07-10 04:11:19+00:00,KXBTC15M-26JUL100015-15,63900.37,63894.17,0.725,3.7,0.281423,1.0,2026-07-10 04:11:07+00:00,0.4928,2026-07-10 04:00:00+00:00,0.4594703049759229,0.5994264986951781,0.39862129942321456,-0.12557350130482192,0.12362129942321454,no,0.12362129942321454,0.0,0.275,2026-07-10
2026-07-03 02:09:14+00:00,KXBTC15M-26JUL022215-15,61544.86,61521.83,0.855,5.8,0.319194,0.0,2026-07-03 01:41:08+00:00,0.5322,2026-07-03 02:00:00+00:00,0.5041291291291291,0.7337925635407754,0.2664187766439259,-0.1212074364592246,0.12141877664392586,no,0.12141877664392586,1.0,0.14500000000000002,2026-07-03
2026-07-03 13:53:05+00:00,KXBTC15M-26JUL031000-00,62101.15,62093.67,0.705,6.9,0.328706,0.0,2026-07-03 13:52:49+00:00,0.4778,2026-07-03 13:45:00+00:00,0.4985119047619047,0.5845880093989948,0.41531334280000987,-0.12041199060100516,0.12031334280000983,no,0.12031334280000983,1.0,0.29500000000000004,2026-07-03
2026-07-05 22:11:37+00:00,KXBTC15M-26JUL051815-15,63091.39,63077.64,0.765,3.4,0.436864,1.0,2026-07-05 22:09:17+00:00,0.4509,2026-07-05 22:00:00+00:00,0.4985119047619047,0.645109201258813,0.3548246932768744,-0.11989079874118702,0.1198246932768744,no,0.1198246932768744,0.0,0.235,2026-07-05
2026-07-05 15:39:26+00:00,KXBTC15M-26JUL051145-45,62752.62,62728.8,0.855,5.6,0.33019,0.0,2026-07-05 15:21:27+00:00,0.4336,2026-07-05 15:30:00+00:00,0.5508684863523573,0.739390020728639,0.26315336309791937,-0.11560997927136096,0.11815336309791935,no,0.11815336309791935,1.0,0.14500000000000002,2026-07-05
2026-07-08 13:09:45+00:00,KXBTC15M-26JUL080915-15,61909.64,61910.33,0.605,5.2,0.410758,0.0,2026-07-08 13:04:13+00:00,0.4007,2026-07-08 13:00:00+00:00,0.4050343249427917,0.48245096909515295,0.5119076183794292,-0.12254903090484703,0.1169076183794292,no,0.1169076183794292,1.0,0.395,2026-07-08
2026-07-02 17:11:32+00:00,KXBTC15M-26JUL021315-15,61649.45,61623.73,0.775,3.5,0.694221,1.0,2026-07-02 16:29:24+00:00,0.5175,2026-07-02 17:00:00+00:00,0.4355942750466708,0.656747312264843,0.34037694648728845,-0.11825268773515707,0.11537694648728847,no,0.11537694648728847,0.0,0.22499999999999998,2026-07-02
2026-07-05 22:16:43+00:00,KXBTC15M-26JUL051830-30,63193.13,63156.72,0.775,13.3,0.477148,1.0,2026-07-05 22:13:18+00:00,0.4681,2026-07-05 22:15:00+00:00,0.444877702942219,0.654965892888344,0.3402375953065151,-0.12003410711165607,0.11523759530651512,no,0.11523759530651512,0.0,0.22499999999999998,2026-07-05
2026-07-08 07:38:34+00:00,KXBTC15M-26JUL080345-45,62772.82,62767.92,0.395,6.4,0.259233,0.0,2026-07-08 06:51:27+00:00,0.3996,2026-07-08 07:30:00+00:00,0.3478260869565217,0.5089409630363696,0.48087151838050535,0.11394096303636958,-0.12412848161949463,yes,0.11394096303636958,0.0,0.395,2026-07-08
2026-07-05 12:46:37+00:00,KXBTC15M-26JUL050900-00,62662.87,62661.87,0.625,13.4,0.192528,1.0,2026-07-05 12:26:10+00:00,0.3497,2026-07-05 12:45:00+00:00,0.4597701149425287,0.5075552676986224,0.4886369696640729,-0.11744473230137764,0.11363696966407288,no,0.11363696966407288,0.0,0.375,2026-07-05
2026-07-06 02:54:52+00:00,KXBTC15M-26JUL052300-00,63379.3,63361.18,0.795,5.1,0.371711,1.0,2026-07-06 02:47:12+00:00,0.5062,2026-07-06 02:45:00+00:00,0.6012759170653907,0.6881721967683678,0.3171402037596185,-0.10682780323163221,0.11214020375961853,no,0.11214020375961853,0.0,0.20499999999999996,2026-07-06
2026-07-09 13:39:15+00:00,KXBTC15M-26JUL090945-45,62676.5,62653.31,0.475,5.7,0.568683,1.0,2026-07-09 13:36:36+00:00,0.4336,2026-07-09 13:30:00+00:00,0.5543613063249276,0.5865461800711573,0.4167388867541534,0.11154618007115735,-0.10826111324584664,yes,0.11154618007115735,1.0,0.475,2026-07-09
2026-07-05 16:25:21+00:00,KXBTC15M-26JUL051230-30,62655.06,62668.14,0.195,4.7,0.252087,0.0,2026-07-05 16:16:42+00:00,0.4336,2026-07-05 16:15:00+00:00,0.4512946979038224,0.30427308812518994,0.6933255130831364,0.10927308812518993,-0.11167448691686355,yes,0.10927308812518993,0.0,0.195,2026-07-05
2026-07-08 00:01:18+00:00,KXBTC15M-26JUL072015-15,63273.38,63300.99,0.505,13.7,0.288534,1.0,2026-07-08 00:01:18+00:00,0.5363,2026-07-08 00:00:00+00:00,0.5976744186046512,0.4063037860630572,0.6028382989457441,-0.09869621393694278,0.10783829894574415,no,0.10783829894574415,0.0,0.495,2026-07-08
2026-07-04 05:40:39+00:00,KXBTC15M-26JUL040145-45,62467.86,62460.78,0.815,4.4,0.131186,1.0,2026-07-04 05:08:41+00:00,0.7114,2026-07-04 05:30:00+00:00,0.5959119496855346,0.7122548370244496,0.29224603757768197,-0.10274516297555036,0.10724603757768192,no,0.10724603757768192,0.0,0.18500000000000005,2026-07-04
2026-07-09 05:11:14+00:00,KXBTC15M-26JUL090115-15,62399.53,62401.65,0.59,3.8,0.272736,1.0,2026-07-09 04:59:22+00:00,0.4743,2026-07-09 05:00:00+00:00,0.5198412698412699,0.484019872864049,0.5169783418090486,-0.10598012713595095,0.10697834180904853,no,0.10697834180904853,0.0,0.41000000000000003,2026-07-09
2026-07-04 17:48:59+00:00,KXBTC15M-26JUL041400-00,63162.33,63105.72,0.895,11.0,0.402848,1.0,2026-07-04 17:48:11+00:00,0.4904,2026-07-04 17:00:00+00:00,0.4832402234636871,0.7878065030679463,0.21115153345779247,-0.10719349693205371,0.10615153345779249,no,0.10615153345779249,0.0,0.10499999999999998,2026-07-04
2026-07-03 20:41:58+00:00,KXBTC15M-26JUL031645-45,62587.08,62565.84,0.775,3.0,0.565157,1.0,2026-07-03 20:25:25+00:00,0.4904,2026-07-03 20:30:00+00:00,0.4985119047619047,0.6712935956625612,0.3286460898279514,-0.10370640433743883,0.10364608982795143,no,0.10364608982795143,0.0,0.22499999999999998,2026-07-03
2026-07-05 21:40:59+00:00,KXBTC15M-26JUL051745-45,62887.74,62873.6,0.785,4.0,0.289188,1.0,2026-07-05 21:16:57+00:00,0.3497,2026-07-05 21:30:00+00:00,0.4423400673400673,0.679198644719876,0.31812482140917453,-0.10580135528012402,0.10312482140917456,no,0.10312482140917456,0.0,0.21499999999999997,2026-07-05
2026-07-07 11:41:11+00:00,KXBTC15M-26JUL070745-45,63115.78,63123.16,0.525,3.8,0.236375,1.0,2026-07-07 11:32:54+00:00,0.4767,2026-07-07 11:30:00+00:00,0.4437627811860941,0.42005270797271105,0.5771625500776234,-0.10494729202728897,0.10216255007762343,no,0.10216255007762343,0.0,0.475,2026-07-07
2026-07-07 03:48:34+00:00,KXBTC15M-26JUL070000-00,63138.4,63158.17,0.505,11.4,0.304908,0.0,2026-07-07 03:47:56+00:00,0.526,2026-07-07 03:45:00+00:00,0.4226415094339623,0.39627494024646504,0.5971546102436266,-0.10872505975353497,0.1021546102436266,no,0.1021546102436266,1.0,0.495,2026-07-07
2026-07-04 10:51:00+00:00,KXBTC15M-26JUL040700-00,62433.89,62431.55,0.45,9.0,0.086571,1.0,2026-07-04 09:10:33+00:00,0.6029,2026-07-04 10:45:00+00:00,0.5543613063249276,0.5521499355471058,0.45204067825828653,0.10214993554710577,-0.09795932174171351,yes,0.10214993554710577,1.0,0.45,2026-07-04
2026-07-06 08:20:21+00:00,KXBTC15M-26JUL060430-30,62998.27,62989.95,0.705,9.6,0.230192,1.0,2026-07-06 08:19:10+00:00,0.5917,2026-07-06 08:15:00+00:00,0.5009881422924901,0.6036223602749783,0.39645401128848934,-0.10137763972502167,0.1014540112884893,no,0.1014540112884893,0.0,0.29500000000000004,2026-07-06
2026-07-03 06:16:10+00:00,KXBTC15M-26JUL030230-30,61661.72,61671.49,0.535,13.8,0.218061,0.0,2026-07-03 06:15:19+00:00,0.5259,2026-07-03 06:15:00+00:00,0.431578947368421,0.4273509889011142,0.5661539145658572,-0.1076490110988858,0.1011539145658572,no,0.1011539145658572,1.0,0.46499999999999997,2026-07-03
2026-07-09 20:22:26+00:00,KXBTC15M-26JUL091630-30,63189.63,63172.18,0.775,7.6,0.281489,1.0,2026-07-09 20:05:43+00:00,0.4991,2026-07-09 20:15:00+00:00,0.5041291291291291,0.6746984095886442,0.32556690071218175,-0.10030159041135578,0.10056690071218177,no,0.10056690071218177,0.0,0.22499999999999998,2026-07-09
2026-07-09 01:27:34+00:00,KXBTC15M-26JUL082130-30,62338.1,62353.43,0.525,2.4,0.752413,1.0,2026-07-09 01:24:18+00:00,0.3859,2026-07-09 01:15:00+00:00,0.274390243902439,0.4157056915000371,0.5749176272608165,-0.10929430849996291,0.09991762726081654,no,0.09991762726081654,0.0,0.475,2026-07-09
2026-07-05 20:09:21+00:00,KXBTC15M-26JUL051615-15,62755.88,62728.25,0.961,5.6,0.210515,1.0,2026-07-05 19:51:30+00:00,0.515,2026-07-05 20:00:00+00:00,0.4853999153618282,0.8615641451075474,0.13794242949442892,-0.09943585489245255,0.09894242949442889,no,0.09894242949442889,0.0,0.039000000000000035,2026-07-05
2026-07-08 11:32:49+00:00,KXBTC15M-26JUL080745-45,62066.38,62047.28,0.495,12.2,0.20409,1.0,2026-07-08 11:32:47+00:00,0.4282,2026-07-08 11:30:00+00:00,0.3661270236612702,0.5932375641969705,0.3948361956269766,0.0982375641969705,-0.11016380437302342,yes,0.0982375641969705,1.0,0.495,2026-07-08
2026-07-07 15:19:54+00:00,KXBTC15M-26JUL071130-30,63519.2,63495.48,0.665,10.1,0.942859,1.0,2026-07-07 14:35:12+00:00,0.4916,2026-07-07 15:15:00+00:00,0.4447546868767451,0.5622757005777852,0.4332360860273231,-0.10272429942221484,0.09823608602732314,no,0.09823608602732314,0.0,0.33499999999999996,2026-07-07
2026-07-06 16:53:09+00:00,KXBTC15M-26JUL061300-00,63689.61,63684.85,0.415,6.8,0.847341,0.0,2026-07-06 15:40:58+00:00,0.4541,2026-07-06 16:45:00+00:00,0.517948717948718,0.5128032121484203,0.4884051179161726,0.0978032121484203,-0.09659488208382738,yes,0.0978032121484203,0.0,0.415,2026-07-06
2026-07-03 14:38:42+00:00,KXBTC15M-26JUL031045-45,61855.16,61862.55,0.355,6.3,0.619956,1.0,2026-07-03 14:36:49+00:00,0.4968,2026-07-03 14:30:00+00:00,0.5041291291291291,0.4511487443199862,0.5491168388564248,0.09614874431998621,-0.0958831611435752,yes,0.09614874431998621,1.0,0.355,2026-07-03
2026-07-04 12:42:42+00:00,KXBTC15M-26JUL040845-45,62563.0,62547.73,0.9605,2.3,0.174129,1.0,2026-07-04 12:35:18+00:00,0.4899,2026-07-04 12:30:00+00:00,0.4423400673400673,0.8657376735242476,0.13303770940081083,-0.09476232647575245,0.09353770940081085,no,0.09353770940081085,0.0,0.03949999999999998,2026-07-04
2026-07-02 21:24:24+00:00,KXBTC15M-26JUL021730-30,61466.77,61462.3,0.655,5.6,0.30786,1.0,2026-07-02 21:23:25+00:00,0.6863,2026-07-02 21:15:00+00:00,0.5040756439517444,0.5620697198292915,0.43817630219852133,-0.09293028017070848,0.09317630219852135,no,0.09317630219852135,0.0,0.345,2026-07-02
2026-07-05 14:53:39+00:00,KXBTC15M-26JUL051100-00,62680.72,62698.84,0.185,6.4,0.242178,1.0,2026-07-05 14:18:05+00:00,0.3497,2026-07-05 14:45:00+00:00,0.4597701149425287,0.2781123440868175,0.7196695769401658,0.09311234408681751,-0.09533042305983419,yes,0.09311234408681751,1.0,0.185,2026-07-05
2026-07-08 05:06:08+00:00,KXBTC15M-26JUL080115-15,62768.37,62752.17,0.735,8.9,0.267782,1.0,2026-07-08 05:02:26+00:00,0.553,2026-07-08 05:00:00+00:00,0.3925925925925926,0.6341638706784978,0.3579673422510161,-0.10083612932150221,0.0929673422510161,no,0.0929673422510161,0.0,0.265,2026-07-08
2026-07-03 10:24:55+00:00,KXBTC15M-26JUL030630-30,61657.63,61663.75,0.515,5.1,0.165837,1.0,2026-07-03 10:19:35+00:00,0.6358,2026-07-03 10:15:00+00:00,0.4832402234636871,0.42142089096505575,0.5776203595319774,-0.09357910903494426,0.09262035953197745,no,0.09262035953197745,0.0,0.485,2026-07-03
2026-07-02 16:36:03+00:00,KXBTC15M-26JUL021245-45,61217.75,61122.75,0.865,9.0,0.853021,1.0,2026-07-02 16:29:24+00:00,0.5175,2026-07-02 16:30:00+00:00,0.5848375451263538,0.7774592872987673,0.22751904341712637,-0.08754071270123265,0.09251904341712636,no,0.09251904341712636,0.0,0.135,2026-07-02
2026-07-06 14:10:34+00:00,KXBTC15M-26JUL061015-15,61861.68,61760.12,0.875,4.4,1.054845,1.0,2026-07-06 12:34:53+00:00,0.5042,2026-07-06 14:00:00+00:00,0.3053097345132743,0.7745706719914158,0.21723597884335222,-0.10042932800858417,0.09223597884335222,no,0.09223597884335222,0.0,0.125,2026-07-06
2026-07-09 20:32:35+00:00,KXBTC15M-26JUL091645-45,63240.68,63241.15,0.595,12.4,0.281084,1.0,2026-07-09 20:05:43+00:00,0.4991,2026-07-09 20:30:00+00:00,0.5391600454029511,0.5067435651716874,0.49682236310763683,-0.08825643482831258,0.0918223631076368,no,0.0918223631076368,0.0,0.405,2026-07-09
