logged_at,contract_ticker,spot,strike,p_market,tau_minutes,realized_vol_annual,resolved_yes,week,effective,p_sc,p_model_yes,p_model_no,edge_yes,edge_no,best_side,best_edge,win,cost,era
2026-06-02 03:40:38+00:00,KXBTC15M-26JUN012345-45,70934.66,70867.39,0.335,4.4,0.428581,1.0,2026-06-01/2026-06-07,2026-06-02 03:30:00+00:00,0.4355942750466708,0.7713132516217218,0.2260373374642477,0.4363132516217218,-0.43896266253575233,yes,0.4363132516217218,1.0,0.335,pre-07-01 (held-out)
2026-07-08 18:01:38+00:00,KXBTC15M-26JUL081415-15,62060.97,62060.75,0.855,13.6,0.439158,1.0,2026-07-06/2026-07-12,2026-07-08 17:00:00+00:00,0.3043478260869565,0.4532937838530732,0.5273451089583644,-0.4017062161469268,0.3823451089583644,no,0.3823451089583644,0.0,0.14500000000000002,07-01+ (s23 window)
2026-07-03 13:27:41+00:00,KXBTC15M-26JUL030930-30,61980.94,61994.66,0.715,2.3,0.282511,1.0,2026-06-29/2026-07-05,2026-07-03 13:15:00+00:00,0.4491803278688525,0.3493686986670802,0.6487781015596754,-0.36563130133291977,0.3637781015596754,no,0.3637781015596754,0.0,0.28500000000000003,07-01+ (s23 window)
2026-05-23 05:27:42+00:00,KXBTC15M-26MAY230130-30,75433.53,75439.0,0.66,2.3,0.082474,0.0,2026-05-18/2026-05-24,2026-05-23 05:15:00+00:00,0.5040756439517444,0.33750045065431167,0.6626457029217786,-0.32249954934568836,0.32264570292177863,no,0.32264570292177863,1.0,0.33999999999999997,pre-07-01 (held-out)
2026-07-04 00:05:17+00:00,KXBTC15M-26JUL032015-15,62536.08,62559.15,0.655,9.7,0.246193,1.0,2026-06-29/2026-07-05,2026-07-04 00:00:00+00:00,0.5404040404040404,0.3713253292269293,0.6317543989016777,-0.28367467077307074,0.28675439890167775,no,0.28675439890167775,0.0,0.345,07-01+ (s23 window)
2026-07-05 08:37:41+00:00,KXBTC15M-26JUL050445-45,62866.45,62885.54,0.595,7.3,0.160524,1.0,2026-06-29/2026-07-05,2026-07-05 08:30:00+00:00,0.5543613063249276,0.3143085220871936,0.6890678404205677,-0.28069147791280635,0.28406784042056765,no,0.28406784042056765,0.0,0.405,07-01+ (s23 window)
2026-05-24 21:25:09+00:00,KXBTC15M-26MAY241730-30,76608.19,76606.69,0.255,4.8,0.101183,0.0,2026-05-18/2026-05-24,2026-05-24 21:15:00+00:00,0.4597701149425287,0.519839184211431,0.4778843543636261,0.26483918421143104,-0.2671156456363739,yes,0.26483918421143104,0.0,0.255,pre-07-01 (held-out)
2026-07-08 16:55:09+00:00,KXBTC15M-26JUL081300-00,61979.54,61986.63,0.705,4.8,0.55052,1.0,2026-07-06/2026-07-12,2026-07-08 16:45:00+00:00,0.274390243902439,0.43898226012979713,0.5476127465289493,-0.26601773987020283,0.2526127465289493,no,0.2526127465289493,0.0,0.29500000000000004,07-01+ (s23 window)
2026-05-26 17:57:35+00:00,KXBTC15M-26MAY261400-00,75918.73,75913.02,0.83,2.4,0.393299,0.0,2026-05-25/2026-05-31,2026-05-26 17:45:00+00:00,0.576899320568252,0.5937359077581051,0.40927626727271194,-0.23626409224189482,0.2392762672727119,no,0.2392762672727119,1.0,0.17000000000000004,pre-07-01 (held-out)
2026-07-07 01:26:19+00:00,KXBTC15M-26JUL062130-30,63935.28,63942.17,0.705,3.7,0.417804,0.0,2026-07-06/2026-07-12,2026-07-07 01:15:00+00:00,0.6727748691099477,0.4833946920472907,0.525461173054913,-0.22160530795270927,0.23046117305491298,no,0.23046117305491298,1.0,0.29500000000000004,07-01+ (s23 window)
2026-05-24 08:50:39+00:00,KXBTC15M-26MAY240500-00,76715.28,76724.21,0.605,9.3,0.093094,1.0,2026-05-18/2026-05-24,2026-05-24 08:45:00+00:00,0.4594703049759229,0.37551778439041217,0.6214384782130725,-0.22948221560958781,0.2264384782130725,no,0.2264384782130725,0.0,0.395,pre-07-01 (held-out)
2026-05-22 08:08:27+00:00,KXBTC15M-26MAY220415-15,77301.36,77320.43,0.53,6.5,0.138278,1.0,2026-05-18/2026-05-24,2026-05-22 08:00:00+00:00,0.5041291291291291,0.3065850769886488,0.693654090977767,-0.22341492301135124,0.223654090977767,no,0.223654090977767,0.0,0.47,pre-07-01 (held-out)
2026-05-27 20:55:10+00:00,KXBTC15M-26MAY271700-00,75119.12,75128.34,0.6,4.8,0.136998,1.0,2026-05-25/2026-05-31,2026-05-27 20:45:00+00:00,0.5040756439517444,0.38399621779492166,0.6162245035101865,-0.21600378220507832,0.21622450351018652,no,0.21622450351018652,0.0,0.4,pre-07-01 (held-out)
2026-05-23 17:51:32+00:00,KXBTC15M-26MAY231400-00,75345.08,75339.36,0.835,8.5,0.154656,1.0,2026-05-18/2026-05-24,2026-05-23 17:45:00+00:00,0.5689655172413793,0.6238560230536352,0.38111824040648,-0.21114397694636478,0.21611824040647998,no,0.21611824040647998,0.0,0.16500000000000004,pre-07-01 (held-out)
2026-07-08 12:54:29+00:00,KXBTC15M-26JUL080900-00,62047.68,62052.75,0.675,5.5,0.332752,0.0,2026-07-06/2026-07-12,2026-07-08 12:45:00+00:00,0.3983286908077994,0.45425583298974354,0.5395551303747972,-0.2207441670102565,0.21455513037479723,no,0.21455513037479723,1.0,0.32499999999999996,07-01+ (s23 window)
2026-07-06 23:09:15+00:00,KXBTC15M-26JUL061915-15,64233.58,64199.37,0.465,5.7,0.380874,1.0,2026-07-06/2026-07-12,2026-07-06 17:00:00+00:00,0.571072319201995,0.6744859742421143,0.32950019372253947,0.2094859742421143,-0.20549980627746045,yes,0.2094859742421143,1.0,0.465,07-01+ (s23 window)
2026-05-24 17:57:45+00:00,KXBTC15M-26MAY241400-00,76606.13,76611.77,0.655,2.3,0.280287,0.0,2026-05-18/2026-05-24,2026-05-24 17:45:00+00:00,0.4594703049759229,0.4460983274097007,0.5523259907619607,-0.20890167259029935,0.20732599076196068,no,0.20732599076196068,1.0,0.345,pre-07-01 (held-out)
2026-05-25 22:10:43+00:00,KXBTC15M-26MAY251815-15,77302.59,77303.69,0.695,4.3,0.232376,1.0,2026-05-25/2026-05-31,2026-05-25 22:00:00+00:00,0.5040756439517444,0.49200510073344256,0.5082130731526864,-0.2029948992665574,0.20321307315268633,no,0.20321307315268633,0.0,0.30500000000000005,pre-07-01 (held-out)
2026-05-24 17:12:13+00:00,KXBTC15M-26MAY241315-15,76589.16,76588.98,0.705,2.8,0.204258,0.0,2026-05-18/2026-05-24,2026-05-24 17:00:00+00:00,0.4470899470899471,0.49985443329796303,0.49785285837240223,-0.20514556670203693,0.2028528583724022,no,0.2028528583724022,1.0,0.29500000000000004,pre-07-01 (held-out)
2026-07-03 04:31:24+00:00,KXBTC15M-26JUL030045-45,61346.46,61356.89,0.645,13.6,0.240726,1.0,2026-06-29/2026-07-05,2026-07-03 04:30:00+00:00,0.4853999153618282,0.44135018238476764,0.5572740038134523,-0.20364981761523238,0.20227400381345229,no,0.20227400381345229,0.0,0.355,07-01+ (s23 window)
2026-06-01 19:41:06+00:00,KXBTC15M-26JUN011545-45,71461.84,71481.79,0.585,3.9,0.343705,1.0,2026-06-01/2026-06-07,2026-06-01 19:30:00+00:00,0.5040756439517444,0.3832959108571826,0.6169029382717403,-0.20170408914281734,0.20190293827174022,no,0.20190293827174022,0.0,0.41500000000000004,pre-07-01 (held-out)
2026-05-22 06:57:49+00:00,KXBTC15M-26MAY220300-00,77335.54,77342.08,0.63,2.2,0.21735,0.0,2026-05-18/2026-05-24,2026-05-22 06:45:00+00:00,0.5834564254062038,0.4325087644022734,0.5706626518151969,-0.19749123559772658,0.20066265181519694,no,0.20066265181519694,1.0,0.37,pre-07-01 (held-out)
2026-05-25 10:11:51+00:00,KXBTC15M-26MAY250615-15,77542.12,77538.63,0.785,3.1,0.190511,1.0,2026-05-25/2026-05-31,2026-05-25 10:00:00+00:00,0.4390243902439024,0.582670254125131,0.4146088456786622,-0.20232974587486907,0.19960884567866222,no,0.19960884567866222,0.0,0.21499999999999997,pre-07-01 (held-out)
2026-07-04 05:50:48+00:00,KXBTC15M-26JUL040200-00,62501.69,62503.42,0.255,9.2,0.136544,0.0,2026-06-29/2026-07-05,2026-07-04 05:45:00+00:00,0.5009881422924901,0.451721258468575,0.5483555602999175,0.19672125846857502,-0.1966444397000825,yes,0.19672125846857502,0.0,0.255,07-01+ (s23 window)
2026-07-05 08:17:21+00:00,KXBTC15M-26JUL050430-30,62972.5,62968.16,0.325,12.7,0.171855,0.0,2026-06-29/2026-07-05,2026-07-05 08:15:00+00:00,0.4437627811860941,0.5195606501109984,0.4752554959002966,0.19456065011099838,-0.19974450409970346,yes,0.19456065011099838,0.0,0.325,07-01+ (s23 window)
2026-07-02 22:35:34+00:00,KXBTC15M-26JUL021845-45,61456.24,61459.97,0.655,9.4,0.183731,0.0,2026-06-29/2026-07-05,2026-07-02 22:30:00+00:00,0.4853999153618282,0.46598952390040527,0.5328585046243617,-0.18901047609959476,0.1878585046243617,no,0.1878585046243617,1.0,0.345,07-01+ (s23 window)
2026-05-23 19:57:42+00:00,KXBTC15M-26MAY231600-00,75835.98,75834.42,0.745,2.3,0.153288,1.0,2026-05-18/2026-05-24,2026-05-23 19:45:00+00:00,0.4606126914660831,0.5578581691864257,0.44061370588174653,-0.18714183081357427,0.18561370588174653,no,0.18561370588174653,0.0,0.255,pre-07-01 (held-out)
2026-05-25 07:54:59+00:00,KXBTC15M-26MAY250400-00,77252.56,77241.86,0.86,5.0,0.191681,1.0,2026-05-25/2026-05-31,2026-05-25 07:45:00+00:00,0.4161490683229814,0.6724347267747512,0.32316309221106543,-0.18756527322524874,0.18316309221106541,no,0.18316309221106541,0.0,0.14,pre-07-01 (held-out)
2026-05-27 14:07:56+00:00,KXBTC15M-26MAY271015-15,74973.2,74922.44,0.425,7.1,0.753359,0.0,2026-05-25/2026-05-31,2026-05-27 14:00:00+00:00,0.5689655172413793,0.6081438985022969,0.39645589266469417,0.1831438985022969,-0.1785441073353058,yes,0.1831438985022969,0.0,0.425,pre-07-01 (held-out)
2026-07-03 08:12:59+00:00,KXBTC15M-26JUL030415-15,61687.82,61694.29,0.575,2.0,0.190963,0.0,2026-06-29/2026-07-05,2026-07-03 08:00:00+00:00,0.5741538461538461,0.39570637718857127,0.6069211235769582,-0.1792936228114287,0.1819211235769581,no,0.1819211235769581,1.0,0.42500000000000004,07-01+ (s23 window)
2026-07-05 12:31:21+00:00,KXBTC15M-26JUL050845-45,62684.26,62684.84,0.675,13.6,0.190658,0.0,2026-06-29/2026-07-05,2026-07-05 12:30:00+00:00,0.4853999153618282,0.49271800815880107,0.5058916654815981,-0.18228199184119898,0.18089166548159819,no,0.18089166548159819,1.0,0.32499999999999996,07-01+ (s23 window)
2026-07-06 06:03:50+00:00,KXBTC15M-26JUL060215-15,63035.86,63058.9,0.545,11.2,0.236229,0.0,2026-07-06/2026-07-12,2026-07-06 06:00:00+00:00,0.4853999153618282,0.3657886837198139,0.6330208987691868,-0.17921131628018616,0.1780208987691868,no,0.1780208987691868,1.0,0.45499999999999996,07-01+ (s23 window)
2026-05-24 02:20:35+00:00,KXBTC15M-26MAY232230-30,76834.11,76823.4,0.865,9.4,0.127592,0.0,2026-05-18/2026-05-24,2026-05-24 02:15:00+00:00,0.4491279069767442,0.6876112907097234,0.30881471131851224,-0.1773887092902766,0.17381471131851223,no,0.17381471131851223,1.0,0.135,pre-07-01 (held-out)
2026-07-05 21:46:05+00:00,KXBTC15M-26JUL051800-00,62979.72,62957.71,0.405,13.9,0.293615,1.0,2026-06-29/2026-07-05,2026-07-05 21:45:00+00:00,0.4423400673400673,0.5779249323768544,0.4166193182669268,0.17292493237685436,-0.1783806817330732,yes,0.17292493237685436,1.0,0.405,07-01+ (s23 window)
2026-07-02 01:06:22+00:00,KXBTC15M-26JUL012115-15,59676.62,59677.17,0.675,8.6,0.396847,1.0,2026-06-29/2026-07-05,2026-07-02 01:00:00+00:00,0.5538461538461539,0.5079330810266446,0.49615607938808715,-0.16706691897335546,0.1711560793880872,no,0.1711560793880872,0.0,0.32499999999999996,07-01+ (s23 window)
2026-07-08 11:22:32+00:00,KXBTC15M-26JUL080730-30,62052.15,62061.89,0.58,7.5,0.220866,0.0,2026-07-06/2026-07-12,2026-07-08 11:15:00+00:00,0.3542234332425068,0.3996609012894884,0.5900925930403608,-0.18033909871051157,0.17009259304036073,no,0.17009259304036073,1.0,0.42000000000000004,07-01+ (s23 window)
2026-05-27 05:37:36+00:00,KXBTC15M-26MAY270145-45,75571.24,75566.34,0.765,7.4,0.138606,0.0,2026-05-25/2026-05-31,2026-05-27 05:30:00+00:00,0.4085213032581453,0.5906197682444707,0.40307760118227,-0.1743802317555293,0.16807760118227,no,0.16807760118227,1.0,0.235,pre-07-01 (held-out)
2026-05-22 06:02:20+00:00,KXBTC15M-26MAY220215-15,77369.64,77413.15,0.535,12.7,0.315378,0.0,2026-05-18/2026-05-24,2026-05-22 06:00:00+00:00,0.576899320568252,0.3752299161852324,0.6315196646388351,-0.15977008381476765,0.16651966463883516,no,0.16651966463883516,1.0,0.46499999999999997,pre-07-01 (held-out)
2026-07-09 06:07:10+00:00,KXBTC15M-26JUL090215-15,62550.74,62533.11,0.415,7.8,0.347999,0.0,2026-07-06/2026-07-12,2026-07-09 06:00:00+00:00,0.4784688995215311,0.5794703055043814,0.41900783162528465,0.1644703055043814,-0.1659921683747153,yes,0.1644703055043814,0.0,0.415,07-01+ (s23 window)
2026-07-05 20:55:09+00:00,KXBTC15M-26JUL051700-00,62690.49,62690.47,0.665,4.8,0.164473,0.0,2026-06-29/2026-07-05,2026-07-05 20:45:00+00:00,0.5009881422924901,0.500869318550515,0.49918657915154563,-0.16413068144948506,0.16418657915154566,no,0.16418657915154566,1.0,0.33499999999999996,07-01+ (s23 window)
2026-07-10 06:38:19+00:00,KXBTC15M-26JUL100245-45,63872.2,63872.17,0.665,6.7,0.187288,0.0,2026-07-06/2026-07-12,2026-07-10 06:15:00+00:00,0.5041291291291291,0.5014881020101266,0.498787863936731,-0.16351189798987342,0.16378786393673106,no,0.16378786393673106,1.0,0.33499999999999996,07-01+ (s23 window)
2026-05-24 17:27:24+00:00,KXBTC15M-26MAY241330-30,76545.48,76545.4,0.66,2.6,0.199524,0.0,2026-05-18/2026-05-24,2026-05-24 17:15:00+00:00,0.4853999153618282,0.5011363361650277,0.4982556821107934,-0.1588636638349723,0.15825568211079344,no,0.15825568211079344,1.0,0.33999999999999997,pre-07-01 (held-out)
2026-05-25 22:56:14+00:00,KXBTC15M-26MAY251900-00,77119.18,77109.96,0.795,3.8,0.282509,0.0,2026-05-25/2026-05-31,2026-05-25 22:45:00+00:00,0.6037151702786377,0.6424551101369547,0.3624968137123359,-0.15254488986304537,0.15749681371233593,no,0.15749681371233593,1.0,0.20499999999999996,pre-07-01 (held-out)
2026-07-09 00:36:40+00:00,KXBTC15M-26JUL082045-45,62138.35,62140.68,0.665,8.3,0.337877,1.0,2026-07-06/2026-07-12,2026-07-09 00:30:00+00:00,0.6638830897703549,0.5202386914240826,0.4923084889318552,-0.1447613085759174,0.15730848893185523,no,0.15730848893185523,0.0,0.33499999999999996,07-01+ (s23 window)
2026-07-07 08:18:08+00:00,KXBTC15M-26JUL070430-30,63064.07,63085.09,0.5,11.9,0.205225,0.0,2026-07-06/2026-07-12,2026-07-07 08:15:00+00:00,0.3321299638989169,0.33072135256247903,0.6551501433735079,-0.16927864743752097,0.15515014337350785,no,0.15515014337350785,1.0,0.5,07-01+ (s23 window)
2026-07-04 15:57:38+00:00,KXBTC15M-26JUL041200-00,62886.27,62861.33,0.8985,2.4,0.527388,1.0,2026-06-29/2026-07-05,2026-07-04 15:45:00+00:00,0.444877702942219,0.7423505619532823,0.2558626451295214,-0.15614943804671766,0.15436264512952136,no,0.15436264512952136,0.0,0.10150000000000003,07-01+ (s23 window)
2026-07-02 01:46:59+00:00,KXBTC15M-26JUL012200-00,60173.0,60137.47,0.825,13.0,0.493752,0.0,2026-06-29/2026-07-05,2026-07-02 01:45:00+00:00,0.4447546868767451,0.6673656545790195,0.32794898424905083,-0.15763434542098043,0.1529489842490508,no,0.1529489842490508,1.0,0.17500000000000004,07-01+ (s23 window)
2026-07-06 22:48:55+00:00,KXBTC15M-26JUL061900-00,64163.38,64155.73,0.715,11.1,0.467731,1.0,2026-07-06/2026-07-12,2026-07-06 17:00:00+00:00,0.571072319201995,0.5685475794129567,0.4375158616273688,-0.14645242058704322,0.15251586162736874,no,0.15251586162736874,0.0,0.28500000000000003,07-01+ (s23 window)
2026-07-03 10:04:39+00:00,KXBTC15M-26JUL030615-15,61647.42,61661.25,0.525,10.3,0.168551,1.0,2026-06-29/2026-07-05,2026-07-03 10:00:00+00:00,0.4355942750466708,0.3691052364581658,0.6258143030395207,-0.15589476354183424,0.1508143030395207,no,0.1508143030395207,0.0,0.475,07-01+ (s23 window)
2026-05-25 08:25:27+00:00,KXBTC15M-26MAY250430-30,77240.41,77224.5,0.815,4.5,0.346208,1.0,2026-05-25/2026-05-31,2026-05-25 08:15:00+00:00,0.5741538461538461,0.6680006810225241,0.3357249592733481,-0.14699931897747587,0.15072495927334806,no,0.15072495927334806,0.0,0.18500000000000005,pre-07-01 (held-out)
2026-05-27 15:08:35+00:00,KXBTC15M-26MAY271115-15,74905.14,74932.34,0.545,6.4,0.400389,1.0,2026-05-25/2026-05-31,2026-05-27 15:00:00+00:00,0.4853999153618282,0.3951833957271773,0.6038955420131638,-0.14981660427282273,0.1488955420131638,no,0.1488955420131638,0.0,0.45499999999999996,pre-07-01 (held-out)
2026-05-25 21:35:18+00:00,KXBTC15M-26MAY251745-45,77282.91,77285.9,0.625,9.7,0.159204,0.0,2026-05-25/2026-05-31,2026-05-25 21:30:00+00:00,0.5040756439517444,0.4782629678294862,0.5220642891749827,-0.14673703217051381,0.1470642891749827,no,0.1470642891749827,1.0,0.375,pre-07-01 (held-out)
2026-05-24 20:49:44+00:00,KXBTC15M-26MAY241700-00,76598.09,76611.83,0.565,10.3,0.206736,0.0,2026-05-18/2026-05-24,2026-05-24 20:45:00+00:00,0.4853999153618282,0.41934545962306025,0.5794688803623258,-0.1456545403769397,0.14446888036232575,no,0.14446888036232575,1.0,0.43500000000000005,pre-07-01 (held-out)
2026-07-07 01:56:50+00:00,KXBTC15M-26JUL062200-00,63897.06,63897.01,0.655,3.2,0.450922,0.0,2026-07-06/2026-07-12,2026-07-07 01:45:00+00:00,0.6548672566371682,0.5191486872327932,0.48818848690614136,-0.13585131276720686,0.1431884869061414,no,0.1431884869061414,1.0,0.345,07-01+ (s23 window)
2026-07-06 21:42:53+00:00,KXBTC15M-26JUL061745-45,64154.7,64192.05,0.096,2.1,0.727046,0.0,2026-07-06/2026-07-12,2026-07-06 17:00:00+00:00,0.571072319201995,0.23822050740807948,0.7638493913832893,0.14222050740807948,-0.1401506086167107,yes,0.14222050740807948,0.0,0.096,07-01+ (s23 window)
2026-07-10 07:19:46+00:00,KXBTC15M-26JUL100330-30,63873.95,63877.49,0.615,10.2,0.184336,1.0,2026-07-06/2026-07-12,2026-07-10 06:15:00+00:00,0.5041291291291291,0.47364376217779586,0.5266959876318118,-0.14135623782220413,0.1416959876318118,no,0.1416959876318118,0.0,0.385,07-01+ (s23 window)
2026-07-07 08:38:26+00:00,KXBTC15M-26JUL070445-45,63040.08,63035.73,0.705,6.6,0.20442,0.0,2026-07-06/2026-07-12,2026-07-07 08:30:00+00:00,0.3321299638989169,0.5528735646997704,0.4357648757546976,-0.1521264353002295,0.14076487575469754,no,0.14076487575469754,1.0,0.29500000000000004,07-01+ (s23 window)
2026-07-04 01:26:30+00:00,KXBTC15M-26JUL032130-30,62432.13,62462.17,0.0985,3.5,0.446338,0.0,2026-06-29/2026-07-05,2026-07-04 01:15:00+00:00,0.6188212927756654,0.23924510643555436,0.76526436785292,0.14074510643555435,-0.13623563214708,yes,0.14074510643555435,0.0,0.0985,07-01+ (s23 window)
2026-05-27 10:55:54+00:00,KXBTC15M-26MAY270700-00,75802.56,75793.91,0.815,4.1,0.177983,1.0,2026-05-25/2026-05-31,2026-05-27 10:45:00+00:00,0.5543613063249276,0.6780948569333664,0.3244712587283287,-0.1369051430666336,0.13947125872832866,no,0.13947125872832866,0.0,0.18500000000000005,pre-07-01 (held-out)
2026-07-05 19:03:18+00:00,KXBTC15M-26JUL051515-15,62763.19,62766.02,0.615,11.7,0.234194,1.0,2026-06-29/2026-07-05,2026-07-05 19:00:00+00:00,0.4423400673400673,0.47097056032320955,0.5239304883334508,-0.14402943967679044,0.13893048833345079,no,0.13893048833345079,0.0,0.385,07-01+ (s23 window)
2026-07-04 11:51:55+00:00,KXBTC15M-26JUL040800-00,62438.8,62445.51,0.535,8.1,0.11886,0.0,2026-06-29/2026-07-05,2026-07-04 11:45:00+00:00,0.4161490683229814,0.3938871350122024,0.6001136209175728,-0.14111286498779763,0.13511362091757284,no,0.13511362091757284,1.0,0.46499999999999997,07-01+ (s23 window)
2026-07-04 12:27:28+00:00,KXBTC15M-26JUL040830-30,62517.53,62512.75,0.835,2.5,0.122364,1.0,2026-06-29/2026-07-05,2026-07-04 12:15:00+00:00,0.4707317073170731,0.6991396827442429,0.29981747461285324,-0.1358603172557571,0.1348174746128532,no,0.1348174746128532,0.0,0.16500000000000004,07-01+ (s23 window)
2026-05-24 18:42:03+00:00,KXBTC15M-26MAY241445-45,76611.23,76602.93,0.435,2.9,0.248523,0.0,2026-05-18/2026-05-24,2026-05-24 18:30:00+00:00,0.4594703049759229,0.5692285059636198,0.42901397703833277,0.13422850596361985,-0.13598602296166717,yes,0.13422850596361985,0.0,0.435,pre-07-01 (held-out)
2026-07-04 14:24:12+00:00,KXBTC15M-26JUL041030-30,62625.88,62617.0,0.415,5.8,0.295315,0.0,2026-06-29/2026-07-05,2026-07-04 14:15:00+00:00,0.4446043165467626,0.5489045039246401,0.44766757356932574,0.1339045039246401,-0.13733242643067423,yes,0.1339045039246401,0.0,0.415,07-01+ (s23 window)
2026-07-08 00:21:37+00:00,KXBTC15M-26JUL072030-30,63447.6,63469.28,0.515,8.4,0.298488,1.0,2026-07-06/2026-07-12,2026-07-08 00:15:00+00:00,0.4597701149425287,0.3801053258442815,0.6170129618532725,-0.13489467415571849,0.1320129618532725,no,0.1320129618532725,0.0,0.485,07-01+ (s23 window)
2026-05-22 11:35:22+00:00,KXBTC15M-26MAY220745-45,77225.21,77224.02,0.635,9.6,0.282279,1.0,2026-05-18/2026-05-24,2026-05-22 11:30:00+00:00,0.4355942750466708,0.5006855178183464,0.4941396464873976,-0.13431448218165365,0.12913964648739762,no,0.12913964648739762,0.0,0.365,pre-07-01 (held-out)
2026-07-01 19:42:20+00:00,KXBTC15M-26JUL011545-45,60109.11,60100.72,0.775,2.7,0.329074,1.0,2026-06-29/2026-07-05,2026-07-01 19:30:00+00:00,0.5543613063249276,0.6482961755788488,0.3538579854229065,-0.12670382442115125,0.1288579854229065,no,0.1288579854229065,0.0,0.22499999999999998,07-01+ (s23 window)
2026-07-04 03:23:34+00:00,KXBTC15M-26JUL032330-30,62499.29,62508.4,0.535,6.4,0.166493,0.0,2026-06-29/2026-07-05,2026-07-04 03:15:00+00:00,0.5543613063249276,0.40960871948135336,0.5938577968615667,-0.12539128051864668,0.12885779686156673,no,0.12885779686156673,1.0,0.46499999999999997,07-01+ (s23 window)
2026-07-10 03:40:51+00:00,KXBTC15M-26JUL092345-45,63827.71,63823.31,0.695,4.1,0.313853,1.0,2026-07-06/2026-07-12,2026-07-10 03:30:00+00:00,0.4594703049759229,0.5641025633166794,0.4338032033211413,-0.13089743668332054,0.12880320332114126,no,0.12880320332114126,0.0,0.30500000000000005,07-01+ (s23 window)
2026-07-06 03:51:41+00:00,KXBTC15M-26JUL060000-00,63155.62,63145.88,0.445,8.3,0.281999,1.0,2026-07-06/2026-07-12,2026-07-06 03:45:00+00:00,0.5976744186046512,0.5728473611678251,0.4343815243952114,0.12784736116782508,-0.12061847560478856,yes,0.12784736116782508,1.0,0.445,07-01+ (s23 window)
2026-05-23 10:22:29+00:00,KXBTC15M-26MAY230630-30,74663.38,74655.38,0.425,7.5,0.146795,1.0,2026-05-18/2026-05-24,2026-05-23 10:15:00+00:00,0.3661270236612702,0.5528072633685268,0.4376424168458173,0.12780726336852682,-0.13735758315418267,yes,0.12780726336852682,1.0,0.425,pre-07-01 (held-out)
2026-05-25 15:41:00+00:00,KXBTC15M-26MAY251145-45,77594.65,77555.82,0.9515,4.0,0.353808,1.0,2026-05-25/2026-05-31,2026-05-25 15:30:00+00:00,0.5040756439517444,0.8244054796726692,0.1757308404896678,-0.12709452032733082,0.12723084048966782,no,0.12723084048966782,0.0,0.04849999999999999,pre-07-01 (held-out)
2026-07-06 23:49:51+00:00,KXBTC15M-26JUL062000-00,64038.22,64038.41,0.635,10.1,0.302989,0.0,2026-07-06/2026-07-12,2026-07-06 17:00:00+00:00,0.571072319201995,0.5137640170657659,0.49209693841847146,-0.1212359829342341,0.12709693841847147,no,0.12709693841847147,1.0,0.365,07-01+ (s23 window)
2026-07-06 08:55:54+00:00,KXBTC15M-26JUL060500-00,62840.64,62850.95,0.525,4.1,0.208479,0.0,2026-07-06/2026-07-12,2026-07-06 08:45:00+00:00,0.6188212927756654,0.40430412004444605,0.6018085245290178,-0.12069587995555398,0.1268085245290178,no,0.1268085245290178,1.0,0.475,07-01+ (s23 window)
2026-07-04 01:52:01+00:00,KXBTC15M-26JUL032200-00,62392.13,62391.38,0.645,8.0,0.367631,1.0,2026-06-29/2026-07-05,2026-07-04 01:45:00+00:00,0.5834564254062038,0.5245037740356242,0.4816272409077287,-0.12049622596437581,0.1266272409077287,no,0.1266272409077287,0.0,0.355,07-01+ (s23 window)
2026-05-24 19:27:46+00:00,KXBTC15M-26MAY241530-30,76571.14,76561.33,0.765,2.2,0.334032,1.0,2026-05-18/2026-05-24,2026-05-24 19:15:00+00:00,0.4606126914660831,0.6375795075597649,0.3610013236065218,-0.12742049244023512,0.12600132360652183,no,0.12600132360652183,0.0,0.235,pre-07-01 (held-out)
2026-07-02 01:21:38+00:00,KXBTC15M-26JUL012130-30,59862.42,59868.56,0.605,8.4,0.41209,1.0,2026-06-29/2026-07-05,2026-07-02 01:15:00+00:00,0.5391600454029511,0.4825066615228991,0.5204252080239203,-0.12249333847710087,0.12542520802392032,no,0.12542520802392032,0.0,0.395,07-01+ (s23 window)
2026-05-24 03:01:06+00:00,KXBTC15M-26MAY232315-15,76731.35,76744.4,0.51,13.9,0.115607,1.0,2026-05-18/2026-05-24,2026-05-24 03:00:00+00:00,0.4853999153618282,0.3840519348143031,0.6146013986687213,-0.1259480651856969,0.12460139866872133,no,0.12460139866872133,0.0,0.49,pre-07-01 (held-out)
2026-05-24 09:36:15+00:00,KXBTC15M-26MAY240545-45,76854.23,76838.58,0.745,8.7,0.316913,1.0,2026-05-18/2026-05-24,2026-05-24 09:30:00+00:00,0.4832402234636871,0.6195339290388187,0.37924765370237,-0.12546607096118134,0.12424765370237001,no,0.12424765370237001,0.0,0.255,pre-07-01 (held-out)
2026-07-03 18:55:38+00:00,KXBTC15M-26JUL031500-00,62162.73,62173.98,0.505,4.4,0.214011,0.0,2026-06-29/2026-07-05,2026-07-03 18:45:00+00:00,0.4491803278688525,0.3784550370560724,0.6189113753193443,-0.12654496294392759,0.12391137531934426,no,0.12391137531934426,1.0,0.495,07-01+ (s23 window)
2026-07-10 04:11:19+00:00,KXBTC15M-26JUL100015-15,63900.37,63894.17,0.725,3.7,0.281423,1.0,2026-07-06/2026-07-12,2026-07-10 04:00:00+00:00,0.4594703049759229,0.5994264986951781,0.39862129942321456,-0.12557350130482192,0.12362129942321454,no,0.12362129942321454,0.0,0.275,07-01+ (s23 window)
